영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
주택가주변,,곰달래순대국,분식,1998-07-03,185674.843090998,447564.214060938,2026-05-01 22:35:24,I,02,폐업,21.12,,,,2,갑,,,,2001-09-28 00:00:00,1989-10-24,21.12,157-883,서울특별시 강서구 화곡동 357-24,N,0,3150000-101-1989-03050,,3150000,,,03,폐업,분식,02-694-4521,,,상수도전용
기타,,골목집,경양식,2013-09-11,193162.98232838,449834.304291619,2026-05-01 22:42:19,I,02,폐업,63.69,,,,0,기타,,,,2013-09-24 09:30:21,1994-11-29,63.69,121-837,서울특별시 마포구 서교동 361-11,N,0,3130000-101-1994-03095,,3130000,,,03,폐업,경양식,02-333-5318,,,상수도전용
주택가주변,,마리나,정종/대포집/소주방,2001-05-17,193190.814390727,452979.26212935,2026-05-01 22:40:28,I,02,폐업,71.4,,,,0,을,,,,2001-05-18 00:00:00,1998-08-21,71.40,120-807,서울특별시 서대문구 남가좌동 343-8,N,0,3120000-101-1998-08038,,3120000,,,03,폐업,정종/대포집/소주방,02-374-8745,,,상수도전용
유흥업소밀집지역,,춘돈가스점,분식,1999-01-12,193020.653366586,450030.62929666,2026-05-01 22:42:47,I,02,폐업,47,,,,0,기타,,,,2001-10-04 00:00:00,1996-01-13,47.00,121-838,서울특별시 마포구 서교동 358-58,N,0,3130000-101-1996-06869,,3130000,,,03,폐업,분식,,,,상수도전용
기타,,해남집,한식,1995-10-24,195978.95847132,449621.869807568,2026-05-01 22:41:42,I,02,폐업,19.38,,,,0,을,,,,2001-10-04 00:00:00,1987-11-25,19.38,121-801,서울특별시 마포구 공덕동 105-62,N,1,3130000-101-1987-00271,,3130000,,,03,폐업,한식,02-702-1519,,,상수도전용
유흥업소밀집지역,,황소곱창,한식,2013-10-02,186766.283325394,449982.590020084,2026-05-01 22:35:28,I,02,폐업,43.86,,,,2,을,,,,2011-11-07 08:25:51,1989-06-28,43.86,157-928,서울특별시 강서구 화곡동 1118-2 (지상 1층),N,0,3150000-101-1989-06291,,3150000,"서울특별시 강서구 공항대로46길 93, 1층 (화곡동, 6동)",07657,03,폐업,한식,02-2603-0088,,,상수도전용
아파트지역,,25시보석불가마식당,기타,2002-08-08,173383.493477295,435919.616344878,2026-05-01 22:49:54,I,02,폐업,49.15,,,,0,,,,,2002-01-22 00:00:00,2002-01-22,49.15,406-090,인천광역시 연수구 선학동 352 뉴서울상가1-101호 지하1층,N,0,3520000-101-2002-00031,,3520000,,,03,폐업,기타,,,,상수도전용
주택가주변,,돈초랑,한식,2008-10-31,,,2026-05-01 22:44:08,I,02,폐업,30,,,,0,기타,,,,2005-05-24 00:00:00,2000-02-19,30.00,121-858,서울특별시 마포구 아현동 112-2,N,1,3130000-101-2000-08111,,3130000,,,03,폐업,한식,02-393-3987,,,상수도전용
,,순정하이볼,기타,2024-06-27,185127.285385035,450939.221091497,2026-05-01 22:43:36,I,02,폐업,38.49,,,,,,,,,2024-06-27 09:47:17,2019-06-27,38.49,157-210,서울특별시 강서구 마곡동 772-5 리더스퀘어마곡(지상 1층) 104호,N,,3150000-101-2019-00376,,3150000,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 1층 104호 (마곡동)",07802,03,폐업,기타,,,,상수도전용
,,별하나치킨,한식,2003-01-22,193353.297229971,453437.94781609,2026-05-01 22:41:09,I,02,폐업,28.05,,,,0,,,,,2002-02-28 00:00:00,2001-08-17,28.05,120-848,서울특별시 서대문구 홍은동 356-39,N,0,3120000-101-2001-10675,,3120000,,,03,폐업,한식,02-0308-4136,,,
