축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,축산물판매업,서울경기양돈축산업협동조합,식육판매업,2026-04-24,210566.875626134,447402.629676369,2026-04-28 03:03:03,U,0002,폐업,2026-04-27 09:41:39,,2026-04-10,0,,서울특별시 강동구 성내동 451 농협서울지역본부,식육판매업,324000000920260013,3240000,L00,"서울특별시 강동구 올림픽로 528, 농협서울지역본부 (성내동)",05398,,03,폐업,,,
,축산물판매업,(주)뉴코아아울렛평촌점,식육판매업,,195607.793974827,431900.704084955,2026-04-28 03:03:03,U,0000,정상,2026-04-27 16:57:43,,2004-09-21,329,,경기도 안양시 동안구 호계동 1039-3 범계뉴코아 지하1층,식육판매업,383000000920040037,3830000,L00,"경기도 안양시 동안구 동안로 119 (호계동,범계뉴코아 지하1층)",,,01,영업/정상,,,
,축산물판매업,롯데쇼핑(주)롯데슈퍼잠원점,식육판매업,,201104.26895551,445266.678558749,2026-04-28 03:03:03,U,0000,정상,2026-04-27 10:34:48,,2005-08-24,91.26,,서울특별시 서초구 잠원동 58-24,식육판매업,321000000920050057,3210000,L00,"서울특별시 서초구 신반포로 257, 지하1층 (잠원동)",06523,,01,영업/정상,,,02-599-5601
,축산물판매업,롯데쇼핑(주)롯데슈퍼 광주점,식육판매업,,220249.720413861,431871.207235517,2026-04-28 03:03:03,U,0000,정상,2026-04-27 14:31:25,,2001-11-13,77.34,,경기도 광주시 태전동 251-17,식육판매업,554000000920010020,5540000,L00,경기도 광주시 태봉로 51 (태전동),12784,,01,영업/정상,,,031-763-8889
,축산물판매업,롯데프리미엄푸드마켓잠실점,식육판매업,,208836.192051204,445807.727388799,2026-04-28 03:03:03,U,0000,정상,2026-04-27 10:31:26,,2007-10-22,81.74,,서울특별시 송파구 신천동 7-18 잠실롯데캐슬골드 지하1층,식육판매업,323000000920070062,3230000,L00,"서울특별시 송파구 올림픽로 269, 지하1층 (신천동, 잠실롯데캐슬골드)",05510,,01,영업/정상,,,22905735
,축산물판매업,주식회사 이랜드리테일 산본점,식육판매업,,193729.872096481,428221.430499605,2026-04-28 03:03:03,U,0000,정상,2026-04-27 08:48:45,,2005-10-27,155.5,,경기도 군포시 산본동 1231 1층,식육판매업,402000000920050034,4020000,L00,"경기도 군포시 번영로 504, 1층 (산본동)",15862,,01,영업/정상,,,
,축산물판매업,롯데쇼핑(주) 롯데슈퍼 남양주진접점,식육판매업,,217388.720596565,471109.179944509,2026-04-28 03:03:03,U,0000,정상,2026-04-27 17:42:01,,2023-07-12,5.1,,경기도 남양주시 진접읍 부평리 613-2,식육판매업,399000000920230044,3990000,000,경기도 남양주시 진접읍 광릉내로 17-1,12020,,01,영업/정상,,,
,축산물판매업,옳미트인터내셔널,식육판매업,,193165.490137352,446797.341447363,2026-04-28 03:03:03,U,0000,정상,2026-04-27 16:30:04,,2022-08-31,36,,서울특별시 영등포구 여의도동 23-6 오투타워,식육판매업,318000000920220021,3180000,L00,"서울특별시 영등포구 의사당대로 83, 오투타워 19층 104호 (여의도동)",07325,,01,영업/정상,,,02-785-7080
,축산물판매업,주식회사 이랜드리테일 일산점,식육판매업,,180232.752598414,461372.68276209,2026-04-28 03:03:03,U,0000,정상,2026-04-27 15:51:47,,2004-06-23,330,,경기도 고양시 일산동구 마두동 797-2 지하1층 일부,식육판매업,394000000920040067,3940000,L00,"경기도 고양시 일산동구 중앙로 1206, 지하1층 일부 (마두동)",10414,,01,영업/정상,,,
,축산물판매업,바우푸줏간,식육판매업,2026-04-27,194821.255710145,442692.802986229,2026-04-28 03:03:03,U,0002,폐업,2026-04-27 11:52:14,,2019-04-24,43.8,,서울특별시 관악구 봉천동 622-3 은천누리에뜰,식육판매업,320000000920190008,3200000,000,"서울특별시 관악구 은천로 61, 1층 108호 (봉천동, 은천누리에뜰)",08716,,03,폐업,,,
,축산물판매업,서울우유 삼산동,우유류판매업,,175505.97642025,445329.690673579,2026-04-28 03:03:03,U,0000,정상,2026-04-27 11:49:34,,2004-04-01,44.06,,인천광역시 부평구 갈산동 374 아주아파트,우유류판매업,354000000920040013,3540000,L00,"인천광역시 부평구 갈월서로 26, 1층 1호 (갈산동, 아주아파트)",21335,,01,영업/정상,,,
,축산물판매업,허밍버드 캠프닉,식육판매업,,194670.160882473,466590.600005191,2026-04-28 03:03:03,U,0000,정상,2026-04-27 10:39:02,,2024-07-11,6.9,,경기도 양주시 장흥면 삼상리 85-1,식육판매업,559000000920240019,5590000,000,경기도 양주시 장흥면 유원지로89번길 26-54,11524,,01,영업/정상,,,
