사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
독도리,2022-04-28,202317.133378296,484737.918498628,2026-04-28 22:00:55,I,0004,말소,,2018-10-04 19:41:04,,2018-10-04,0,,경기도 양주시 은현면 선암리 ***,559000003720180038,5590000,000,경기도 양주시 은현면 화합로***번길 ***-*,11427,,04,취소/말소/만료/정지/중지,,,031-866-1672
덕계동물병원,2022-04-28,204604.83791102,480632.348883861,2026-04-28 22:00:56,I,0004,말소,,2020-03-12 15:13:32,,2020-03-12,0,,경기도 양주시 회정동 *** *층,559000003720200008,5590000,000,"경기도 양주시 평화로 ****, *층 (회정동)",11439,,04,취소/말소/만료/정지/중지,,,031-861-7588
비비펫,2022-04-28,206404.080474724,481516.94801757,2026-04-28 22:00:56,I,0004,말소,,2021-07-29 18:28:29,,2021-07-29,0,,경기도 양주시 고암동 *** 조은마을상가 ***호,559000003720210010,5590000,000,"경기도 양주시 고암길 ***-**, 조은마을 상가 ***호 (고암동)",11454,,04,취소/말소/만료/정지/중지,,,
75머5430,2022-04-28,207805.986815998,480250.235501533,2026-04-28 22:00:56,I,0004,말소,,2022-04-27 13:08:30,,2022-04-27,0,,경기도 양주시 옥정동 *** 옥정 센트럴파크 푸르지오,559000003720220016,5590000,000,"경기도 양주시 옥정서로 ***, ***동 **층 *호 (옥정동, 옥정 센트럴파크 푸르지오)",11472,,04,취소/말소/만료/정지/중지,,,
쿨펫동물병원,2022-04-28,176616.682613356,448616.432509265,2026-04-28 22:33:03,I,0004,말소,,2021-05-26 20:28:10,,2019-02-13,0,,인천광역시 계양구 계산동 **** 홈플러스계산점 *층,355000003720190005,3550000,000,"인천광역시 계양구 오조산공원로 **, 홈플러스계산점 *층 (계산동)",21060,,04,취소/말소/만료/정지/중지,,,032-554-7580
임피리얼펫,2022-04-28,175707.701626695,447767.613329123,2026-04-28 22:33:03,I,0004,말소,,2020-12-08 13:12:54,,2020-12-08,0,,인천광역시 계양구 작전동 *** ***호,355000003720200014,3550000,000,"인천광역시 계양구 봉오대로***번길 **, *층 ***호 (작전동)",21090,,04,취소/말소/만료/정지/중지,,,032-542-2486
냥이사랑,2023-08-09,175850.643684627,453747.779298429,2026-04-28 22:33:04,I,0002,폐업,,2023-08-09 15:17:48,,2021-05-11,0,,인천광역시 계양구 오류동 ***-*,355000003720210010,3550000,000,인천광역시 계양구 오류남길 ** (오류동),21003,,03,폐업,,,
캣 러브 하우스,2022-12-09,174780.869451075,447693.58970691,2026-04-28 22:33:04,I,0002,폐업,,2022-12-09 13:19:44,,2021-06-22,0,,인천광역시 계양구 효성동 **-** 제비동호,355000003720210016,3550000,000,"인천광역시 계양구 봉오대로***번길 *-*, 제비동호 (효성동)",21096,,03,폐업,,,
BIG Gentle Cat,2023-08-07,195073.0787029,472261.006517715,2026-04-28 22:00:55,I,0002,폐업,,2023-08-08 13:11:21,,2018-04-16,0,,경기도 양주시 장흥면 석현리 ***-**,559000003720180002,5590000,000,경기도 양주시 장흥면 권율로***번길 ***-**,11519,,03,폐업,,,
뷰티펫,2025-04-29,195456.812220715,479463.425271702,2026-04-28 22:00:55,I,0002,폐업,,2025-04-29 17:25:30,,2018-07-10,0,,경기도 양주시 백석읍 연곡리 ***,559000003720180017,5590000,000,경기도 양주시 백석읍 부흥로 ***-*,11502,,03,폐업,,,
프불리즈,2020-10-14,205377.846113277,484949.52478351,2026-04-28 22:00:55,I,0002,폐업,,2022-09-14 14:33:25,,2018-12-26,0,,경기도 양주시 봉양동 ***-*,559000003720180057,5590000,000,경기도 양주시 칠봉산로 *** (봉양동),11447,,03,폐업,,,
TBC KOREA,2021-11-30,207506.273750841,482508.073272443,2026-04-28 22:00:55,I,0002,폐업,,2021-12-02 09:59:52,,2019-03-20,0,,경기도 양주시 회암동 ***-*,559000003720190007,5590000,000,경기도 양주시 칠봉산로**번길 *** (회암동),11464,,03,폐업,,,
it끌림,2023-01-30,207941.492739545,482875.319390701,2026-04-28 22:00:56,I,0002,폐업,,2023-01-30 17:59:40,,2019-05-09,0,,경기도 양주시 회암동 ***,559000003720190015,5590000,000,경기도 양주시 칠봉산로***번길 ***-** (회암동),11464,,03,폐업,,,
동진농장,2020-09-09,193880.180476123,480245.946424279,2026-04-28 22:00:56,I,0002,폐업,,2020-09-09 17:34:36,,2019-07-09,0,,경기도 양주시 광적면 우고리 ***-*,559000003720190020,5590000,000,경기도 양주시 광적면 현석로 ***,11423,,03,폐업,,,
냥이네하우스,2023-08-07,196845.228836313,466093.588423359,2026-04-28 22:00:56,I,0002,폐업,,2023-08-07 15:51:22,,2021-11-03,0,,경기도 양주시 장흥면 교현리 ***-* *층,559000003720210015,5590000,000,"경기도 양주시 장흥면 북한산로***번길 ***, *층",11523,,03,폐업,,,
잘나가는 강아지,2024-12-30,204620.948947635,485193.745312133,2026-04-28 22:00:56,I,0002,폐업,,2024-12-30 16:44:59,,2023-03-13,0,,경기도 양주시 은현면 용암리 **-*,559000003720230002,5590000,000,경기도 양주시 은현면 용암로***번길 **,11428,,03,폐업,,,
