사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
이마트 원주점,,281366.703634706,424684.582635502,2026-04-28 03:03:03,U,0000,정상,,2026-04-27 09:09:46,,2012-08-10,0,,강원특별자치도 원주시 무실동 ****-*,419000004520120005,4191000,L00,강원특별자치도 원주시 북원로 **** (무실동),,,01,영업/정상,,,033-749-1234
화이트홀,2026-01-28,175895.622787616,449002.664376827,2026-04-28 22:33:04,I,0002,폐업,,2026-01-29 16:40:35,,2009-09-21,0,,인천광역시 계양구 계산동 ***-* 계산메가타운 ***호,355000004520130006,3550000,000,"인천광역시 계양구 경명대로 **** (계산동, 계산메가타운 ***호)",21050,,03,폐업,,,
롯데마트 계양점(수족관),,176599.816295302,448767.427225648,2026-04-28 22:33:05,I,0000,정상,,2024-12-05 14:22:38,,2023-01-17,0,,인천광역시 계양구 계산동 ****-* 롯데마트 계양점,355000004520230001,3550000,L00,"인천광역시 계양구 장제로 ***, 롯데마트 계양점 *층 (계산동)",21060,,01,영업/정상,,,
작은숲,,175458.952834813,448617.510407473,2026-04-28 22:33:05,I,0000,정상,,2023-07-07 07:57:07,,2023-07-07,0,,인천광역시 계양구 계산동 ***-**,355000004520230002,3550000,000,"인천광역시 계양구 계산천동로 *, *층 (계산동)",21053,,01,영업/정상,,,
은하수펫샵,,175463.275249124,447200.175671429,2026-04-28 22:33:05,I,0000,정상,,2023-07-26 16:15:13,,2023-07-26,0,,인천광역시 계양구 작전동 ***-*,355000004520230003,3550000,000,"인천광역시 계양구 계양대로**번길 *, *층 ***호 (작전동)",21120,,01,영업/정상,,,
아시아펫,,176609.256640263,452763.435254274,2026-04-28 22:33:05,I,0000,정상,,2026-02-20 09:25:14,,2025-06-09,0,,인천광역시 계양구 장기동 ***-**,355000004520250001,3550000,000,인천광역시 계양구 장기로 * (장기동),21006,,01,영업/정상,,,
한중펫,,176621.940828588,452958.33618819,2026-04-28 22:33:05,I,0000,정상,,2025-07-30 17:36:15,,2025-07-30,0,,인천광역시 계양구 장기동 ***-*,355000004520250002,3550000,000,"인천광역시 계양구 장기로**번길 **, *층 (장기동)",21006,,01,영업/정상,,,
햄덕방,,,,2026-04-28 22:33:05,I,0000,정상,,2025-12-26 16:49:47,,2025-12-26,0,,인천광역시 계양구 효성동 *** 제일풍경채계양위너스카이*단지 판매시설 B*동 ***호,355000004520250003,3550000,000,"인천광역시 계양구 마장로***번길 **, 제일풍경채계양위너스카이*단지 판매시설 B*동 *층 ***호 (효성동)",21105,,01,영업/정상,,,
자연동물병원,,175463.275249124,447200.175671429,2026-04-28 22:33:04,I,0000,정상,,2023-05-31 14:09:57,,2010-09-07,0,,인천광역시 계양구 작전동 ***-* ***호,355000004520100003,3550000,000,"인천광역시 계양구 계양대로**번길 *, ***호 (작전동)",21120,,01,영업/정상,,,032-551-0975
요크독애견샵,,176484.105104726,447353.152659287,2026-04-28 22:33:05,I,0000,정상,,2022-04-28 18:11:12,,2018-06-27,0,,인천광역시 계양구 작전동 *** *층,355000004520180020,3550000,000,"인천광역시 계양구 효서로 ***, *층 (작전동)",21124,,01,영업/정상,,,
라이프독 인천본점 24시 강아지분양 고양이분양,,176731.11140243,449120.841180771,2026-04-28 22:33:05,I,0000,정상,,2025-01-02 16:18:23,,2020-12-14,0,,인천광역시 계양구 임학동 **-** ***호,355000004520200015,3550000,000,"인천광역시 계양구 장제로 ***, ***호 (임학동)",21034,,01,영업/정상,,,
퍼피월드,,176340.631241665,452810.464910566,2026-04-28 22:33:05,I,0000,정상,,2025-12-17 14:21:49,,2020-12-28,0,,인천광역시 계양구 장기동 ***-* 장기빌딩,355000004520200017,3550000,000,"인천광역시 계양구 장제로 ****, 장기빌딩 *층 (장기동)",21007,2025-10-21,01,영업/정상,,,032-551-7896
헤이독(HEY-DOG),,174289.698624043,447982.509798029,2026-04-28 22:33:05,I,0000,정상,,2024-08-29 16:14:39,,2022-01-12,0,,인천광역시 계양구 효성동 **-* A동 ***호,355000004520220002,3550000,000,"인천광역시 계양구 안남로 ***, A동 ***호 (효성동)",21098,,01,영업/정상,,,
펫루나안심분양센터 강아지분양 고양이분양 일산점,,181156.209255165,460705.005587471,2026-04-28 03:03:03,U,0000,정상,,2026-04-27 11:57:04,,2019-02-25,0,,경기도 고양시 일산동구 백석동 ****-*,394000004520190015,3940000,000,"경기도 고양시 일산동구 강송로***번길 *-**, *층 (백석동)",10420,,01,영업/정상,,,
애니멀리움,2026-04-24,215393.290698077,461795.67403254,2026-04-28 03:03:03,U,0002,폐업,,2026-04-27 10:25:35,,2024-07-18,0,,경기도 남양주시 진건읍 용정리 ***-*,399000004520240005,3990000,000,"경기도 남양주시 진건읍 사릉로 ***, *층",12133,,03,폐업,,,
