사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
로얄 동물,,206032.185,481011.534999999,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:19,,2018-07-02,0,,경기도 양주시 고암동 ***-*,559000004920180014,5590000,000,경기도 양주시 고암길 ** (고암동),11457,,01,영업/정상,,,031-857-7570
부르주화 펫,,207142.131537502,476876.479368104,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:19,,2018-07-02,0,,경기도 양주시 광사동 *** 해동마을유승한내들 상가동동 ***호,559000004920180015,5590000,000,"경기도 양주시 고읍로 ***-**, 상가동동 ***호 (광사동, 해동마을유승한내들)",11492,,01,영업/정상,,,
덕정 동물의료센터,,205917.209677953,481572.874250748,2026-04-28 22:00:58,I,0000,정상,,2022-12-06 14:27:31,,2018-07-05,0,,경기도 양주시 덕정동 ***-* 덕정파크프라자,559000004920180016,5590000,000,"경기도 양주시 고암길 ***-**, 덕정파크프라자 *층 *, *호 (덕정동)",11456,,01,영업/정상,,,
몽블링,,204304.883922841,479813.541787187,2026-04-28 22:00:58,I,0000,정상,,2022-09-23 13:09:07,,2018-08-20,0,,경기도 양주시 덕계동 ***-**,559000004920180021,5590000,000,"경기도 양주시 평화로****번길 **, 이레빌 *층 *호 (덕계동)",11444,,01,영업/정상,,,
빠빠독,,204004.681382593,479700.477596974,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:20,,2018-09-27,0,,경기도 양주시 덕계동 ***-**,559000004920180029,5590000,000,"경기도 양주시 평화로****번길 **, *층 (덕계동)",11443,,01,영업/정상,,,
무지개좋아,2026-03-05,208649.058351816,480001.316857064,2026-04-28 22:00:58,I,0002,폐업,,2026-03-05 10:45:54,,2018-10-23,0,,경기도 양주시 옥정동 ****-*,559000004920180046,5590000,000,"경기도 양주시 옥정동로 ***, *층 (옥정동)",11474,,03,폐업,,,031-855-2277
애견마을,,199047.175271756,476043.192658517,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:20,,2018-11-01,0,,경기도 양주시 백석읍 복지리 ***,559000004920180048,5590000,000,경기도 양주시 백석읍 양주산성로***번길 *,11512,,01,영업/정상,,,031-836-7850
예쁜강쥐,,198610.921517924,480147.033503261,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:20,,2018-11-19,0,,경기도 양주시 광적면 가납리 ***-**,559000004920180054,5590000,000,경기도 양주시 광적면 가래비길 **,11419,,01,영업/정상,,,031-837-0711
행복 애견방,,206055.135,481011.534999999,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:20,,2018-11-19,0,,경기도 양주시 고암동 ***-*,559000004920180055,5590000,000,"경기도 양주시 고암길 **, 한성빌딩 ***호 (고암동)",11457,,01,영업/정상,,,
까까멍,,206779.390599617,477687.256667244,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:20,,2019-02-27,0,,경기도 양주시 고읍동 ** 고읍IPARK아파트,559000004920190004,5590000,000,"경기도 양주시 고덕로 ***-**, *층 ***호 (고읍동, 고읍IPARK아파트)",11481,,01,영업/정상,,,031-845-2777
우리집 개구쟁이,,198399.662204425,475443.870974099,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:20,,2019-04-18,0,,경기도 양주시 백석읍 복지리 *** 동화은하수*단지옥시죤아파트,559000004920190009,5590000,000,"경기도 양주시 백석읍 꿈나무로 ***, 동화은하수*단지옥시죤아파트 상가동동 *층 ***호",11514,,01,영업/정상,,,
뷰티펫#,,208375.995395496,479410.303570146,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:20,,2019-05-03,0,,경기도 양주시 옥정동 ****-*,559000004920190011,5590000,000,"경기도 양주시 옥정동로*아길 **, 주신빌 ***호 (옥정동)",11476,,01,영업/정상,,,
퍼피 인 어스,,205563.147011243,482714.019031573,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:20,,2019-05-09,0,,경기도 양주시 덕정동 ***-*,559000004920190014,5590000,000,경기도 양주시 화합로****번길 **-* (덕정동),11449,,01,영업/정상,,,031-864-5777
닥터펫,,199313.250319876,478703.218972172,2026-04-28 22:00:58,I,0000,정상,,2025-08-04 13:02:47,,2020-01-10,0,,경기도 양주시 광적면 가납리 ***-*,559000004920200001,5590000,000,"경기도 양주시 광적면 부흥로 ***, 좌측두번째호",11416,,01,영업/정상,,,
양주 온 동물병원,,208211.569409,479559.894066587,2026-04-28 22:00:58,I,0000,정상,,2022-12-23 15:24:42,,2020-02-05,0,,경기도 양주시 옥정동 ***-** 한덕타워 ***호,559000004920200003,5590000,000,"경기도 양주시 회천남로 **, 한덕타워 *층 ***호 (옥정동)",11473,,01,영업/정상,,,031-868-0075
DOG 깨비,,208515.504272472,479331.068628697,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:21,,2020-02-05,0,,경기도 양주시 옥정동 ****-* ***호,559000004920200004,5590000,000,"경기도 양주시 옥정동로*길 **, *층 ***호 (옥정동)",11476,,01,영업/정상,,,031-824-1999
디어포우,,204845.534780306,479646.007803994,2026-04-28 22:00:58,I,0000,정상,,2024-05-14 15:19:27,,2020-04-03,0,,경기도 양주시 덕계동 ***-*,559000004920200010,5590000,000,"경기도 양주시 덕계로 ***-**, 센트럴휴티스 *층 **호 (덕계동)",11444,,01,영업/정상,,,
개두방정,,205629.090210054,477908.194068916,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:21,,2020-05-20,0,,경기도 양주시 고읍동 ***-*,559000004920200014,5590000,000,경기도 양주시 고덕로 *** (고읍동),11459,,01,영업/정상,,,
하이테디,,208956.080731662,480570.867954633,2026-04-28 22:00:58,I,0000,정상,,2024-03-06 17:40:26,,2020-05-20,0,,경기도 양주시 율정동 ***-*,559000004920200015,5590000,000,"경기도 양주시 율정로 ***-**, *층 (율정동)",11475,,01,영업/정상,,,
꼼지락,,205878.141347498,481011.481845802,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:21,,2020-06-22,0,,경기도 양주시 고암동 *** ***호,559000004920200016,5590000,000,"경기도 양주시 고암길 **, 성광프라자 ***호 (고암동)",11457,,01,영업/정상,,,
루리힐,,208453.258399746,479854.56174649,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:22,,2020-09-28,0,,경기도 양주시 옥정동 ****-* 파크프라자 ***호,559000004920200022,5590000,000,"경기도 양주시 옥정동로*길 **, 파크프라자 ***호 (옥정동)",11473,,01,영업/정상,,,
제이멍,,207767.220240125,481430.473969141,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:22,,2020-10-23,0,,경기도 양주시 옥정동 *** 양주옥정*단지 상가동 ***호,559000004920200024,5590000,000,"경기도 양주시 옥정서로 ***, 상가동 ***호 (옥정동, 양주옥정*단지)",11469,,01,영업/정상,,,
댕댕월드,,208153.549108134,479742.042872861,2026-04-28 22:00:58,I,0000,정상,,2025-06-30 10:04:34,,2021-02-08,0,,경기도 양주시 옥정동 ***-* 폴리프라자* ***호,559000004920210002,5590000,000,"경기도 양주시 옥정동로*나길 **, 폴리프라자* ***호 (옥정동)",11473,,01,영업/정상,,,
옥정강아지,,208332.238335296,479344.051668627,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:22,,2021-05-04,0,,경기도 양주시 옥정동 ****-*,559000004920210005,5590000,000,"경기도 양주시 옥정동로*나길 ***, ***호 (옥정동)",11476,,01,영업/정상,,,
24시 해든동물의료센터,,206811.891880144,476932.875165896,2026-04-28 22:00:58,I,0000,정상,,2023-06-05 17:06:00,,2018-05-28,0,,경기도 양주시 광사동 ***-*,559000004920180006,5590000,000,"경기도 양주시 부흥로 ****, 광사동동 *층 ***호 (광사동)",11492,,01,영업/정상,,,031-848-9111
반창꼬 애견미용,,207885.448470489,479205.373132531,2026-04-28 22:00:58,I,0000,정상,,2022-04-28 18:09:19,,2018-06-11,0,,경기도 양주시 옥정동 ****-*,559000004920180007,5590000,000,"경기도 양주시 옥정로 ***, *층 (옥정동)",11479,,01,영업/정상,,,
