영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
기타,,파리바게뜨,제과점영업,2026-04-27,199028.604945643,451410.689419675,2026-04-28 03:03:03,U,02,폐업,56.13,,,,2,지도,,,,2026-04-27 11:11:12,1977-08-10,56.13,100-032,서울특별시 중구 저동2가 75 (지상1층),N,1,3010000-121-1977-00002,,3010000,"서울특별시 중구 마른내로 17-1 (저동2가,(지상1층))",04551,03,폐업,제과점영업,02-0275-3044,,,상수도전용
,,뚜레쥬르광장힐스테이트점,제과점영업,2026-04-27,208729.170395929,448995.808404463,2026-04-28 03:03:03,U,02,폐업,79,,,,,,,,,2026-04-27 14:07:04,2019-05-29,79.00,143-210,서울특별시 광진구 광장동 582 광장힐스테이트1층15호,N,,3040000-121-2019-00007,,3040000,"서울특별시 광진구 아차산로 537-17, 1층 15호 (광장동, 광장힐스테이트)",04983,03,폐업,제과점영업,,,,
,,유영하다,제과점영업,2026-04-27,207752.888595363,449654.154979773,2026-04-28 03:03:03,U,02,폐업,49,,,,,,,,,2026-04-27 11:22:43,2024-03-13,49.00,143-819,서울특별시 광진구 구의동 78-25,N,,3040000-121-2024-00002,,3040000,"서울특별시 광진구 자양로39길 14, 1층 (구의동)",04992,03,폐업,제과점영업,,,,
,,빚은 교대역점,제과점영업,,201294.445698248,443647.23709981,2026-04-28 03:03:03,U,01,영업,84.42,,,,,,,,,2026-04-27 10:14:29,2010-09-10,84.42,137-883,서울특별시 서초구 서초동 1696-15 103호,N,,3210000-121-2010-00029,,3210000,"서울특별시 서초구 서초중앙로24길 17, 103호 (서초동)",06604,01,영업/정상,제과점영업,02-3477-3872,,,
,,명인건강쌀빵,제과점영업,,205060.813210698,445022.708339772,2026-04-28 03:03:03,U,01,영업,16,,,,,,,,,2026-04-27 17:00:26,2025-08-07,16.00,135-090,서울특별시 강남구 삼성동 172-66 선릉역,N,,3220000-121-2025-00115,,3220000,"서울특별시 강남구 테헤란로 지하 340, 선릉역 지하1층 220-115호 (삼성동)",06212,01,영업/정상,제과점영업,,,,
,,Bread(브레드) 102,제과점영업,2026-04-27,198743.878699423,443556.546146801,2026-04-28 03:03:03,U,02,폐업,35,,,,,,,,,2026-04-27 14:35:23,2016-05-04,35.00,137-829,서울특별시 서초구 방배동 769-20 1층,Y,,3210000-121-2016-00013,,3210000,"서울특별시 서초구 방배로39길 46 (방배동, 1층)",06556,03,폐업,제과점영업,,,,
,,빚은 인천공항 T2 랜드점,제과점영업,,149829.251166424,440865.963248498,2026-04-28 03:03:03,U,01,영업,23.4,,,,,,,,,2026-04-27 11:05:09,2024-11-21,23.40,400-340,인천광역시 중구 운서동 2868 인천공항제2터미널 일반동 3층 (5-11-07)호,N,,3490000-121-2024-00019,,3490000,"인천광역시 중구 제2터미널대로 446, 인천공항제2터미널 일반동 3층 (5-11-07)호 (운서동)",22382,01,영업/정상,제과점영업,032-743-0319,,,상수도전용
,,쏘이크,제과점영업,,173311.839376275,438905.623104559,2026-04-28 03:03:03,U,01,영업,36.32,,,,,,,,,2026-04-27 16:41:43,2022-04-12,36.32,405-824,인천광역시 남동구 구월동 1110-2 지타워 1동 1층 일부(102호),N,,3530000-121-2022-00005,,3530000,"인천광역시 남동구 문화로133번길 8-19, 지타워 1동 1층 일부호 (구월동)",21559,01,영업/정상,제과점영업,,,,
,,코코베이커리,제과점영업,,197439.377542261,433982.916757783,2026-04-28 03:03:03,U,01,영업,39.6,,,,,,,,,2026-04-27 13:04:47,2016-10-05,39.60,431-060,경기도 안양시 동안구 관양동 1714-1,N,,3850000-121-2016-00011,,3830000,"경기도 안양시 동안구 동편로27번길 42, 1층 일부호 (관양동)",13929,01,영업/정상,제과점영업,,,,
,,유어콜드레인,제과점영업,2026-04-27,184652.708323394,423484.491659057,2026-04-28 03:03:03,U,02,폐업,46.28,,,,,,,,,2026-04-27 17:38:19,2024-04-17,46.28,425-807,경기도 안산시 단원구 고잔동 704-3 세종빌딩,N,,5560000-121-2024-00004,,3930000,"경기도 안산시 단원구 광덕서로 96, 세종빌딩 209호 일부 (고잔동)",15461,03,폐업,제과점영업,,,,
기타,,깜빠뉴,제과점영업,,212399.023527962,460676.357617269,2026-04-28 03:03:03,U,01,영업,39.61,,,,,,,,,2026-04-27 13:39:14,2014-11-17,39.61,,경기도 남양주시 퇴계원읍 퇴계원리 218-141 외4필지,N,,3990000-121-2014-00020,,3990000,경기도 남양주시 퇴계원읍 퇴계원로6번길 7,12122,01,영업/정상,제과점영업,,,,
,,고운빛뜰리에,제과점영업,2026-04-27,188926.045538146,460940.677607166,2026-04-28 03:03:03,U,02,폐업,19,,,,,,,,,2026-04-27 14:42:27,2019-07-29,19.00,412-040,경기도 고양시 덕양구 원흥동 635 202동 208-1호,N,,3950000-121-2019-00014,,3940000,"경기도 고양시 덕양구 권율대로 690, 202동 208-1호 (원흥동)",10558,03,폐업,제과점영업,,,,
