번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,
3,식품자동판매기업,07_22_10_P,4181000,4181000-112-2026-00004,2026-03-27,,01,영업/정상,01,영업,,,,,,9.00,,강원특별자치도 춘천시 소양로1가 94-6 춘천역스마트하우스오피스텔,"강원특별자치도 춘천시 소양로 190, 춘천역스마트하우스오피스텔 (소양로1가)",24247,세븐일레븐춘천스마트하우스점,2026-03-27 10:44:22,I,2026-03-29 00:20:01,식품자동판매기영업,263757.163313033,487752.471393596,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
5,식품자동판매기업,07_22_10_P,4201000,4201000-112-2026-00006,2026-03-27,,01,영업/정상,01,영업,,,,,,10.90,,강원특별자치도 강릉시 입암동 49 입암2단지주공아파트,"강원특별자치도 강릉시 강변로 508, 101,102호 (입암동, 입암2단지주공아파트)",25576,지에스25입암2주공점,2026-03-27 13:27:55,I,2026-03-29 00:20:01,식품자동판매기영업,368709.318468238,475218.341100496,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,10.9,,,,
10,식품자동판매기업,07_22_10_P,3220000,3220000-112-2026-00007,2026-03-27,,01,영업/정상,01,영업,,,,,,2.00,135-818,서울특별시 강남구 논현동 80-14,"서울특별시 강남구 논현로136길 9, 지상1층 (논현동)",06051,주식회사 부잇,2026-03-27 11:55:47,I,2026-03-29 00:20:01,식품자동판매기영업,202646.33423803,445981.185877945,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,2,,,,
11,식품자동판매기업,07_22_10_P,3980000,3980000-112-2026-00004,2026-03-27,,01,영업/정상,01,영업,,,,,,28.57,471-833,경기도 구리시 인창동 469-1 하나문구,"경기도 구리시 동구릉로129번길 41, 하나문구 101호 (인창동)",11914,데이롱 카페 인창점,2026-03-27 11:09:41,I,2026-03-29 00:20:01,식품자동판매기영업,211875.14136817,456594.939900479,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,28.57,,,,
12,식품자동판매기업,07_22_10_P,3110000,3110000-112-2026-00009,2026-03-27,,01,영업/정상,01,영업,,,,,,3.30,122-200,서울특별시 은평구 진관동 63-1 플라이크 은평,"서울특별시 은평구 진관2로 15-13, 플라이크 은평 1층 E-129,130호 (진관동)",03306,지에스25 플라이크은평점,2026-03-27 10:37:22,I,2026-03-29 00:20:01,식품자동판매기영업,192715.837339125,459276.012735803,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0,,,,
16,식품자동판매기업,07_22_10_P,3170000,3170000-112-2026-00003,2026-03-27,,01,영업/정상,01,영업,,,,,,41.00,153-813,서울특별시 금천구 독산동 301-16 세교예지안8차,"서울특별시 금천구 가산로3길 45, 세교예지안8차 1층 101호 (독산동)",08525,에이티엠커피(ATM COFFEE),2026-03-27 11:28:58,I,2026-03-29 00:20:01,식품자동판매기영업,190460.376063125,441100.85131458,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
17,식품자동판매기업,07_22_10_P,4060000,4060000-112-2026-00006,2026-03-27,,01,영업/정상,01,영업,,,,,07086331057,6.60,413-841,경기도 파주시 탄현면 법흥리 1790-8 파주프리미엄아울렛,"경기도 파주시 탄현면 필승로 200, 파주프리미엄아울렛 1층 일부",10862,스위트 클라우드,2026-03-27 14:09:39,I,2026-03-29 00:20:01,식품자동판매기영업,173172.828879481,474158.9428211,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
18,식품자동판매기업,07_22_10_P,3000000,3000000-112-2019-00004,2019-04-11,,01,영업/정상,01,영업,,,,,,2.00,110-522,서울특별시 종로구 명륜2가 193-6,"서울특별시 종로구 창경궁로 244, 1층 (명륜2가)",03077,브린(Vrin),2026-03-27 14:33:49,U,2026-03-29 02:40:00,식품자동판매기영업,199863.499326453,453435.396232693,식품자동판매기영업,0,0,,,,0,0,0,0,0,자가,0,0,N,0,,,,
19,식품자동판매기업,07_22_10_P,3920000,3920000-112-2024-00007,2024-08-27,,03,폐업,02,폐업,2026-03-27,,,,,,483-050,경기도 동두천시 탑동동 651-2 서울요양병원,"경기도 동두천시 천보산로 504, 서울요양병원 1층 (탑동동)",11360,서울요양병원,2026-03-27 11:38:59,U,2026-03-29 02:40:00,식품자동판매기영업,208875.531350441,486407.674681281,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
25,식품자동판매기업,07_22_10_P,4201000,4201000-112-2003-00056,2003-04-12,,03,폐업,02,폐업,2026-03-27,,,,033 6463876,,,강원특별자치도 강릉시 입암동 49 입암2주공슈퍼,"강원특별자치도 강릉시 강변로 508 (입암동,입암2주공슈퍼)",25576,입암2주공자판기,2026-03-27 13:57:22,U,2026-03-29 02:40:00,식품자동판매기영업,368709.318468238,475218.341100496,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
26,식품자동판매기업,07_22_10_P,3980000,3980000-112-2023-00005,2023-05-08,,03,폐업,02,폐업,2026-03-27,,,,,3.30,471-833,경기도 구리시 인창동 469-1 하나문구 101호,"경기도 구리시 동구릉로129번길 41, 한아름상가 101호 (인창동)",11914,데이롱카페 구리 인창점,2026-03-27 10:49:05,U,2026-03-29 02:40:00,식품자동판매기영업,211875.14136817,456594.939900479,식품자동판매기영업,0,0,,,,0,0,0,0,0,자가,0,0,N,3.3,,,,
28,식품자동판매기업,07_22_10_P,4191000,4191000-112-2024-00004,2024-03-04,,03,폐업,02,폐업,2026-03-27,,,,,1.00,,강원특별자치도 원주시 우산동 660 상지대학교,"강원특별자치도 원주시 상지대길 83, 상지대학교 믿음관 1층 (우산동)",26339,무인냉동333HMR777,2026-03-27 11:44:38,U,2026-03-29 02:40:00,식품자동판매기영업,282151.822954944,430257.366976729,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
29,식품자동판매기업,07_22_10_P,3150000,3150000-112-2009-00019,2009-07-03,,01,영업/정상,01,영업,,,,,02  26588419,,157-930,"서울특별시 강서구 등촌동 687 등촌주공1,2단지아파트","서울특별시 강서구 강서로68길 36, 등촌주공1,2단지아파트 (2대) 상가동 210호 (등촌동, 등촌주공1,2단지아파트)",07581,자판기,2026-03-27 13:01:41,U,2026-03-29 02:40:00,식품자동판매기영업,186009.19449961,451422.055275775,식품자동판매기영업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
35,식품자동판매기업,07_22_10_P,4201000,4201000-112-2025-00003,2025-02-28,,01,영업/정상,01,영업,,,,,,30.77,,강원특별자치도 강릉시 저동 673-13,"강원특별자치도 강릉시 경포로371번길 11, 1층 (저동)",25461,티타임경포대점,2026-03-27 13:47:27,U,2026-03-29 02:40:00,식품자동판매기영업,366947.697429465,478772.3443171,식품자동판매기영업,0,0,,,상수도전용,0,0,0,0,0,자가,0,0,N,22.43,,,,
