번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,
5,식품제조가공업,07_22_11_P,3990000,3990000-106-2026-00015,2026-03-26,,01,영업/정상,01,영업,,,,,,198.00,472-847,경기도 남양주시 화도읍 차산리 273-1 주4동 1층,"경기도 남양주시 화도읍 재재기로74번길 13, 주4동 1층",12199,파이오니어커피,2026-03-26 09:17:49,I,2026-03-29 00:20:01,기타 식품제조가공업,226531.766617204,458253.659045568,기타 식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,5,,,,
6,식품제조가공업,07_22_11_P,3990000,3990000-106-2026-00016,2026-03-26,,01,영업/정상,01,영업,,,,,,111.64,472-868,경기도 남양주시 진접읍 팔야리 391-3 주1동 1층,"경기도 남양주시 진접읍 팔야로111번길 57, 주1동 1층",12017,가을식품,2026-03-26 16:04:44,I,2026-03-29 00:20:01,기타 식품제조가공업,219603.25125988,472408.495993199,기타 식품제조가공업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
10,식품제조가공업,07_22_11_P,4060000,4060000-106-2015-00008,2015-01-26,,01,영업/정상,01,영업,,,,,031 944 1250,1122.35,413-170,경기도 파주시 신촌동 341-1 1층,"경기도 파주시 소라지로177번길 64, 1층 (신촌동)",10863,씨케이푸드원,2026-03-27 13:16:50,U,2026-03-29 02:40:00,식품제조가공업,172911.918561374,470604.88288149,식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0,,,,
11,식품제조가공업,07_22_11_P,4060000,4060000-106-2008-00023,2008-11-07,,01,영업/정상,01,영업,,,,,02   3357770,69.75,413-835,경기도 파주시 동패동 588-2,경기도 파주시 숲속노을로 23 (동패동),10883,칼디커피,2026-03-27 10:32:33,U,2026-03-29 02:40:00,식품제조가공업,175165.732924866,466874.387035625,식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0,,,,
12,식품제조가공업,07_22_11_P,4060000,4060000-106-1993-00100,1993-04-24,,01,영업/정상,01,영업,,,,,003109586766,334.08,413-872,경기도 파주시 법원읍 법원리 487-10,경기도 파주시 법원읍 술이홀로947번길 7,10826,부성제과,2026-03-27 15:59:58,U,2026-03-29 02:40:00,식품제조가공업,189062.066153731,483574.208581874,식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,자가,0,0,N,0,,,,
13,식품제조가공업,07_22_11_P,4060000,4060000-106-2015-00037,2015-11-11,,01,영업/정상,01,영업,,,,,031 945 5204,310.20,413-855,경기도 파주시 광탄면 용미리 361-7,경기도 파주시 광탄면 양천말길 28-7,10955,궁중한과,2026-03-27 11:30:50,U,2026-03-29 02:40:00,기타 식품제조가공업,189188.715927004,470955.06707805,기타 식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,자가,0,0,N,0,,,,
14,식품제조가공업,07_22_11_P,5600000,5600000-106-2016-00012,2016-04-19,,03,폐업,02,폐업,2026-03-27,,,,031 535 5214,372.00,487-873,경기도 포천시 군내면 상성북리 339,경기도 포천시 군내면 반월산성로375번길 172,11152,농업법인 세정미가(주),2026-03-27 14:36:30,U,2026-03-29 02:40:00,기타 식품제조가공업,220947.75872553,487540.630833518,기타 식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,372,,,,
21,식품제조가공업,07_22_11_P,4201000,4201000-106-2020-00009,2020-05-26,,03,폐업,02,폐업,2026-03-27,,,,033 645 8034,103.68,,강원특별자치도 강릉시 주문진읍 교항리 8-2 강원도립대학,"강원특별자치도 강릉시 주문진읍 연주로 270, 창업보육센터 2203호",25425,주식회사하슬라에프엔비,2026-03-27 15:16:47,U,2026-03-29 02:40:00,기타 식품제조가공업,360884.78782295,487628.414228203,기타 식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,임대,0,0,N,23.28,,,,
22,식품제조가공업,07_22_11_P,4201000,4201000-106-2017-00002,2017-01-12,,03,폐업,02,폐업,2026-03-27,,,,033 640 2725,38.80,,강원특별자치도 강릉시 지변동 123,"강원특별자치도 강릉시 죽헌길 7, 209호 (지변동, 강릉원주대학교 창업보육지원센터)",25457,강릉원주대학교 해람에프엔비 협동조합,2026-03-27 15:59:41,U,2026-03-29 02:40:00,기타 식품제조가공업,364627.278082023,475810.449226925,기타 식품제조가공업,0,0,,,상수도전용,0,0,0,0,2,자가,0,0,N,0,,,,
25,식품제조가공업,07_22_11_P,3990000,3990000-106-2020-00004,2020-01-22,,01,영업/정상,01,영업,,,,,,376.80,472-852,경기도 남양주시 수동면 입석리 354-7 주1동 1층 일부,"경기도 남양주시 수동면 비룡로782번길 27-13, 주1동 1층 일부",12029,주식회사 다산촌,2026-03-26 15:02:17,U,2026-03-29 02:40:00,기타 식품제조가공업,228715.951119117,467314.902602503,기타 식품제조가공업,0,0,,,상수도전용,0,0,1,1,6,자가,0,0,N,179.8,,,,
26,식품제조가공업,07_22_11_P,4060000,4060000-106-2020-00022,2020-06-17,,01,영업/정상,01,영업,,,,,,75.90,413-874,경기도 파주시 법원읍 대능리 94-205 1층 일부,"경기도 파주시 법원읍 자운서원로 5, 1층 일부",10826,미인발효음료,2026-03-27 15:27:11,U,2026-03-29 02:40:00,기타 식품제조가공업,188529.284144015,483076.901534802,기타 식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,0,,,,
29,식품제조가공업,07_22_11_P,4030000,4030000-106-2023-00001,2023-03-27,,03,폐업,02,폐업,2026-03-27,,,,,20.80,437-725,경기도 의왕시 오전동 856 개나리아파트,"경기도 의왕시 오전로 47, 개나리아파트 상가동 1층 101호 (오전동)",16062,드로(Draw)더치커피,2026-03-27 11:04:34,U,2026-03-29 02:40:00,기타 식품제조가공업,198219.782895479,427517.167733689,기타 식품제조가공업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
30,식품제조가공업,07_22_11_P,4010000,4010000-106-2020-00021,2020-10-06,,01,영업/정상,01,영업,,,,,031 4316295,208.65,429-850,경기도 시흥시 정왕동 1277-14,"경기도 시흥시 경기과기대로 219, 7층 716호 (정왕동)",15079,(주)로열에프에스,2026-03-27 16:46:12,U,2026-03-29 02:40:00,기타 식품제조가공업,176235.489714091,425857.068686951,기타 식품제조가공업,0,0,,,,0,0,0,0,0,자가,0,0,N,0,,,,
31,식품제조가공업,07_22_11_P,4060000,4060000-106-2025-00019,2025-07-23,,01,영업/정상,01,영업,,,,,031 947 1900,594.00,413-861,"경기도 파주시 파주읍 부곡리 127-17 1,2층","경기도 파주시 파주읍 여울길 229, 1,2층",10839,핑크스,2026-03-27 15:50:07,U,2026-03-29 02:40:00,기타 식품제조가공업,,,기타 식품제조가공업,0,0,,,상수도전용,0,0,0,0,0,자가,0,0,N,26.3,,,,
34,식품제조가공업,07_22_11_P,3990000,3990000-106-2016-00055,2016-10-27,,01,영업/정상,01,영업,,,,,,197.62,472-811,경기도 남양주시 별내면 광전리 576-88 (주1) 가동,경기도 남양주시 별내면 송산로373번길 16 (주1) 가동,12090,(주)신비향,2026-03-26 16:35:35,U,2026-03-29 02:40:00,기타 식품제조가공업,211676.730766165,463786.606591342,기타 식품제조가공업,0,0,,,지하수전용,0,0,1,0,3,임대,0,0,N,51.62,,,,
