영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
기타,,그린노래터,노래클럽,,199821.224822645,451658.296481124,2026-05-23 03:03:03,U,01,영업,110.73,,,,0,갑,,,,2026-05-22 16:46:30,1985-08-17,110.73,100-848,서울특별시 중구 을지로4가 109-1,N,0,3010000-102-1985-02645,,3010000,"서울특별시 중구 을지로33길 33, 지하1층 (을지로4가)",04546,01,영업/정상,노래클럽,02-2266-7585,,,상수도전용
,,타임,카바레,,186730.867120442,450042.22378832,2026-05-23 03:03:03,U,01,영업,187.03,,,,,,,,,2026-05-22 09:02:36,1984-03-14,187.03,157-928,서울특별시 강서구 화곡동 1117-16 지하 1층,N,,3150000-102-1984-00779,,3150000,"서울특별시 강서구 화곡로 322, 지하 1층 (화곡동)",07658,01,영업/정상,카바레,02-2696-2223,,,상수도전용
,,와와 노래밤,룸살롱,,172211.701847276,439802.188107349,2026-05-23 03:03:03,U,01,영업,96.65,,,,,,,,,2026-05-22 13:38:32,1990-03-19,96.65,,인천광역시 미추홀구 주안동 62-5,Y,,3510500-102-1990-00013,,3510500,인천광역시 미추홀구 석바위로 125 (주안동),22134,01,영업/정상,룸살롱,,,,
기타,,궁노래클럽주점,룸살롱,,174184.830440783,437746.629218873,2026-05-23 03:03:03,U,01,영업,70.36,,,,,,,,,2026-05-22 17:56:42,2019-06-18,70.36,405-220,인천광역시 남동구 구월동 1540-1 솔보프라자(상업7-1-1),Y,,3530000-102-2019-00004,,3530000,"인천광역시 남동구 선수촌공원로23번길 10-10, 솔보프라자 3층 302호 (구월동)",21582,01,영업/정상,룸살롱,,,,
,,명품차(名品車)노래클럽,기타,,175958.0357527,443572.407211853,2026-05-23 03:03:03,U,01,영업,64.74,,,,0,,,,,2026-05-22 10:32:49,2000-05-22,64.74,403-824,인천광역시 부평구 부평동 525-4,Y,0,3540000-102-2000-00006,,3540000,인천광역시 부평구 부평문화로 114 (부평동),21396,01,영업/정상,기타,032-505-7066,,,
,,스캔들룸클럽,룸살롱,,176599.424463203,447898.701756936,2026-05-23 03:03:03,U,01,영업,136.96,,,,,,,,,2026-05-22 09:30:55,2000-02-01,136.96,407-825,인천광역시 계양구 작전동 906-7,Y,,3550000-102-2000-00010,,3550000,"인천광역시 계양구 계양문화로 25, 3층 (작전동)",21079,01,영업/정상,룸살롱,032-555-4742,,,
유흥업소밀집지역,,럭셔리궁,룸살롱,2026-05-22,202752.055275267,418019.307220076,2026-05-23 03:03:03,U,02,폐업,299.07,,,,,,,,,2026-05-22 10:53:12,2011-06-01,299.07,442-835,경기도 수원시 팔달구 인계동 1113-7 2층,Y,,3770000-102-2011-00003,,3740000,"경기도 수원시 팔달구 효원로265번길 46, 2층 (인계동)",16490,03,폐업,룸살롱,031-237-5088,,,상수도전용
,,상한가,룸살롱,,180181.892969151,443947.644093222,2026-05-23 03:03:03,U,01,영업,98.18,,,,,,,,,2026-05-22 15:43:07,2000-11-23,98.18,,경기도 부천시 원미구 중동 1127 지하1층 일부호,Y,,3871000-102-2000-13838,,3860000,"경기도 부천시 원미구 부흥로315번길 69, 지하1층 일부호 (중동)",14582,01,영업/정상,룸살롱,,,,
유흥업소밀집지역,,쮸쮸노래바,스텐드바,,179866.835474309,444452.361998105,2026-05-23 03:03:03,U,01,영업,228.04,,,,0,,,,,2026-05-22 14:33:45,2004-10-16,228.04,,경기도 부천시 원미구 중동 1142-16 성원프라자 지하01호,Y,0,3871000-102-2004-22475,,3860000,"경기도 부천시 원미구 중동로254번길 75 (중동,성원프라자 지하01호)",14548,01,영업/정상,스텐드바,032-321-0489,,,상수도전용
,,센스노래광장,룸살롱,,186140.835591107,387162.066186413,2026-05-23 03:03:03,U,01,영업,128.34,,,,,,,,,2026-05-22 10:09:56,2008-05-26,128.34,451-822,경기도 평택시 포승읍 도곡리 1125-4,Y,,3910038-102-2008-00001,,3910000,경기도 평택시 포승읍 여술1길 39,17955,01,영업/정상,룸살롱,031-683-5455,,,상수도전용
,,다빈치,비어(바)살롱,,205397.688293289,396252.928398657,2026-05-23 03:03:03,U,01,영업,63,,,,,,,,,2026-05-22 14:01:28,2001-09-05,63.00,459-813,경기도 평택시 서정동 818-6,Y,,3910029-102-2001-00027,,3910000,경기도 평택시 특구로27번길 33 (서정동),17774,01,영업/정상,비어(바)살롱,,,,
