사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
COZY,2025-12-18,201252.508004421,450817.329698139,2026-04-26 22:33:07,I,0002,폐업,,2025-12-18 18:08:38,,2018-09-12,0,,서울특별시 중구 신당동 ***-**,301000004920180006,3010000,000,"서울특별시 중구 청구로 **, *층 (신당동)",04589,,03,폐업,,,02-2253-6686
엠펫,2025-01-19,197828.692365032,449638.917481712,2026-04-26 22:33:06,I,0002,폐업,,2025-12-18 16:08:44,,2021-02-08,0,,서울특별시 용산구 후암동 ***-**,302000004920210002,3020000,000,서울특별시 용산구 후암로**길 ** (후암동),04332,,03,폐업,,,
페츠베리머치 카페,2025-04-30,197601.685379703,449037.788561661,2026-04-26 22:33:06,I,0002,폐업,,2026-01-09 13:49:14,,2023-03-16,0,,서울특별시 용산구 남영동 **-*,302000004920230002,3020000,L00,"서울특별시 용산구 한강대로**길 **, *, *층 (남영동)",04352,,03,폐업,,,070-4010-2561
하늘 동물병원,,154741.330886538,443757.490919427,2026-04-26 22:33:06,I,0000,정상,,2022-04-28 18:09:56,,2018-08-31,0,,인천광역시 중구 운서동 ****-* 시에로빌오피스,349000004920180018,3490000,000,"인천광역시 중구 영종대로 **, 시에로빌오피스 ***호 (운서동)",22371,,01,영업/정상,,,032-887-8275
현대 동물병원,,167694.012894721,440456.00508783,2026-04-26 22:33:06,I,0000,정상,,2022-04-28 18:09:56,,2018-08-31,0,,인천광역시 중구 신흥동*가 *-**,349000004920180021,3490000,000,인천광역시 중구 제물량로 **-* (신흥동*가),22329,,01,영업/정상,,,032-885-7578
참 동물병원,,167059.003868421,441139.436005206,2026-04-26 22:33:06,I,0000,정상,,2022-04-28 18:09:56,,2018-10-08,0,,인천광역시 중구 내동 ***-** 웅이네과일,349000004920180024,3490000,000,인천광역시 중구 우현로 ** (내동),22322,,01,영업/정상,,,032-772-7533
펫38도씨,,159649.785534132,443643.732680281,2026-04-26 22:33:06,I,0001,휴업,,2023-01-16 09:43:03,,2018-11-16,0,,인천광역시 중구 운남동 **-*,349000004920180025,3490000,000,인천광역시 중구 운중로 ** (운남동),22359,,02,휴업,2023-01-13,2023-05-31,070-4145-8882
에이앤디 (A.N.D),,159145.052806547,444420.8669145,2026-04-26 22:33:06,I,0000,정상,,2022-04-28 18:09:57,,2019-01-15,0,,인천광역시 중구 운남동 ***,349000004920190003,3490000,000,인천광역시 중구 백운로***번길 **-* (운남동),22358,,01,영업/정상,,,032-747-0669
러블리독,,161326.048887953,444390.793938432,2026-04-26 22:33:06,I,0000,정상,,2022-06-29 21:24:29,,2019-03-13,0,,인천광역시 중구 중산동 ****-* 한신더휴스카이파크아파트,349000004920190011,3490000,000,"인천광역시 중구 은하수로 ***, ***호 (중산동, 한신더휴스카이파크아파트)",22391,,01,영업/정상,,,
모링모링,,161059.483473304,443042.25680503,2026-04-26 22:33:06,I,0000,정상,,2022-04-28 18:09:57,,2020-07-30,0,,인천광역시 중구 중산동 ****-** 영종하늘도시 트루엘 에디션,349000004920200005,3490000,000,"인천광역시 중구 자연대로 **, 영종하늘도시 트루엘 에디션 ***호 (중산동)",22397,,01,영업/정상,,,
