건축물동수,건축물연면적,사업장명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
0,0,강동골프교실,1997-07-22,,,,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1992-03-20,134-822,0,서울특별시 강동구 둔촌동 388-6 지층,,CDFH3301051992000001,3240000,사립,,,03,폐업,,,
0,0,아남골프스쿨,1997-11-07,,213635.178574167,449979.023511727,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1992-05-06,134-825,0,서울특별시 강동구 명일동 48-15 지층,,CDFH3301051992000002,3240000,사립,"서울특별시 강동구 동남로71길 20  (명일동,지층)",,03,폐업,,,
0,0,신라골프크리닉,1999-12-23,,213678.195353084,449379.453815631,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1992-05-29,134-826,0,서울특별시 강동구 명일동 228-10 지층,,CDFH3301051992000004,3240000,사립,"서울특별시 강동구 상암로67길 5  (명일동,지층)",,03,폐업,,,
0,0,대미실내골프연습장,1998-07-09,,212481.813207436,449096.195019948,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1992-10-29,134-861,0,서울특별시 강동구 천호동 45-2,,CDFH3301051992000005,3240000,사립,서울특별시 강동구 양재대로 1549  (천호동),,03,폐업,,,
1,508,N스크린,2024-03-13,,214251.690913015,449392.377954818,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2024-03-13 14:46:23,,1993-02-26,,,서울특별시 강동구 상일동 178 지층,,CDFH3301051993000001,3240000,사립,"서울특별시 강동구 상암로 351 (상일동, 대림빌라)",05280,03,폐업,,,
,,현대골프연습장,2020-08-19,,211336.172451748,448556.794492412,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2020-08-19 16:10:16,,1993-03-17,,,서울특별시 강동구 천호동 410-105 현대프라자 지하1층,,CDFH3301051993000002,3240000,사립,"서울특별시 강동구 진황도로 18 (천호동, 현대프라자)",05335,03,폐업,,,
,6821,유진스포렉스,2008-02-28,,212501.369116329,449282.31038379,골프연습장업,2026-04-26 22:32:33,I,03,폐업,1,2008-02-28 14:16:19,,1994-09-17,134-861,1,서울특별시 강동구 천호동 42,,CDFH3301051994000001,3240000,사립,서울특별시 강동구 양재대로 1571  (천호동),,03,폐업,,,
0,0,제일골프크리닉,1998-02-16,,213594.658173559,450201.716053884,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1995-02-22,134-825,0,서울특별시 강동구 명일동 47-2 5층,,CDFH3301051995000001,3240000,사립,"서울특별시 강동구 동남로75길 27  (명일동,5층)",,03,폐업,,,
,,건강골프,2007-10-04,,213522.288105074,450169.517626003,골프연습장업,2026-04-26 22:32:33,I,03,폐업,0,2007-10-04 09:35:13,,1995-10-25,134-825,,서울특별시 강동구 명일동 47 삼환(아)상가 지층1호,,CDFH3301051995000002,3240000,사립,,,03,폐업,,,
0,0,명진로스포츠클럽,2001-08-08,,213607.080568254,450119.168256979,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1996-01-19,134-070,0,"서울특별시 강동구 명일동 47-12 ,3층",,CDFH3301051996000001,3240000,사립,"서울특별시 강동구 동남로73길 26  (명일동,,3층)",,03,폐업,,,
0,0,부원실내골프연습장,1998-03-04,,210836.557776071,447719.361105121,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1996-02-07,134-883,0,서울특별시 강동구 성내동 120-65 2층,,CDFH3301051996000002,3240000,사립,"서울특별시 강동구 성내로3길 37  (성내동,2층)",,03,폐업,,,
0,0,올림피아골프연습장,2000-09-04,,,,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1996-03-07,134-847,0,서울특별시 강동구 성내동 449-8 3층,,CDFH3301051996000003,3240000,사립,,,03,폐업,,,
0,0,씨네월드휘트니스,1999-01-25,,210992.497270009,447372.617182859,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1996-03-12,134-851,0,서울특별시 강동구 성내동 549-1 6층동,,CDFH3301051996000004,3240000,사립,"서울특별시 강동구 성내로 48, 6층동 (성내동)",,03,폐업,,,
0,0,현대골프스쿨,1999-01-25,,211049.464740425,448056.454859827,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1996-07-04,134-841,0,서울특별시 강동구 성내동 136-14,,CDFH3301051996000005,3240000,사립,서울특별시 강동구 천호옛12길 24  (성내동),,03,폐업,,,
,,현대골프,2003-02-27,,213801.619024367,449396.497182536,골프연습장업,2026-04-26 22:32:33,I,03,폐업,0,2003-07-23 14:05:06,,1996-07-12,134-837,,서울특별시 강동구 상일동 172-0,,CDFH3301051996000006,3240000,사립,,,03,폐업,,,
0,0,에이스 골프 연습장,2000-03-22,,212643.829221775,447499.653323232,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1997-01-20,134-818,0,서울특별시 강동구 둔촌동 89 현대4차(아)상가 지층,,CDFH3301051997000001,3240000,사립,,,03,폐업,,,
0,0,광진골프연습장,1999-01-15,,211364.147402418,449895.718280127,골프연습장업,2026-04-26 22:32:33,I,03,폐업,,2003-04-11 10:24:39,,1997-06-09,134-859,0,서울특별시 강동구 암사동 497-1,,CDFH3301051997000002,3240000,사립,서울특별시 강동구 올림픽로98길 21  (암사동),,03,폐업,,,
