사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
COZY,2025-12-18,201252.508004421,450817.329698139,2026-04-26 22:33:07,I,0002,폐업,,2025-12-18 18:07:55,,2018-09-12,0,,서울특별시 중구 신당동 ***-**,301000004820180006,3010000,000,"서울특별시 중구 청구로 **, *층 (신당동)",04589,,03,폐업,,,02-2253-6686
페츠베리머치 카페,2025-04-30,197601.685379703,449037.788561661,2026-04-26 22:33:05,I,0002,폐업,,2026-01-09 13:49:54,,2023-03-16,0,,서울특별시 용산구 남영동 **-*,302000004820230001,3020000,L00,서울특별시 용산구 한강대로**길 **(남영동),04352,,03,폐업,,,070-4010-2561
쥬라기동물병원,2025-12-31,208344.912915338,448875.286459939,2026-04-26 22:32:41,I,0002,폐업,,2025-12-31 17:05:14,,2018-11-06,0,,서울특별시 광진구 광장동 ***-**,304000004820180073,3040000,000,서울특별시 광진구 광나루로 *** (광장동),04984,,03,폐업,,,02-455-7570
푸치네 애견놀이터 & 호텔,,209299.474127668,445317.105828146,2026-04-26 22:33:09,I,0000,정상,,2026-03-18 17:10:28,,2026-03-18,0,,서울특별시 송파구 송파동 ** 대림빌딩,323000004820260002,3230000,000,"서울특별시 송파구 석촌호수로 ***, 대림빌딩 B*층 (송파동)",05623,,01,영업/정상,,,
멍그니엘 은평점,,192378.231401976,454791.136001539,2026-04-26 22:33:08,I,0000,정상,,2026-04-03 13:29:03,,2026-04-03,0,,서울특별시 은평구 신사동 **-**,311000004820260002,3110000,000,"서울특별시 은평구 증산로 ***, ***호 (신사동)",03451,,01,영업/정상,,,
포울린 펫 유치원,,209670.2855,446015.690500001,2026-04-26 22:33:09,I,0000,정상,,2026-04-03 13:22:03,,2026-04-03,0,,서울특별시 송파구 방이동 **-*,323000004820260003,3230000,L00,"서울특별시 송파구 올림픽로 ***, *층 (방이동)",05543,,01,영업/정상,,,
댕캉스쿨,,,,2026-04-26 22:33:12,I,0000,정상,,2026-04-03 11:23:48,,2026-04-03,0,,인천광역시 서구 불로동 ****-*,356000004820260006,3560000,000,"인천광역시 서구 고산후로 ***, ***호 (불로동)",22887,,01,영업/정상,,,
미니펫,,192782.80458622,454959.212129513,2026-04-26 22:33:07,I,0000,정상,,2022-04-28 18:11:04,,2018-07-09,0,,서울특별시 은평구 응암동 ***-** 응암동하이포룸 ***호,311000004820180020,3110000,000,"서울특별시 은평구 은평로*길 **, ***호 (응암동, 응암동하이포룸)",03454,,01,영업/정상,,,02-357-9111
행복한 강아지,,192831.890771242,457944.191911493,2026-04-26 22:33:07,I,0000,정상,,2022-04-28 18:11:04,,2018-09-14,0,,서울특별시 은평구 갈현동 ***-* *층,311000004820180027,3110000,000,"서울특별시 은평구 통일로 ***, *층 (갈현동)",03328,,01,영업/정상,,,
은평애견,,192516.898531697,455652.785661652,2026-04-26 22:33:07,I,0000,정상,,2022-04-28 18:11:04,,2018-09-17,0,,서울특별시 은평구 역촌동 **-**,311000004820180030,3110000,000,"서울특별시 은평구 연서로 **, ***호 (역촌동)",03406,,01,영업/정상,,,
우리덕구 동물병원,,193537.151289241,459136.547595152,2026-04-26 22:33:07,I,0000,정상,,2022-04-28 18:11:04,,2018-09-27,0,,서울특별시 은평구 진관동 ** 은평뉴타운우물골 상가B ***동 ***호,311000004820180035,3110000,000,"서울특별시 은평구 진관*로 **, ***동 상가B층 ***호 (진관동, 은평뉴타운우물골)",03306,,01,영업/정상,,,69538275
금쪽같은 내새끼 동물병원,,192675.457894782,457005.682881862,2026-04-26 22:33:07,I,0000,정상,,2022-04-28 18:11:05,,2018-10-08,0,,서울특별시 은평구 갈현동 ***-**,311000004820180055,3110000,000,서울특별시 은평구 연서로 *** (갈현동),03334,,01,영업/정상,,,
메디펫 동물병원,,192825.79571149,457740.673229191,2026-04-26 22:33:07,I,0000,정상,,2025-02-20 14:20:49,,2018-10-16,0,,서울특별시 은평구 갈현동 ***-**,311000004820180063,3110000,000,서울특별시 은평구 통일로 *** (갈현동),03329,,01,영업/정상,,,
