사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
드림 무브,2025-12-23,195385.722601944,447982.919183883,2026-04-26 22:33:07,I,0002,폐업,,2025-12-24 13:33:46,,2024-11-22,0,,서울특별시 용산구 원효로*가 *** 강변삼성아파트,302000005020240002,3020000,000,"서울특별시 용산구 원효로 **, ***동 ***호 (원효로*가, 강변삼성아파트)",04365,,03,폐업,,,
pet18오3704,2026-01-26,195981.203408641,448450.307441413,2026-04-26 22:33:07,I,0002,폐업,,2026-01-26 17:55:57,,2025-04-25,0,,서울특별시 용산구 도원동 ** 도원동삼성래미안,302000005020250005,3020000,000,"서울특별시 용산구 새창로 **, ***동 ****호 (도원동, 도원동삼성래미안)",04354,,03,폐업,,,
pet148구2313,,,,2026-04-26 22:33:16,I,0000,정상,,2026-03-05 16:41:07,,2026-03-05,0,,인천광역시 서구 원당동 ***-* 검단신도시 디에트르 더 힐,356000005020260003,3560000,000,"인천광역시 서구 서로*로 ***, 검단신도시 디에트르 더 힐 ****동 ****호 (원당동, 검단신도시 디에트르 더 힐)",22860,,01,영업/정상,,,
pet69버0660,2026-01-30,212257.795179148,441534.957797015,2026-04-26 22:33:12,I,0002,폐업,,2026-01-30 17:25:53,,2024-05-07,0,,서울특별시 송파구 장지동 *** 위례**단지,323000005020240005,3230000,000,"서울특별시 송파구 위례광장로 ***, ****동 ***호 (장지동, 위례**단지)",05853,,03,폐업,,,
비비안나,2026-01-27,208387.731386412,444450.07678483,2026-04-26 22:33:12,I,0002,폐업,,2026-01-27 11:30:58,,2024-06-27,0,,서울특별시 송파구 삼전동 ***-* 호수빌딩,323000005020240008,3230000,000,"서울특별시 송파구 백제고분로 ***, 호수빌딩 *층 (삼전동)",05585,,03,폐업,,,
pet38라6637,2026-01-21,207750.499013776,445762.808120998,2026-04-26 22:33:12,I,0002,폐업,,2026-01-21 14:37:45,,2025-06-02,0,,서울특별시 송파구 잠실동 ** 리센츠,323000005020250007,3230000,000,"서울특별시 송파구 올림픽로 ***, ***동 ****호 (잠실동, 리센츠)",05502,,03,폐업,,,
pet65도1109,,168232.623372987,454868.853783844,2026-04-26 22:33:16,I,0000,정상,,2026-03-09 10:11:50,,2026-03-09,0,,인천광역시 서구 왕길동 ***-* 검단자이*단지,356000005020260004,3560000,000,"인천광역시 서구 오동로 **, ***동 ***호 (왕길동, 검단자이*단지)",22657,,01,영업/정상,,,
PET45주7651,,167754.012515859,438604.01135426,2026-04-26 22:33:12,I,0000,정상,,2026-03-11 13:37:56,,2026-03-11,0,,인천광역시 미추홀구 용현동 ***-** 대림아파트,351050005020260004,3510500,000,"인천광역시 미추홀구 낙섬중로 **, *동 ***호 (용현동, 대림아파트)",22189,,01,영업/정상,,,
pet241버7818,2026-02-09,161097.902632256,442622.679940228,2026-04-26 22:33:07,I,0002,폐업,,2026-02-09 16:56:22,,2025-01-31,0,,인천광역시 중구 중산동 ****-**,349000005020250001,3490000,000,"인천광역시 중구 영종대로 ***, ****호 (중산동)",22402,,03,폐업,,,
pet55가5469,2026-01-27,155805.109717372,442392.951740197,2026-04-26 22:33:07,I,0002,폐업,,2026-01-27 16:28:43,,2025-03-30,0,,인천광역시 중구 운서동 ****-* 운서 SK VIEW Skycity,349000005020250004,3490000,000,"인천광역시 중구 흰바위로 ***, ***동 ***호 (운서동, 운서 SK VIEW Skycity)",22376,,03,폐업,,,
멍's,2025-12-08,166804.068943317,446708.571691212,2026-04-26 22:33:15,I,0002,폐업,,2025-12-16 18:09:58,,2019-07-18,0,,인천광역시 서구 청라동 ***-***,356000005020190024,3560000,000,"인천광역시 서구 보석로**번안길 **, *층 (청라동)",22766,,03,폐업,,,
pet176나8690,2025-12-15,,,2026-04-26 22:33:15,I,0002,폐업,,2025-12-22 17:38:42,,2022-12-06,0,,인천광역시 서구 당하동 ****-* 유승한내들 에듀파크,356000005020220038,3560000,000,"인천광역시 서구 이음*로 ***, ***동 ***호 (당하동, 유승한내들 에듀파크)",22874,,03,폐업,,,
pet136더3257,2025-12-29,168724.756876031,448405.793844797,2026-04-26 22:33:15,I,0002,폐업,,2025-12-29 11:52:23,,2024-02-27,0,,인천광역시 서구 청라동 ***-* 청라제일풍경채*차에듀앤파크,356000005020240004,3560000,000,"인천광역시 서구 청라한울로 **, ***동 ***호 (청라동, 청라제일풍경채*차에듀앤파크)",22747,,03,폐업,,,
펫파라다이스 주식회사 인천,2025-12-31,171486.305217136,454371.452186442,2026-04-26 22:33:15,I,0002,폐업,,2025-12-31 10:33:31,,2024-04-30,0,,인천광역시 서구 당하동 ****-* 풍림아이원아파트,356000005020240007,3560000,000,"인천광역시 서구 청마로 ***, ***동 ****호 (당하동, 풍림아이원아파트)",22678,,03,폐업,,,
pet323어4724,2026-02-03,,,2026-04-26 22:33:16,I,0002,폐업,,2026-02-03 16:07:05,,2025-01-21,0,,인천광역시 서구 원당동 *** 검단신도시 로제비앙 라포레,356000005020250002,3560000,000,"인천광역시 서구 서로*로 ***, ****동 ****호 (원당동, 검단신도시 로제비앙 라포레)",22860,,03,폐업,,,
pet281거5019,2026-01-19,171271.327345225,443537.761132964,2026-04-26 22:33:16,I,0002,폐업,,2026-01-19 14:33:11,,2025-06-11,0,,인천광역시 서구 가좌동 ***-*** 청솔빌라,356000005020250012,3560000,000,"인천광역시 서구 가석로 ***-*, *동 ***호 (가좌동, 청솔빌라)",22816,,03,폐업,,,
225거2584,2026-01-15,,,2026-04-26 22:33:16,I,0002,폐업,,2026-01-15 17:12:16,,2025-07-18,0,,인천광역시 서구 당하동 ****-* 대방디에트르 더 펠리체,356000005020250016,3560000,000,"인천광역시 서구 이음*로 **, ***동 ****호 (당하동, 대방디에트르 더 펠리체)",22871,,03,폐업,,,
댕댕살롱,,171483.843258547,445699.303599512,2026-04-26 22:33:16,I,0000,정상,,2026-04-01 17:48:09,,2026-04-01,0,,인천광역시 서구 석남동 *** 인천상가,356000005020260005,3560000,000,"인천광역시 서구 서달로***번길 *, 인천상가 ***호 (석남동)",22800,,01,영업/정상,,,
pet08라1096,,193914.648457333,455188.446841774,2026-04-26 22:33:10,I,0000,정상,,2022-06-03 13:01:30,,2022-06-03,0,,서울특별시 은평구 응암동 *** 녹번역e편한세상캐슬 ***동 ***호,311000005020220011,3110000,000,"서울특별시 은평구 은평로 ***, ***동 ***호 (응암동, 녹번역e편한세상캐슬)",03472,,01,영업/정상,,,
pet265어3821,,192106.071010241,457231.531875496,2026-04-26 22:33:10,I,0000,정상,,2023-12-21 11:26:29,,2022-07-14,0,,서울특별시 은평구 갈현동 ***-**,311000005020220016,3110000,000,"서울특별시 은평구 서오릉로**길 **-*, 나동 ***호 (갈현동)",03326,,01,영업/정상,,,
멍스테이,,194500.221018503,459538.213888648,2026-04-26 22:33:10,I,0000,정상,,2023-10-17 17:44:15,,2023-10-17,0,,서울특별시 은평구 진관동 ***,311000005020230005,3110000,000,"서울특별시 은평구 연서로**길 **, 지*층 (진관동)",03308,,01,영업/정상,,,
pet105나9470,2026-04-15,192031.56859929,454187.008415841,2026-04-26 22:33:10,I,0002,폐업,,2026-04-17 16:56:01,,2023-11-24,0,,서울특별시 은평구 신사동 ***-*,311000005020230007,3110000,000,"서울특별시 은평구 증산로**길 **-**, 지층 (신사동)",03448,,03,폐업,,,
pet51주0987,,193840.893009763,455652.120877965,2026-04-26 22:33:10,I,0000,정상,,2025-09-05 17:29:09,,2024-01-26,0,,서울특별시 은평구 녹번동 **-* 시니어캐슬클라시온,311000005020240002,3110000,000,"서울특별시 은평구 은평로**길 **-*, 시니어캐슬클라시온 ***호 (녹번동)",03382,,01,영업/정상,,,
pet252거8039,,191847.793625877,454694.546018296,2026-04-26 22:33:10,I,0000,정상,,2024-03-29 13:51:40,,2024-03-29,0,,서울특별시 은평구 신사동 ***-** 성현아파트,311000005020240007,3110000,000,"서울특별시 은평구 은평터널로 ***, ***호 (신사동, 성현아파트)",03441,,01,영업/정상,,,
댕스럽개,,192863.858372328,453842.02636248,2026-04-26 22:33:10,I,0000,정상,,2024-11-26 18:31:59,,2024-06-14,0,,서울특별시 은평구 응암동 ***-*,311000005020240008,3110000,000,서울특별시 은평구 응암로**길 **-* (응암동),03480,,01,영업/정상,,,
pet41나2444,,192342.064320302,455738.342073929,2026-04-26 22:33:10,I,0000,정상,,2024-06-28 13:56:06,,2024-06-28,0,,서울특별시 은평구 역촌동 **-* 인성빌라,311000005020240009,3110000,000,"서울특별시 은평구 연서로*길 **, ***호 (역촌동, 인성빌라)",03418,,01,영업/정상,,,
pet14다7595,,192251.623997352,456636.386856768,2026-04-26 22:33:10,I,0000,정상,,2024-09-09 19:26:26,,2024-09-09,0,,서울특별시 은평구 구산동 ***-*,311000005020240012,3110000,000,"서울특별시 은평구 서오릉로**길 **-*, 효성쉐르빌 A동 *층 ***호 (구산동)",03410,,01,영업/정상,,,
pet50거6205,,192041.77231286,455296.039941973,2026-04-26 22:33:10,I,0000,정상,,2024-10-17 16:13:48,,2024-10-17,0,,서울특별시 은평구 신사동 *-** ***호호,311000005020240013,3110000,000,"서울특별시 은평구 갈현로*가길 *-*, ***호 (신사동)",03423,,01,영업/정상,,,
jk펫(pet 08보2148),,191700.284834628,456921.198183175,2026-04-26 22:33:10,I,0000,정상,,2024-11-15 17:17:28,,2024-11-15,0,,서울특별시 은평구 구산동 ***-** 동익파크아파트 *동 ***호,311000005020240014,3110000,000,"서울특별시 은평구 서오릉로**길 **, *동 ***호 (구산동, 동익파크아파트)",03425,,01,영업/정상,,,
pet03노6175,,192298.166640023,455435.365342489,2026-04-26 22:33:10,I,0000,정상,,2024-12-05 09:04:23,,2024-12-05,0,,서울특별시 은평구 역촌동 **-**,311000005020240015,3110000,000,"서울특별시 은평구 갈현로*길 **-*, *층 (역촌동)",03420,,01,영업/정상,,,
pet120두8762,,191822.243949174,453837.314578264,2026-04-26 22:33:10,I,0000,정상,,2025-02-21 15:24:39,,2025-02-21,0,,서울특별시 은평구 증산동 ***-* 금성빌라 B**호,311000005020250001,3110000,000,"서울특별시 은평구 증산로*길 **-**, 금성빌라 B**호 (증산동)",03496,,01,영업/정상,,,
pet263더7266,,194291.55883121,455759.740984215,2026-04-26 22:33:10,I,0000,정상,,2025-02-21 15:26:09,,2025-02-21,0,,서울특별시 은평구 녹번동 *** 래미안베라힐즈 ***동 ****호,311000005020250002,3110000,000,"서울특별시 은평구 통일로 ***, ***동 ****호 (녹번동, 래미안베라힐즈)",03372,,01,영업/정상,,,
pet240거1393,,191803.380526959,456221.764474481,2026-04-26 22:33:10,I,0000,정상,,2026-04-01 13:32:36,,2025-03-07,0,,서울특별시 은평구 구산동 ***-** OM프라임 ***호,311000005020250003,3110000,000,"서울특별시 은평구 갈현로**길 **, ***호 (구산동, OM프라임)",03429,,01,영업/정상,,,
가치타개(타개),,193576.660665315,456610.399853967,2026-04-26 22:33:10,I,0000,정상,,2025-03-25 16:45:36,,2025-03-20,0,,서울특별시 은평구 대조동 *-* 서교아르체빌 ***호,311000005020250004,3110000,000,"서울특별시 은평구 통일로 ***-*, ***호호 (대조동, 서교아르체빌)",03396,,01,영업/정상,,,
pet107라8489,,191843.950054824,454327.102590427,2026-04-26 22:33:10,I,0000,정상,,2025-05-01 15:24:30,,2025-05-01,0,,서울특별시 은평구 신사동 ***-** *층,311000005020250005,3110000,000,"서울특별시 은평구 증산로**길 **, *층 (신사동)",03443,,01,영업/정상,,,
pet02모1532,,193782.222776146,460763.547867283,2026-04-26 22:33:10,I,0000,정상,,2025-05-21 08:55:01,,2025-05-21,0,,서울특별시 은평구 진관동 * 은평뉴타운상림마을 ***동 ***호,311000005020250006,3110000,000,"서울특별시 은평구 진관*로 ***, ***동 ***호 (진관동, 은평뉴타운상림마을)",03304,,01,영업/정상,,,
pet01고1986,,192878.564895831,458840.730376417,2026-04-26 22:33:10,I,0000,정상,,2025-09-24 09:11:58,,2025-09-24,0,,서울특별시 은평구 진관동 *** 은평뉴타운 박석고개 ***동 ***호,311000005020250007,3110000,000,"서울특별시 은평구 진관*로 **-*, ***동 ***호 (진관동, 은평뉴타운 박석고개)",03311,,01,영업/정상,,,
pet186노4282,,192862.449384249,454647.239864637,2026-04-26 22:33:11,I,0000,정상,,2026-01-22 14:53:42,,2026-01-22,0,,서울특별시 은평구 응암동 ***-***,311000005020260001,3110000,000,서울특별시 은평구 응암로**길 **-** (응암동),03466,,01,영업/정상,,,
pet56나3204,,200461.082189554,449701.397990652,2026-04-26 22:33:08,I,0000,정상,,2024-11-20 10:04:49,,2024-11-20,0,,서울특별시 중구 신당동 ***-****,301000005020240002,3010000,000,서울특별시 중구 동호로**길 ***-** (신당동),04600,,01,영업/정상,,,
늘솜,,201301.875923331,450705.987756645,2026-04-26 22:33:08,I,0000,정상,,2025-01-08 14:37:56,,2025-01-08,0,,서울특별시 중구 신당동 ***-**,301000005020250001,3010000,000,"서울특별시 중구 청구로*길 **-*, ***호 (신당동)",04589,,01,영업/정상,,,
57보2801,,200743.719090893,451046.989504375,2026-04-26 22:33:08,I,0000,정상,,2025-04-02 10:47:09,,2025-04-02,0,,서울특별시 중구 장충동*가 **-*,301000005020250002,3010000,000,서울특별시 중구 장충단로*길 **-** (장충동*가),04606,,01,영업/정상,,,
pet ***서 ****,,200420.21862883,449827.395825239,2026-04-26 22:33:08,I,0000,정상,,2025-07-23 13:36:40,,2025-07-23,0,,서울특별시 중구 신당동 ***-**** 다다 아파트,301000005020250003,3010000,000,"서울특별시 중구 동호로**마길 **, ***호 (신당동, 다다 아파트)",04602,,01,영업/정상,,,
Pet244나1384,2026-04-07,200750.455125653,449638.824308081,2026-04-26 22:33:08,I,0002,폐업,,2026-04-07 13:13:07,,2025-11-19,0,,서울특별시 중구 신당동 *** 남산타운,301000005020250004,3010000,000,"서울특별시 중구 다산로 **, *동 ***호 (신당동, 남산타운)",04595,,03,폐업,,,
pet175마7334,,197084.860116269,449111.933534837,2026-04-26 22:33:07,I,0000,정상,,2022-04-29 09:53:16,,2022-04-29,0,,서울특별시 용산구 청파동*가 ***-** *층 우측 노란색문,302000005020220002,3020000,000,"서울특별시 용산구 청파로**길 **-**, 우측 노란색문 *층 (청파동*가)",04313,,01,영업/정상,,,
pet39소4119,,200144.182134444,447396.226959189,2026-04-26 22:33:07,I,0000,정상,,2022-10-17 11:19:08,,2022-10-17,0,,서울특별시 용산구 보광동 *-***,302000005020220003,3020000,000,"서울특별시 용산구 장문로**나길 **, *층 (보광동)",04412,,01,영업/정상,,,
Pet05도5365,,197703.03010829,449338.992449698,2026-04-26 22:33:07,I,0000,정상,,2023-06-05 17:17:41,,2023-06-05,0,,서울특별시 용산구 갈월동 **-*,302000005020230001,3020000,000,서울특별시 용산구 두텁바위로*길 ** (갈월동),04335,,01,영업/정상,,,
pet38라0821,,195987.411622052,447841.520178199,2026-04-26 22:33:07,I,0000,정상,,2024-01-17 08:57:47,,2024-01-17,0,,서울특별시 용산구 원효로*가 ***-**,302000005020240001,3020000,000,서울특별시 용산구 원효로**길 * (원효로*가),04362,,01,영업/정상,,,
Pet 5987,,196684.250011381,446739.156657197,2026-04-26 22:33:07,I,0000,정상,,2025-01-24 15:17:34,,2025-01-24,0,,서울특별시 용산구 한강로*가 **-***,302000005020250001,3020000,000,서울특별시 용산구 한강대로**가길 **-** (한강로*가),04389,,01,영업/정상,,,
pet10어1440,,197725.325096965,450082.929214065,2026-04-26 22:33:07,I,0000,정상,,2025-02-17 11:13:59,,2025-02-17,0,,서울특별시 용산구 동자동 *-* 리더스빌,302000005020250002,3020000,000,"서울특별시 용산구 후암로 **-**, 리더스빌 ***호 (동자동, 리더스빌)",04324,,01,영업/정상,,,
독클래스,,199563.989700202,448722.238885216,2026-04-26 22:33:07,I,0000,정상,,2025-04-16 09:28:24,,2025-04-16,0,,서울특별시 용산구 이태원동 *-*,302000005020250003,3020000,000,서울특별시 용산구 회나무로**길 * (이태원동),04346,,01,영업/정상,,,02-6014-4242
pet4139,,196913.023917532,449892.595341471,2026-04-26 22:33:07,I,0000,정상,,2025-04-22 13:40:36,,2025-04-22,0,,서울특별시 용산구 서계동 ***-*,302000005020250004,3020000,000,서울특별시 용산구 효창원로***다길 **-* (서계동),04304,,01,영업/정상,,,
pet03우4060,,197231.926520807,446665.157961721,2026-04-26 22:33:07,I,0000,정상,,2025-05-08 16:32:42,,2025-05-08,0,,서울특별시 용산구 이촌동 *** 한강대우아파트,302000005020250006,3020000,000,"서울특별시 용산구 이촌로 ***, ***동 ***호 (이촌동, 한강대우아파트)",04421,,01,영업/정상,,,
드랍 더 펫,,197791.034661419,449953.006880014,2026-04-26 22:33:07,I,0000,정상,,2025-07-25 10:04:47,,2025-07-25,0,,서울특별시 용산구 후암동 ***-* 라이프미주아파트,302000005020250007,3020000,000,"서울특별시 용산구 후암로 **-*, *동 ***호 (후암동, 라이프미주아파트)",04325,,01,영업/정상,,,
pet308도8799,,206108.199399031,449482.59434086,2026-04-26 22:32:42,I,0000,정상,,2022-05-27 09:24:33,,2022-05-27,0,,서울특별시 광진구 화양동 **-** ***호,304000005020220009,3040000,000,"서울특별시 광진구 동일로**길 **, ***호 (화양동)",05008,,01,영업/정상,,,
도그니엘,,205731.381901154,448318.068884971,2026-04-26 22:32:42,I,0000,정상,,2023-05-25 13:23:40,,2023-05-25,0,,서울특별시 광진구 자양동 ***-***,304000005020230007,3040000,000,"서울특별시 광진구 능동로*길 **, 지하*층 (자양동)",05077,,01,영업/정상,,,
pet173더5712,,207388.187509425,447604.330146333,2026-04-26 22:32:42,I,0000,정상,,2024-11-12 20:58:38,,2024-11-12,0,,서울특별시 광진구 자양동 ***-**,304000005020240005,3040000,000,"서울특별시 광진구 뚝섬로**가길 *, ***층 (자양동)",05102,,01,영업/정상,,,
pet142노2889,,206341.527994555,450369.642446436,2026-04-26 22:32:42,I,0000,정상,,2025-05-27 11:15:17,,2024-12-03,0,,서울특별시 광진구 군자동 ***-** *층,304000005020240006,3040000,000,"서울특별시 광진구 동일로**길 **-*, *층 (군자동)",05000,,01,영업/정상,,,
pet114오3181,,208738.952014366,448858.223522999,2026-04-26 22:32:42,I,0000,정상,,2025-02-03 17:49:45,,2025-02-03,0,,서울특별시 광진구 광장동 *** 현대아파트 ***동 ***호,304000005020250001,3040000,000,"서울특별시 광진구 아차산로 ***, ***동 *층 ***호 (광장동, 현대아파트)",04974,,01,영업/정상,,,
pet56고9166,,207308.780143005,450267.830651335,2026-04-26 22:32:42,I,0000,정상,,2025-03-17 18:24:49,,2025-03-17,0,,서울특별시 광진구 능동 ***-**,304000005020250002,3040000,000,서울특별시 광진구 능동로**길 ** (능동),04986,,01,영업/정상,,,
pet30보8864,,208208.437722363,450757.716965983,2026-04-26 22:32:42,I,0000,정상,,2025-03-17 18:27:40,,2025-03-17,0,,서울특별시 광진구 중곡동 **-** ***호,304000005020250003,3040000,000,"서울특별시 광진구 긴고랑로 ***, ***호 (중곡동)",04944,,01,영업/정상,,,
pet304서9896,,208396.67533558,450592.671299194,2026-04-26 22:32:42,I,0000,정상,,2025-03-20 18:00:20,,2025-03-20,0,,서울특별시 광진구 중곡동 ***-* ***호,304000005020250004,3040000,000,"서울특별시 광진구 영화사로*나길 **, ***호 (중곡동)",04948,,01,영업/정상,,,
pet160누4273,,207752.320249795,451888.709517358,2026-04-26 22:32:42,I,0000,정상,,2025-04-02 10:04:10,,2025-04-02,0,,서울특별시 광진구 중곡동 ***-* 엘림,304000005020250005,3040000,000,"서울특별시 광진구 용마산로**길 ** (중곡동, 엘림)",04938,,01,영업/정상,,,
pet63서2229,,206681.57338058,447804.996873797,2026-04-26 22:32:42,I,0000,정상,,2025-05-28 16:04:23,,2025-05-27,0,,서울특별시 광진구 자양동 ***-**,304000005020250006,3040000,000,"서울특별시 광진구 자양번영로*길 **, *층 (자양동)",05098,,01,영업/정상,,,
pet09구2660,,206531.565690439,447760.213277276,2026-04-26 22:32:42,I,0000,정상,,2025-07-30 17:49:00,,2025-07-30,0,,서울특별시 광진구 자양동 ***-*,304000005020250007,3040000,000,서울특별시 광진구 자양번영로*길 **-* (자양동),05092,,01,영업/정상,,,
pet193수3226,,207439.746327222,447546.072048568,2026-04-26 22:32:42,I,0000,정상,,2025-08-29 15:58:31,,2025-08-29,0,,서울특별시 광진구 자양동 ***-**,304000005020250008,3040000,000,"서울특별시 광진구 자양로*길 **-*, ***호 (자양동)",05105,,01,영업/정상,,,
pet193로1927,,207476.727207256,450792.612173452,2026-04-26 22:32:42,I,0000,정상,,2026-01-02 13:33:26,,2026-01-02,0,,서울특별시 광진구 중곡동 ***-*** 보이드 군자 ***호,304000005020260001,3040000,000,"서울특별시 광진구 긴고랑로**길 **-**, ***호 (중곡동, 보이드 군자)",04926,,01,영업/정상,,,
올펫,,200561.819980209,449752.254511833,2026-04-26 22:33:08,I,0002,폐업,,2022-04-28 18:11:03,,2019-03-06,0,,서울특별시 중구 신당동 ***-***,301000005020190001,3010000,000,서울특별시 중구 다산로*길 * (신당동),04600,,03,폐업,,,
pet295저6005,2025-12-31,196756.890595833,428729.574681733,2026-04-26 22:00:48,I,0002,폐업,,2025-12-31 16:27:41,,2024-03-12,0,,경기도 의왕시 오전동 *** 의왕 더샵 캐슬,403000005020240002,4030000,000,"경기도 의왕시 어내들로 *, ***동 ****호 (오전동, 의왕 더샵 캐슬)",16046,,03,폐업,,,
복순이네 펫택시,,170699.563388845,449792.989208127,2026-04-26 22:33:15,I,0002,폐업,,2022-04-28 18:11:32,,2019-07-15,0,,인천광역시 서구 연희동 ***-* 미륭아트빌,356000005020190022,3560000,000,"인천광역시 서구 염곡로 ***, **동 ***호 (연희동, 미륭아트빌)",22718,,03,폐업,,,
복순이네 펫택시,,170699.563388845,449792.989208127,2026-04-26 22:33:15,I,0002,폐업,,2022-04-28 18:11:32,,2019-07-15,0,,인천광역시 서구 연희동 ***-* 미륭아트빌,356000005020190023,3560000,000,"인천광역시 서구 염곡로 ***, **동 ***호 (연희동, 미륭아트빌)",22718,,03,폐업,,,
앤 펫,,169500,447993.88,2026-04-26 22:33:15,I,0002,폐업,,2022-04-28 18:11:42,,2021-07-05,0,,인천광역시 서구 청라동 ***-** 지젤엠청라 A동 B*-*호,356000005020210042,3560000,000,"인천광역시 서구 청라에메랄드로 **, 지젤엠청라 A동 B*층 ***호 (청라동)",22738,,03,폐업,,,
코지펫카,,207169.047902458,447584.54865082,2026-04-26 22:32:42,I,0000,정상,,2026-03-24 09:15:06,,2026-03-24,0,,서울특별시 광진구 자양동 ***-** ***호,304000005020260002,3040000,000,"서울특별시 광진구 뚝섬로**나길 **-*, ***호 (자양동)",05101,,01,영업/정상,,,
바른펫무브,,206343.569539322,449382.623072867,2026-04-26 22:32:42,I,0000,정상,,2026-03-31 10:10:42,,2026-03-31,0,,서울특별시 광진구 화양동 ***-*** ***호,304000005020260003,3040000,000,"서울특별시 광진구 광나루로**길 **-*, ***호 (화양동)",05009,,01,영업/정상,,,
pet169소2689,2025-04-09,206120.623915253,448158.641460407,2026-04-26 22:32:42,I,0002,폐업,,2025-04-09 10:49:50,,2022-04-27,0,,서울특별시 광진구 자양동 *** 한라아파트 ***동 ****호,304000005020220007,3040000,000,"서울특별시 광진구 뚝섬로**길 **, ***동 ****호 (자양동, 한라아파트)",05070,,03,폐업,,,
카라,2024-06-05,170230.051985467,441452.96038239,2026-04-26 22:33:12,I,0002,폐업,,2024-06-07 09:17:06,,2023-01-19,0,,인천광역시 미추홀구 도화동 **** e편한세상도화 *-*단지,351050005020230003,3510500,000,"인천광역시 미추홀구 숙골로**번길 **, ***동 ****호 (도화동, e편한세상도화 *-*단지)",22115,,03,폐업,,,
pet345주8222,,200054.156708392,447170.168863094,2026-04-26 22:33:07,I,0000,정상,,2026-04-22 09:43:56,,2026-04-22,0,,서울특별시 용산구 보광동 **-*,302000005020260001,3020000,000,서울특별시 용산구 보광로**길 ** (보광동),04415,,01,영업/정상,,,
pet143무7024,,,,2026-04-26 22:33:16,I,0000,정상,,2025-10-18 12:15:14,,2025-10-18,0,,인천광역시 서구 당하동 ****-* 대방디에트르 더 펠리체 ***동 ***호,356000005020250019,3560000,000,"인천광역시 서구 이음*로 **, ***동 *층 *호 (당하동, 대방디에트르 더 펠리체)",22871,,01,영업/정상,,,
멍트립 애견유치원 & 호텔,,,,2026-04-26 22:33:16,I,0000,정상,,2025-10-21 14:07:50,,2025-10-21,0,,인천광역시 서구 백석동 ***-**,356000005020250020,3560000,000,"인천광역시 서구 한들로 **-*, *층 (백석동)",22687,,01,영업/정상,,,
pet363두6062,,171183.115570844,446382.59047332,2026-04-26 22:33:16,I,0000,정상,,2025-10-28 13:33:35,,2025-10-28,0,,인천광역시 서구 가정동 ***-** 충인빌라,356000005020250021,3560000,000,"인천광역시 서구 석곶로**번길 **, ***동 *층 *호 (가정동, 충인빌라)",22777,,01,영업/정상,,,
pet38주7886,,171091.079682357,456661.975658862,2026-04-26 22:33:16,I,0000,정상,,2025-11-18 11:24:01,,2025-11-18,0,,인천광역시 서구 대곡동 ***-* 삼라마이다스,356000005020250022,3560000,000,"인천광역시 서구 검단로 ***, ***동 **층 **호 (대곡동, 삼라마이다스)",22600,,01,영업/정상,,,
pet205고7354,,,,2026-04-26 22:33:16,I,0000,정상,,2025-11-19 09:48:55,,2025-11-19,0,,인천광역시 서구 당하동 **** 검단 신안인스빌 어반퍼스트,356000005020250023,3560000,000,"인천광역시 서구 이음*로 ***, ***동 **층 **호 (당하동, 검단 신안인스빌 어반퍼스트)",22881,,01,영업/정상,,,
pet47라3602,,169973.15128943,456938.537287482,2026-04-26 22:33:16,I,0000,정상,,2025-11-24 11:44:16,,2025-11-24,0,,인천광역시 서구 마전동 ****-*,356000005020250024,3560000,000,"인천광역시 서구 마전로*번길 **-*, ***호 (마전동)",22602,,01,영업/정상,,,
