영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,(주)지에스리테일,기타식품판매업,,197887.302522671,427086.251820245,2026-05-14 21:45:21,I,01,영업,0,0,0,0,,,,0,,2025-04-07 14:22:07,1999-06-30,800.00,437-020,경기도 의왕시 왕곡동 598,N,,4030000-114-1999-00001,,4030000,경기도 의왕시 사천로 15 (왕곡동),16069,01,영업/정상,기타식품판매업,031-453-3067,,,
,,롯데슈퍼 부곡점,기타식품판매업,,195714.541985639,424029.291845055,2026-05-14 21:45:21,I,01,영업,0,0,0,0,,,,0,,2026-02-11 09:45:18,2000-08-03,809.90,437-813,경기도 의왕시 삼동 170-3,N,,4030000-114-2000-00001,,4030000,경기도 의왕시 부곡시장4길 7 (삼동),16094,01,영업/정상,기타식품판매업,031-462-3511,,,
,,한국쇼핑,기타식품판매업,,197029.092220144,428571.772794728,2026-05-14 21:45:21,I,01,영업,0,0,0,0,,,,0,,2023-07-03 15:46:34,2000-11-27,673.00,437-818,경기도 의왕시 오전동 109,N,,4030000-114-2000-00002,,4030000,경기도 의왕시 오전로 209 (오전동),16053,01,영업/정상,기타식품판매업,031-451-1633,,,
,,롯데쇼핑(주)롯데마트 의왕점,기타식품판매업,,197598.213989563,430907.769943711,2026-05-14 21:45:21,I,01,영업,0,0,0,0,,,,0,,2026-04-24 14:22:56,2002-07-18,930.00,437-834,경기도 의왕시 내손동 743,N,,4030000-114-2002-00001,,4030000,경기도 의왕시 계원대학로 7 (내손동),16036,01,영업/정상,기타식품판매업,031-470-2500,,,
,자가,(주)지에스리테일GS수퍼의왕오전점,기타식품판매업,,197180.878472299,428556.049538948,2026-05-14 21:45:21,I,01,영업,0,,,,,,,,,2025-04-07 14:13:46,2012-04-17,782.00,437-818,경기도 의왕시 오전동 104-37 201호,N,,4030000-114-2012-00001,,4030000,"경기도 의왕시 보식골로 9, 201호 (오전동)",16050,01,영업/정상,기타식품판매업,,,,
,자가,홈플러스익스프레스 의왕포일점,기타식품판매업,,198506.76945375,432714.67336392,2026-05-14 21:45:22,I,01,영업,0,,,,,,,,,2024-04-12 09:31:29,2012-07-04,314.20,437-120,경기도 의왕시 포일동 664,N,,4030000-114-2012-00002,,4030000,경기도 의왕시 안양판교로 85 (포일동),16004,01,영업/정상,기타식품판매업,031-426-9753,,,상수도전용
,자가,의왕농협 포일지점,기타식품판매업,,198606.910513311,432680.217428642,2026-05-14 21:45:22,I,01,영업,0,,,,,,,,,2024-11-06 15:27:31,2013-05-30,610.99,437-120,경기도 의왕시 포일동 662-1,N,,4030000-114-2013-00001,,4030000,경기도 의왕시 포일세거리로 7 (포일동),16004,01,영업/정상,기타식품판매업,031-428-6325,,,
,자가,이마트 의왕점,기타식품판매업,,197590.089971229,427590.743059589,2026-05-14 21:45:23,I,01,영업,0,0,0,0,,,,0,,2024-04-11 14:45:18,2018-12-03,"15,344.06",437-070,"경기도 의왕시 오전동 892 이마트의왕점 지하1,2층",N,,4030000-114-2018-00002,,4030000,"경기도 의왕시 경수대로 262, 지하1,2층 (오전동, 서해그랑블)",16058,01,영업/정상,기타식품판매업,,,,
,자가,비엘마트,기타식품판매업,,197883.320814488,431892.96613804,2026-05-14 21:45:23,I,01,영업,0,0,0,0,,,,0,,2025-12-04 15:42:36,2020-12-24,865.11,437-804,경기도 의왕시 내손동 416-3,N,,4030000-114-2020-00002,,4030000,"경기도 의왕시 내손중앙로 4, 지하1층 G122호 (내손동)",16024,01,영업/정상,기타식품판매업,,,,
,자가,키움 마트,기타식품판매업,,200960.885250956,430236.714115641,2026-05-14 21:45:23,I,01,영업,0,0,0,0,,,,0,,2022-07-11 13:30:26,2022-06-13,500.00,437-090,경기도 의왕시 학의동 1061,N,,4030000-114-2022-00002,,4030000,"경기도 의왕시 백운중앙로 132, 1층 (학의동)",16016,01,영업/정상,기타식품판매업,,,,
