영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,세븐일레븐시흥능곡역점,편의점,,182876.886623944,429778.070211711,2026-05-14 03:03:03,U,01,영업,2,,,,,,,,,2026-05-13 14:09:04,2022-01-14,2.00,429-240,경기도 시흥시 능곡동 산 27-1,N,,4010000-104-2022-00012,,4010000,"경기도 시흥시 능곡번영길 24, 1층 109호 일부호 (능곡동)",14999,01,영업/정상,편의점,,,,
기타,,가평(서울방향)휴게소 열린매장Ⅱ,고속도로,,247981.087699743,466891.184602307,2026-05-14 03:03:03,U,01,영업,18.32,,,,,,,,,2026-05-13 09:57:45,2009-07-13,18.32,477-853,경기도 가평군 설악면 미사리 145 외 39필지,N,,4160000-104-2009-00011,,4160000,경기도 가평군 설악면 미사리로 544 (외 39필지),12462,01,영업/정상,고속도로,,,,전용상수도(특정시설의 자가용 수도)
,,세븐일레븐 덕계더퍼스트점,편의점,,205079.732934778,479244.751615971,2026-05-14 03:03:03,U,01,영업,3.3,,,,,,,,,2026-05-13 16:48:10,2024-05-16,3.30,482-050,"경기도 양주시 덕계동 962 회천 파밀리에 더 퍼스트 지1층 101,102호 일부",N,,5590000-104-2024-00063,,5590000,"경기도 양주시 덕계로 111, 지1층 101,102호 일부호 (덕계동, 회천 파밀리에 더 퍼스트)",11461,01,영업/정상,편의점,,,,상수도전용
,,매일 봄 카페,커피숍,2026-05-13,210986.460698452,441725.293491662,2026-05-14 03:03:03,U,02,폐업,15.42,,,,,,,,,2026-05-13 11:21:21,2017-06-27,15.42,138-888,서울특별시 송파구 문정동 634,N,,3230000-104-2017-00292,,3230000,"서울특별시 송파구 충민로 66, 테크노관 10층 T-10015호 (문정동, 가든파이브 라이프 )",05838,03,폐업,커피숍,,,,
기타,,가평(춘천방향)휴게소 열린매장Ⅰ,고속도로,,248083.742562785,466743.908015327,2026-05-14 03:03:03,U,01,영업,18.32,,,,,,,,,2026-05-13 10:25:59,2009-07-13,18.32,477-853,경기도 가평군 설악면 미사리 149 외 45필지,N,,4160000-104-2009-00018,,4160000,경기도 가평군 설악면 미사리로540번길 51 (외 45필지),12462,01,영업/정상,고속도로,,,,전용상수도(특정시설의 자가용 수도)
,,명랑핫도그 푸드트럭,푸드트럭,,205209.429761926,420428.365922969,2026-05-14 03:03:03,U,01,영업,0,,,,,,,,,2026-05-13 09:18:55,2025-04-23,,443-280,경기도 수원시 영통구 하동 1017 수원컨벤션센터,N,,5610000-104-2025-00078,,3740000,"경기도 수원시 영통구 광교중앙로 140, 수원컨벤션센터 (하동)",16514,01,영업/정상,푸드트럭,,,,
,,원조각피자,커피숍,,185718.629623338,461686.395004277,2026-05-14 03:03:03,U,01,영업,19.6,,,,,,,,,2026-05-13 14:00:15,2019-06-19,19.60,412-806,경기도 고양시 덕양구 성사동 493-5 샘터빌딩 101호일부,N,,3950000-104-2019-00121,,3940000,"경기도 고양시 덕양구 호국로812번길 20, 샘터빌딩 101(일부)호 (성사동)",10463,01,영업/정상,커피숍,,,,상수도전용
기타,,가평(서울방향)휴게소 던킨,고속도로,,247981.087699743,466891.184602307,2026-05-14 03:03:03,U,01,영업,29.72,,,,1,,,,,2026-05-13 10:14:43,2013-06-27,29.72,477-853,경기도 가평군 설악면 미사리 145,N,1,4160000-104-2013-00011,,4160000,경기도 가평군 설악면 미사리로 544,12462,01,영업/정상,고속도로,031-584-1425,,,전용상수도(특정시설의 자가용 수도)
,,세븐일레븐 연희로데오점,편의점,,193765.090284429,451683.973684525,2026-05-14 03:03:03,U,01,영업,3.3,,,,,,,,,2026-05-13 17:39:37,2021-04-06,3.30,120-825,서울특별시 서대문구 연희동 132-43 경원탕,N,,3120000-104-2021-00062,,3120000,"서울특별시 서대문구 연희맛로 25, 경원탕 1층 (연희동)",03703,01,영업/정상,편의점,02-3284-8116,,,
,,세븐일레븐(신촌대현점),편의점,,194944.495954911,450617.612864652,2026-05-14 03:03:03,U,01,영업,6.6,,,,0,,,,,2026-05-13 17:42:27,2003-01-23,6.60,120-170,"서울특별시 서대문구 대현동 90-25 ,97,108",N,0,3120000-104-2003-00006,,3120000,"서울특별시 서대문구 이화여대1길 42-14 (대현동,,97,108)",03766,01,영업/정상,편의점,02-3147-1788,,,
