영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,자가,홈마트(대천점),기타식품판매업,,337290.476939859,258379.558506375,2026-03-31 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-30 10:21:56,2014-11-10,838.00,704-800,대구광역시 달서구 대천동 473-1 1층,N,,3470000-114-2014-00008,,3470000,"대구광역시 달서구 월배로11길 32, 1층 (대천동)",42760,01,영업/정상,기타식품판매업,053-632-0008,,,
,,홈플러스(주) 계산점,기타식품판매업,2026-03-30,176616.682613356,448616.432509265,2026-03-31 03:03:03,U,02,폐업,10819.1,0,0,0,,,,0,,2026-03-30 10:17:14,1998-01-21,"10,819.10",407-813,인천광역시 계양구 계산동 1061 홈플러스계산점,N,,3550000-114-1998-00001,,3550000,"인천광역시 계양구 오조산공원로 14, 홈플러스계산점 지하2층,2층 (계산동)",21060,03,폐업,기타식품판매업,032-551-2080,,,
,,한라마트,기타식품판매업,,174465.929718868,429126.779076857,2026-03-31 03:03:03,U,01,영업,0,,,,,,,,,2026-03-30 15:06:02,2021-01-22,1.00,,경기도 시흥시 배곧동 243 한라비발디캠퍼스,N,,4010000-114-2021-00001,,4010000,"경기도 시흥시 배곧1로 27-15, 상가1동 지1층 B101호 (배곧동, 한라비발디캠퍼스)",15011,01,영업/정상,기타식품판매업,031-433-2200,,,
,임대,킹콩 식자재 마트,기타식품판매업,,189682.799434964,444193.860003095,2026-03-31 22:14:50,I,01,영업,0,0,0,0,,,,0,,2026-03-30 09:34:51,2026-03-30,"2,970.00",152-731,서울특별시 구로구 구로동 501 신구로자이나인스에비뉴,N,,3160000-114-2026-00001,,3160000,"서울특별시 구로구 구로중앙로 134, B1층 (구로동, 신구로자이나인스에비뉴)",08293,01,영업/정상,기타식품판매업,02-6678-8600,,,
,,하모니마트,기타식품판매업,,182336.881575387,328056.367551373,2026-03-31 23:06:10,I,01,영업,0,0,0,0,,,,0,,2020-06-19 16:58:17,2000-03-06,583.00,345-804,충청남도 청양군 청양읍 읍내리 222-1,N,,4590000-114-2000-00001,,4590000,충청남도 청양군 청양읍 중앙로 154,33327,01,영업/정상,기타식품판매업,041-943-8411,,,
,,청양축협판매장,기타식품판매업,,182094.225437656,327786.809981697,2026-03-31 23:06:10,I,01,영업,0,0,0,0,,,,0,,2019-09-03 13:55:42,2000-03-07,394.00,345-804,충청남도 청양군 청양읍 읍내리 187-1,N,,4590000-114-2000-00002,,4590000,충청남도 청양군 청양읍 칠갑산로 224,33331,01,영업/정상,기타식품판매업,041-942-3111,,,상수도전용
,,청양농협 하나로마트,기타식품판매업,,181841.3699788,327224.194735368,2026-03-31 23:06:11,I,01,영업,797.34,0,0,0,,,,0,,2023-03-24 15:03:08,2000-03-07,797.34,345-803,충청남도 청양군 청양읍 벽천리 275,N,,4590000-114-2000-00003,,4590000,"충청남도 청양군 청양읍 문화예술로 72, 1층",33337,01,영업/정상,기타식품판매업,041-943-9289,,,
,,정산농업협동조합,기타식품판매업,,195022.228666667,323721.216,2026-03-31 23:06:11,I,01,영업,831.62,0,0,0,,,,0,,2025-06-16 14:44:09,2002-11-15,831.62,345-814,충청남도 청양군 정산면 서정리 493-11,N,,4590000-114-2002-00001,,4590000,"충청남도 청양군 정산면 정현길 70-5, 1층",33351,01,영업/정상,기타식품판매업,041-942-0034,,,상수도전용
,자가,골드마트,기타식품판매업,,182180.535402391,327266.707199114,2026-03-31 23:06:11,I,01,영업,0,0,0,0,,,,0,,2023-03-28 14:53:31,2017-08-14,648.20,,,N,,4590000-114-2017-00001,,4590000,충청남도 청양군 청양읍 중앙로 76,33336,01,영업/정상,기타식품판매업,041-943-9009,,,상수도전용
,자가,화성농업협동조합,기타식품판매업,,175184.269529309,325888.218262883,2026-03-31 23:06:11,I,01,영업,0,,,,,,,,,2025-03-21 17:32:43,2019-02-12,857.37,345-821,충청남도 청양군 화성면 구재리 196-6,N,,4590000-114-2019-00001,,4590000,"충청남도 청양군 화성면 구숫골길 84, 2층",33310,01,영업/정상,기타식품판매업,041-942-4681,,,
