영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,솔다방,다방,,244216.658441248,390946.337999775,2026-03-31 03:03:03,U,01,영업,61.1,,,,0,자율,,,,2026-03-30 15:22:55,1986-04-22,61.10,369-832,충청북도 음성군 삼성면 덕정리 526-19,N,0,4470000-104-1986-00004,,4470000,충청북도 음성군 삼성면 덕정로52번길 2-1,27652,01,영업/정상,다방,043-878-5234,,,상수도전용
,,GS포천점(올리브떡볶이),일반조리판매,2026-03-30,218031.378860888,488673.279308615,2026-03-31 03:03:03,U,02,폐업,14.05,,,,,,,,,2026-03-30 15:35:54,2012-08-30,14.05,487-804,경기도 포천시 신읍동 202-1,N,,5600000-104-2012-00028,,5600000,"경기도 포천시 중앙로 165 (신읍동, gs마트내 )",11144,03,폐업,일반조리판매,,,,상수도전용
기타,,홈플러스(주)계산점,기타 휴게음식점,2026-03-30,176616.682613356,448616.432509265,2026-03-31 03:03:03,U,02,폐업,15.46,,,,,,,,,2026-03-30 10:14:26,2009-02-24,15.46,407-813,인천광역시 계양구 계산동 1061 (오조산공원길10)홈플러스계산점 2층,N,,3550000-104-2009-00007,,3550000,"인천광역시 계양구 오조산공원로 14 (계산동,(오조산공원길10)홈플러스계산점 2층)",21060,03,폐업,기타 휴게음식점,032-551-2080,,,상수도전용
,,먹고갈래싸갈래,기타 휴게음식점,2026-03-30,180782.644714965,437471.160988869,2026-03-31 03:03:03,U,02,폐업,36.08,,,,,,,,,2026-03-30 15:01:31,2019-12-02,36.08,429-830,경기도 시흥시 신천동 760-21,N,,4010000-104-2019-00331,,4010000,"경기도 시흥시 삼미시장4길 7, 1층 일부호 (신천동)",14948,03,폐업,기타 휴게음식점,,,,
,,달콤왕가탕후루 경성대점,일반조리판매,,391416.050876784,183870.103500467,2026-03-31 03:03:03,U,01,영업,22.18,,,,,,,,,2026-03-30 11:07:17,2020-10-19,22.18,608-805,부산광역시 남구 대연동 58-20,N,,3310000-104-2020-00080,,3310000,"부산광역시 남구 용소로 17, 일부 1층 (대연동)",48512,01,영업/정상,일반조리판매,051-623-0798,,,
,,네모피자,푸드트럭,,198576.147821162,363446.2371224,2026-03-31 03:03:03,U,01,영업,9.47,,,,,,,,,2026-03-30 11:58:26,2023-09-15,9.47,336-070,충청남도 아산시 방축동 5 신정호공원,N,,4520000-104-2023-00148,,4520000,"충청남도 아산시 신정로 616, 신정호공원 (방축동)",31564,01,영업/정상,푸드트럭,,,,상수도전용
주택가주변,,백운힐링카페,커피숍,2026-03-19,356637.413568576,259707.679551844,2026-03-31 03:03:03,U,02,폐업,67.13,,,,,,,,,2026-03-30 11:16:47,2025-06-18,67.13,712-803,경상북도 경산시 중방동 855-2,N,,5130000-104-2025-00043,,5130000,"경상북도 경산시 중앙로15길 23, 1층 (중방동)",38623,03,폐업,커피숍,,,,상수도전용
,,별별웰컴,푸드트럭,,,,2026-03-31 03:03:03,U,01,영업,0,,,,,,,,,2026-03-30 09:18:08,2025-06-02,,601-010,부산광역시 동구 초량동 1259,N,,3270000-104-2025-00049,,3270000,"부산광역시 동구 이순신대로 164, 북항친수공원 일원 (초량동)",48751,01,영업/정상,푸드트럭,,,,
,,스위트퍼플(Sweet Purple),푸드트럭,,,,2026-03-31 03:03:03,U,01,영업,9.23,,,,,,,,,2026-03-30 11:18:37,2024-03-26,9.23,336-813,충청남도 아산시 염치읍 송곡리 72-44,N,,4520000-104-2024-00042,,4520000,,,01,영업/정상,푸드트럭,,,,상수도전용
,,여수시니어클럽(카페봄날),커피숍,,263148.388139483,139257.389368499,2026-03-31 03:03:03,U,01,영업,15.33,,,,,,,,,2026-03-30 18:52:17,2020-01-23,15.33,555-070,전라남도 여수시 웅천동 1820-2 여수시 어르신 다목적체육센터 2층,N,,4810000-104-2020-00017,,4810000,"전라남도 여수시 웅천6길 57, 어르신 다목적체육센터 2층 (웅천동)",59693,01,영업/정상,커피숍,061-692-4555,,,상수도전용
