영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,주식회사 정오아카데미,위탁급식영업,,197789.947428932,449316.159721137,2026-03-31 22:43:17,I,01,영업,834.7,,,,,,,,,2026-03-30 16:43:26,2026-03-30,834.70,140-900,서울특별시 용산구 후암동 168,N,,3020000-120-2026-00004,,3020000,"서울특별시 용산구 두텁바위로 27, 지하1층 (후암동)",04335,01,영업/정상,위탁급식영업,,,,상수도전용
,,은덕,위탁급식영업,,205550.908407551,461343.062226682,2026-03-31 22:13:17,I,01,영업,175.57,,,,,,,,,2026-03-30 10:56:17,2026-03-30,175.57,139-200,서울특별시 노원구 상계동 723,N,,3100000-120-2026-00009,,3100000,"서울특별시 노원구 노해로 502, 노원빌딩 본관 4층 (상계동)",01752,01,영업/정상,위탁급식영업,,,,상수도전용
,,(주)정성나눔 남안성요양센터,위탁급식영업,,391772.45551641,183095.627070853,2026-03-31 22:17:13,I,01,영업,0,,,,,,,,,2026-03-30 14:09:56,2026-03-30,.00,608-810,부산광역시 남구 대연동 649-1 (주)남안성요양센터,N,,3310000-120-2026-00002,,3310000,부산광역시 남구 신선로 506 (주)남안성요양센터 1층 (대연동),48519,01,영업/정상,위탁급식영업,051-522-8296,,,
,,서연구내식당,위탁급식영업,,171483.562420151,442126.503385559,2026-03-31 23:04:26,I,01,영업,132,,,,,,,,,2026-03-30 16:21:42,2026-03-30,132.00,404-817,인천광역시 서구 가좌동 541-10 가좌동공장5 1층 일부호,N,,3560000-120-2026-00007,,3560000,"인천광역시 서구 가재울로 33, 가좌동공장5 1층 일부호 (가좌동)",22829,01,영업/정상,위탁급식영업,,,,
,,(주)제이에이치피앤엘,위탁급식영업,,296302.608488935,175079.844239345,2026-03-31 21:43:35,I,01,영업,204,,,,,,,,,2026-03-30 10:56:15,2026-03-30,204.00,664-942,경상남도 사천시 사남면 유천리 892-2 (주)PNL,N,,5340000-120-2026-00005,,5340000,경상남도 사천시 사남면 공단1로 163-20 (주)PNL,52530,01,영업/정상,위탁급식영업,055-795-1006,,,
,,휴먼푸드 서비스 FST점,위탁급식영업,,207730.811167881,407662.652244881,2026-03-31 21:43:11,I,01,영업,416.1,,,,,,,,,2026-03-30 15:32:23,2026-03-30,416.10,,경기도 화성시 동탄구 방교동 832-8 (주)에프에스티,N,,5770000-120-2026-00008,,5530000,경기도 화성시 동탄구 동탄산단6길 15-23 (주)에프에스티 4층 (방교동),18487,01,영업/정상,위탁급식영업,,,,상수도전용
,,그리웰(주)대한산업보건협회점,위탁급식영업,,227318.5571194,346035.480414868,2026-03-31 23:05:51,I,01,영업,483,,,,,,,,,2026-03-30 15:43:40,2026-03-30,483.00,361-955,충청북도 청주시 흥덕구 오송읍 정중리 805,N,,5710000-120-2026-00010,,5710000,충청북도 청주시 흥덕구 오송읍 오송생명10로 7,28220,01,영업/정상,위탁급식영업,042-716-1505,,,
,,(주)한신위탁급식소(건강한상),위탁급식영업,,171520.454693895,432445.603242483,2026-03-31 03:03:03,U,01,영업,78.68,,,,,,,,,2026-03-30 15:43:12,2012-03-20,78.68,405-821,인천광역시 남동구 고잔동 705-3 134블럭,N,,3530000-120-2012-00014,,3530000,인천광역시 남동구 능허대로595번길 15 (고잔동),21699,01,영업/정상,위탁급식영업,,,,상수도전용
기타,,명주구내식당,위탁급식영업,,371700.445676938,180336.55600188,2026-03-31 03:03:03,U,01,영업,79.38,,,,,기타,,,,2026-03-30 14:47:03,2011-12-26,79.38,618-280,부산광역시 강서구 화전동 584-15 명주금속화전공장 1동 1층 일부,N,,3360000-120-2011-00020,,3360000,"부산광역시 강서구 화전산단6로114번길 9, 명주금속화전공장 1동 1층 일부 (화전동)",46738,01,영업/정상,위탁급식영업,,,,상수도전용
,,삼성웰스토리(주)한양대에리카학생식당,위탁급식영업,,185280.88157797,421578.196815357,2026-03-31 03:03:03,U,01,영업,593.97,,,,,,,,,2026-03-30 20:56:13,2026-02-26,593.97,426-791,경기도 안산시 상록구 사동 1271 한양대학교안산캠퍼스 9(학생회관및식당) 2층,N,,5550000-120-2026-00004,,3930000,"경기도 안산시 상록구 한양대학로 55, 한양대학교안산캠퍼스 9(학생회관및식당) 2층 (사동)",15588,01,영업/정상,위탁급식영업,,,,
,,대한산업보건협회 구내식당,위탁급식영업,2026-03-30,227318.5571194,346035.480414868,2026-03-31 03:03:03,U,02,폐업,483,,,,,,,,,2026-03-30 11:53:43,2024-05-14,483.00,361-955,충청북도 청주시 흥덕구 오송읍 정중리 805 지하1층,N,,5710000-120-2024-00016,,5710000,"충청북도 청주시 흥덕구 오송읍 오송생명10로 7, 지하1층",28220,03,폐업,위탁급식영업,,,,
