영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,보명식당,한식,2026-03-30,169145.611027042,453454.479012435,2026-03-31 03:03:03,U,02,폐업,100,,,,,,,,,2026-03-30 10:15:50,2008-08-27,100.00,404-290,인천광역시 서구 왕길동 59,N,,3560000-101-2008-00425,,3560000,인천광역시 서구 드림로 114 (왕길동),22672,03,폐업,한식,032-567-2621,,,
기타,,경천대,한식,,311417.994309838,328995.255285484,2026-03-31 03:03:03,U,01,영업,100.42,,,,1,,,,,2026-03-30 15:24:44,2008-10-28,100.42,,경상북도 상주시 사벌국면 삼덕리 3-2,N,1,5110000-101-2008-00066,,5110000,경상북도 상주시 사벌국면 경천로 652-18,37128,01,영업/정상,한식,054-536-3687,,,상수도전용
,,송도만두 안산초지점,기타,,183559.487551744,423060.167934608,2026-03-31 03:03:03,U,01,영업,36.1,,,,,,,,,2026-03-30 11:17:27,2014-02-17,36.10,425-854,경기도 안산시 단원구 초지동 726-3 대일타운 111호,N,,5560000-101-2014-00041,,3930000,"경기도 안산시 단원구 초지로 118, 111호 (초지동, 대일타운 )",15445,01,영업/정상,기타,,,,
,,(주)플레이버타운,"외국음식전문점(인도,태국등)",,203727.801801538,449410.984941093,2026-03-31 03:03:03,U,01,영업,163.41,,,,,,,,,2026-03-30 15:38:47,2021-03-09,163.41,133-824,서울특별시 성동구 성수동1가 668-68,Y,,3030000-101-2021-00115,,3030000,"서울특별시 성동구 서울숲4길 18-7, 1,2층 (성수동1가)",04768,01,영업/정상,"외국음식전문점(인도,태국등)",,,,
,,사계절식당,한식,,211778.537767971,370099.061311243,2026-03-31 03:03:03,U,01,영업,61.44,,,,0,,,,,2026-03-30 11:08:04,2004-10-28,61.44,331-958,충청남도 천안시 서북구 두정동 727 1층,N,0,5660000-101-2004-00755,,4490000,"충청남도 천안시 서북구 오성4길 22, 1층 (두정동)",31090,01,영업/정상,한식,,,,상수도전용
기타,,림즈(Leemz),기타,,133723.763527587,369457.17957163,2026-03-31 03:03:03,U,01,영업,123.72,,,,1,,,,,2026-03-30 10:44:44,2022-01-11,123.72,357-913,충청남도 태안군 원북면 반계리 202-6,N,1,4620000-101-2022-00001,,4620000,충청남도 태안군 원북면 원이로 841-3,32109,01,영업/정상,기타,,,,상수도전용
,,국수바다본점,한식,,148409.60869969,-26859.1901959389,2026-03-31 03:03:03,U,01,영업,241.58,,,,,,,,,2026-03-30 17:02:13,2022-11-21,241.58,697-831,제주특별자치도 서귀포시 대포동 630,N,,6520000-101-2022-00398,,6520000,제주특별자치도 서귀포시 일주서로 580 (대포동),63540,01,영업/정상,한식,,,,
,,엄마손맛집,한식,,385361.665491219,185429.425773661,2026-03-31 03:03:03,U,01,영업,53.46,,,,,,,,,2026-03-30 10:32:52,2024-01-12,53.46,614-803,부산광역시 부산진구 가야동 437-29,N,,3290000-101-2024-00009,,3290000,"부산광역시 부산진구 대학로 54-1, 1층 (가야동)",47336,01,영업/정상,한식,,,,
기타,,장우동신영주점,분식,,344842.766747447,368885.497917104,2026-03-31 03:03:03,U,01,영업,57.78,,,,0,,,,,2026-03-30 13:43:30,1980-09-20,60.40,750-915,경상북도 영주시 휴천동 327-1,N,0,5090000-101-1997-00045,,5090000,,,01,영업/정상,분식,054-636-0888,,,상수도전용
,,엠버스호프,기타,,232402.370002561,317300.23624985,2026-03-31 03:03:03,U,01,영업,97.24,,,,,,,,,2026-03-30 11:36:31,2019-11-22,97.24,302-852,대전광역시 서구 월평동 916 월드프라자,N,,3660000-101-2019-00590,,3660000,"대전광역시 서구 월평로 40, 월드프라자 2층 201호 일부호 (월평동)",35225,01,영업/정상,기타,,,,상수도전용
