영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,삼일월,제과점영업,,211286.750664195,263549.260623495,2026-03-31 23:08:46,I,01,영업,47.22,,,,,,,,,2026-02-24 17:05:28,2015-12-23,47.22,,전북특별자치도 전주시 덕진구 송천동2가 1331-6,N,,4661000-121-2015-02011,,4641000,"전북특별자치도 전주시 덕진구 세병서로 31, 102호 (송천동2가)",55149,01,영업/정상,제과점영업,,,,
기타,,정밀,제과점영업,,212679.521561981,257889.193868492,2026-03-31 23:08:14,I,01,영업,60.62,,,,,,,,,2026-03-09 15:04:08,2026-02-26,60.62,,전북특별자치도 전주시 완산구 고사동 320-1,N,,4651000-121-2026-00004,,4641000,"전북특별자치도 전주시 완산구 전주객사3길 89, 1층 (고사동)",54999,01,영업/정상,제과점영업,,,,상수도전용
,,텟어텟(한시적),제과점영업,2026-03-29,203789.588128352,446796.128299612,2026-03-31 03:03:03,U,02,폐업,0,,,,,,,,,2026-03-30 04:15:09,2026-03-13,.00,135-948,서울특별시 강남구 청담동 4-1 피엔폴루스,N,,3220000-121-2026-00024,,3220000,"서울특별시 강남구 도산대로 442, 하우스오브신세계청담 B1F (청담동)",06062,03,폐업,제과점영업,070-5180-0093,,,
,,피카델리,제과점영업,2026-03-29,209429.797849605,299453.729434791,2026-03-31 03:03:03,U,02,폐업,0,,,,,,,,,2026-03-30 04:15:09,2026-03-13,,320-020,충청남도 논산시 관촉동 339-1 논산딸기축제장 일원,N,,4540000-121-2026-00003,,4540000,,,03,폐업,제과점영업,,,,
,,마블스퀘어,제과점영업,2026-03-29,375634.067697317,179758.650628378,2026-03-31 03:03:03,U,02,폐업,0,,,,,,,,,2026-03-30 04:15:09,2026-03-20,,618-200,부산광역시 강서구 명지동 3392 울림공원,N,,3360000-121-2026-00001,,3360000,"부산광역시 강서구 명지국제6로318번길 77, 울림공원 일원 (명지동)",46773,03,폐업,제과점영업,,,,
,,락희,제과점영업,2026-03-29,200806.180300481,451624.092552007,2026-03-31 03:03:03,U,02,폐업,3.3,,,,,,,,,2026-03-30 04:15:08,2026-03-23,3.30,100-197,서울특별시 중구 을지로7가 143,N,,3010000-121-2026-00014,,3010000,"서울특별시 중구 을지로 281, 1층 (을지로7가)",04566,03,폐업,제과점영업,,,,
,,시시 오븐 베이커리,제과점영업,,222118.501241199,427078.08797367,2026-03-31 03:03:03,U,01,영업,55,,,,,,,,,2026-03-30 11:35:53,2026-03-09,55.00,,경기도 용인시 처인구 모현읍 왕산리 763-3 현덕빌딩,N,,5620000-121-2026-00003,,4050000,"경기도 용인시 처인구 모현읍 백옥대로 2483, 1층 3호",17035,01,영업/정상,제과점영업,,,,
,,성심당본점,제과점영업,2026-03-29,209429.797849605,299453.729434791,2026-03-31 03:03:03,U,02,폐업,0,,,,,,,,,2026-03-30 04:15:09,2026-03-11,,320-020,충청남도 논산시 관촉동 339-1 논산딸기축제장 일원,N,,4540000-121-2026-00001,,4540000,,,03,폐업,제과점영업,,,,
,,장호진논산찰고구마빵,제과점영업,2026-03-29,209429.797849605,299453.729434791,2026-03-31 03:03:03,U,02,폐업,0,,,,,,,,,2026-03-30 04:15:09,2026-03-11,,320-020,충청남도 논산시 관촉동 339-1 논산딸기축제장 일원,N,,4540000-121-2026-00002,,4540000,,,03,폐업,제과점영업,,,,
기타,,시오베이커리,제과점영업,,209273.825511038,256847.737241665,2026-03-31 23:08:14,I,01,영업,42.41,,,,,,,,,2026-03-25 13:59:21,2026-03-19,42.41,,전북특별자치도 전주시 완산구 효자동2가 1266-1,N,,4651000-121-2026-00005,,4641000,"전북특별자치도 전주시 완산구 구룡1길 14-1, 1층 (효자동2가)",55061,01,영업/정상,제과점영업,,,,상수도전용
,,동네빵집,제과점영업,,244528.437029421,289224.321868346,2026-03-31 23:06:31,I,01,영업,8,,,,,,,,,2026-03-05 14:19:09,2018-04-12,8.00,312-806,충청남도 금산군 금산읍 중도리 48-1 R리치베로니,N,,4550000-121-2018-00006,,4550000,"충청남도 금산군 금산읍 인삼로 121, R리치베로니",32738,01,영업/정상,제과점영업,063-465-8803,,,상수도전용
,,생의한가운데,제과점영업,,196381.545904883,448602.09007637,2026-03-31 03:03:03,U,01,영업,63.46,,,,,,,,,2026-03-30 11:13:45,2026-01-21,63.46,140-120,서울특별시 용산구 효창동 235-1,N,,3020000-121-2026-00003,,3020000,"서울특별시 용산구 백범로 284-18, 지1층 (효창동)",04355,01,영업/정상,제과점영업,,,,상수도전용
