영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,풀문하우스,기타 식품제조가공업,,396446.657829628,206803.948464639,2026-03-31 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-30 09:23:40,2023-01-31,12.70,,부산광역시 기장군 정관읍 모전리 717,N,,3400000-106-2023-00003,,3400000,"부산광역시 기장군 정관읍 정관1로 51, 102,103일부호",46008,01,영업/정상,기타 식품제조가공업,,,,
,,로아,기타 식품제조가공업,,335738.844487912,259407.653827188,2026-03-31 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-30 11:14:25,2020-02-06,66.40,704-801,대구광역시 달서구 대천동 595-10,N,,3470000-106-2020-00004,,3470000,"대구광역시 달서구 성서로5길 70, B동 1층 (대천동)",42719,01,영업/정상,기타 식품제조가공업,,,,
,임대,주식회사 오야오얏,기타 식품제조가공업,,336661.678721891,261224.266018286,2026-03-31 03:03:03,U,01,영업,201.81,0,0,0,,,,0,,2026-03-30 10:56:23,2024-08-16,264.49,704-190,대구광역시 달서구 장동 306-128,N,,3470000-106-2024-00010,,3470000,"대구광역시 달서구 성서공단북로 376, 100호 (장동)",42701,01,영업/정상,기타 식품제조가공업,,,,
,자가,주식회사 언약컴퍼니,기타 식품제조가공업,,334830.998802443,259797.820504164,2026-03-31 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-30 11:12:38,2022-03-16,603.40,704-801,대구광역시 달서구 대천동 884,N,,3470000-106-2022-00005,,3470000,"대구광역시 달서구 성서공단남로6길 14, 가동 1층 (대천동)",42718,01,영업/정상,기타 식품제조가공업,,,,상수도전용
,,다동식품,기타 식품제조가공업,,339651.058139818,258226.541484398,2026-03-31 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-30 11:12:05,2023-02-24,29.26,704-818,대구광역시 달서구 상인동 1529-3,N,,3470000-106-2023-00001,,3470000,"대구광역시 달서구 상화북로 195-9, 1층 (상인동)",42812,01,영업/정상,기타 식품제조가공업,,,,
,,디저트에이치(Dessert. H),기타 식품제조가공업,,338279.15551587,262996.393709685,2026-03-31 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-30 10:58:33,2023-04-07,158.21,704-935,대구광역시 달서구 용산동 858-17,N,,3470000-106-2023-00004,,3470000,"대구광역시 달서구 달구벌대로301길 170, 2층 (용산동)",42627,01,영업/정상,기타 식품제조가공업,070-7867-0707,,,
,,바오밥 주식회사,기타 식품제조가공업,,336661.678721891,261224.266018286,2026-03-31 03:03:03,U,01,영업,356.23,0,0,0,,,,0,,2026-03-30 10:56:52,2023-07-11,391.23,704-190,대구광역시 달서구 장동 306-128,N,,3470000-106-2023-00016,,3470000,"대구광역시 달서구 성서공단북로 376, 1층 111호 (장동)",42701,01,영업/정상,기타 식품제조가공업,,,,
,임대,오션팜스,식품제조가공업,,335619.4874035,261926.024856078,2026-03-31 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-30 11:17:00,2012-10-04,313.52,704-900,대구광역시 달서구 갈산동 146-24,N,,3470000-106-2012-00027,,3470000,대구광역시 달서구 성서로67안길 8-7 (갈산동),42703,01,영업/정상,식품제조가공업,,,,상수도전용
,임대,신 빨강지붕,식품제조가공업,,340018.471375203,261537.952204439,2026-03-31 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-03-30 11:35:43,2009-12-09,26.40,704-080,대구광역시 달서구 성당동 661-8,N,,3470000-106-2009-00031,,3470000,"대구광역시 달서구 야외음악당로15길 33, 지상1층 (성당동)",42656,01,영업/정상,식품제조가공업,053-556-1785,,,상수도전용
,임대,어메손두부,식품제조가공업,2026-03-30,334961.046441275,262376.181292509,2026-03-31 03:03:03,U,02,폐업,0,,,,,,,,,2026-03-30 13:32:45,2011-05-11,65.92,704-922,대구광역시 달서구 신당동 1838-10,N,,3470000-106-2011-00013,,3470000,"대구광역시 달서구 서당로3길 117-8, 지상1층 (신당동)",42614,03,폐업,식품제조가공업,053-567-9896,,,상수도전용
