번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,
3,일반음식점,07_24_04_P,3070000,3070000-101-2026-00087,2026-03-27,,01,영업/정상,01,영업,,,,,,3.53,136-868,서울특별시 성북구 하월곡동 71-51,"서울특별시 성북구 오패산로5길 11, 1층 (하월곡동)",02738,쭈양&돈군,2026-03-27 16:59:23,I,2026-03-29 00:20:01,한식,203161.090696754,455815.233775386,한식,0,0,,,,0,0,0,0,0,,0,0,N,3.53,,,,
11,일반음식점,07_24_04_P,3000000,3000000-101-2026-00055,2026-03-27,,01,영업/정상,01,영업,,,,,,78.80,110-847,서울특별시 종로구 평창동 158-1 글로리아타운,"서울특별시 종로구 평창문화로 75, 글로리아상가 제A동 1층 102호 (평창동)",03009,명동칼국수 샤브샤브 종로평창점,2026-03-27 10:35:06,I,2026-03-29 00:20:01,한식,197212.364862058,456055.205802855,한식,0,0,,,,0,0,0,0,0,,0,0,N,78.8,,,,
12,일반음식점,07_24_04_P,3000000,3000000-101-2026-00056,2026-03-27,,01,영업/정상,01,영업,,,,,,112.66,110-530,서울특별시 종로구 혜화동 163-43 펜타하우스 지층,"서울특별시 종로구 대학로14길 26-1, 펜타하우스 지층 (혜화동)",03084,로비 바이 컨템포러리 테일즈,2026-03-27 16:44:03,I,2026-03-29 00:20:01,기타,200168.786252922,453581.515242933,기타,0,0,,,,0,0,0,0,0,,0,0,Y,112.66,,,,
13,일반음식점,07_24_04_P,3780000,3790000-101-2026-00057,2026-03-27,,01,영업/정상,01,영업,,,,,07052080488,,461-855,경기도 성남시 수정구 태평동 6985 1층 일부(102)호,"경기도 성남시 수정구 수정로 51-1, 1층 일부(102)호 (태평동)",13110,육향도 태평점,2026-03-27 14:43:56,I,2026-03-29 00:20:01,한식,211117.055522984,437515.939829823,한식,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
14,일반음식점,07_24_04_P,3780000,3810000-101-2026-00093,2026-03-27,,01,영업/정상,01,영업,,,,,,,463-400,경기도 성남시 분당구 삼평동 617 브릿지 타워 지하1층 B101호,"경기도 성남시 분당구 판교로227번길 6, 브릿지 타워 지하1층 B101호 (삼평동)",13486,최가네순대국,2026-03-27 16:29:51,I,2026-03-29 00:20:01,한식,208725.418296908,433442.93991998,한식,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
15,일반음식점,07_24_04_P,3780000,3810000-101-2026-00094,2026-03-27,,01,영업/정상,01,영업,,,,,,,463-804,경기도 성남시 분당구 금곡동 65-4 1층 일부,"경기도 성남시 분당구 쇳골로 41, 1층 일부 (금곡동)",13551,프렌즈쉼터,2026-03-27 17:03:05,I,2026-03-29 00:20:01,기타,208489.355639039,428996.458840445,기타,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
16,일반음식점,07_24_04_P,4231000,4231000-101-2026-00034,2026-03-27,,01,영업/정상,01,영업,,,,,,70.74,,강원특별자치도 속초시 교동 627-196,"강원특별자치도 속초시 번영로43번길 26, 1층 (교동)",24841,역전양평해장국,2026-03-27 14:05:25,I,2026-03-29 00:20:01,한식,338392.027365928,523737.473382996,한식,0,0,,,,0,0,0,0,0,,0,0,N,70.74,,,,
17,일반음식점,07_24_04_P,4231000,4231000-101-2026-00035,2026-03-27,,01,영업/정상,01,영업,,,,,,291.30,,강원특별자치도 속초시 노학동 1130-1,"강원특별자치도 속초시 도리원길 77, 1,2층 (노학동)",24863,너브내숯불한우,2026-03-27 16:56:33,I,2026-03-29 00:20:01,식육(숯불구이),337205.06638384,522614.09445209,식육(숯불구이),0,0,,,,0,0,0,0,0,,0,0,Y,291.3,,,,
18,일반음식점,07_24_04_P,4231000,4231000-101-2026-00036,2026-03-27,,01,영업/정상,01,영업,,,,,,51.75,,강원특별자치도 속초시 조양동 1480-317,"강원특별자치도 속초시 새마을13길 17, 1층 1호 (조양동)",24888,진담,2026-03-27 17:02:33,I,2026-03-29 00:20:01,한식,340487.145861173,521593.167181376,한식,0,0,,,,0,0,0,0,0,,0,0,N,51.75,,,,
25,일반음식점,07_24_04_P,4271000,4271000-101-2026-00025,2026-03-27,,01,영업/정상,01,영업,,,,,,6.00,,강원특별자치도 영월군 영월읍 영흥리 922-23,강원특별자치도 영월군 영월읍 제방안길 45,26237,이빵빵커피,2026-03-27 11:38:15,I,2026-03-29 00:20:01,기타,330478.99899203,409799.966357427,기타,0,0,,,,0,0,0,0,0,,0,0,N,6,,,,
