번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,
1,건강기능식품유통전문판매업,07_22_02_P,3090000,3090000-135-2026-00001,2026-03-27,,01,영업/정상,01,영업,,,,,,,132-898,서울특별시 도봉구 창동 *,"서울특별시 도봉구 노해로**길 *, B*층 H-**호 (창동)",01414,신세계바이오,2026-03-27 16:23:00,I,2026-03-29 00:20:01,건강기능식품유통전문판매업,204345.826664906,461119.957690091,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
2,건강기능식품유통전문판매업,07_22_02_P,3100000,3100000-135-2026-00001,2026-03-27,,01,영업/정상,01,영업,,,,,,,139-869,서울특별시 노원구 하계동 *** 우방아파트,"서울특별시 노원구 공릉로**길 ***, 상가동 *층 ***-*호 (하계동, 우방아파트)",01808,주식회사 케이빅스,2026-03-27 16:30:23,I,2026-03-29 00:20:01,건강기능식품유통전문판매업,206754.748236702,459458.044860707,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
3,건강기능식품유통전문판매업,07_22_02_P,3220000,3220000-135-2020-00183,2020-09-09,,01,영업/정상,01,영업,,,,,,6.60,135-949,서울특별시 강남구 청담동 **,"서울특별시 강남구 삼성로***길 **, *층 일부호 (청담동)",06063,바이비,2026-03-27 15:16:07,I,2026-03-29 00:20:01,건강기능식품유통전문판매업,203971.312365887,446767.394383947,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
5,건강기능식품유통전문판매업,07_22_02_P,3990000,3990000-135-2025-00015,2025-07-17,,01,영업/정상,01,영업,,,,,,10.00,,경기도 남양주시 다산동 **** 다산 현대프리미어캠퍼스 에이에이**-***호,"경기도 남양주시 다산순환로 **, 다산 현대프리미어캠퍼스 에이에이**-***호 (다산동)",12248,주식회사 연우무역,2026-03-26 15:02:53,I,2026-03-29 00:20:01,건강기능식품유통전문판매업,213352.638752231,456784.268068925,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
6,건강기능식품유통전문판매업,07_22_02_P,3170000,3170000-135-2026-00005,2026-03-26,,01,영업/정상,01,영업,,,,,,,153-841,서울특별시 금천구 시흥동 ***-** 한광빌딩,"서울특별시 금천구 탑골로 **, 한광빌딩 *층 (시흥동)",08575,인테로닉,2026-03-27 09:54:00,I,2026-03-29 00:20:01,건강기능식품유통전문판매업,192140.313893951,438878.890260179,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
8,건강기능식품유통전문판매업,07_22_02_P,4191000,4191000-135-2026-00005,2026-03-27,,01,영업/정상,01,영업,,,,,,,,강원특별자치도 원주시 단계동 ****-* 성우프라자,"강원특별자치도 원주시 천사로 **, 성우프라자 *층 ***호 (단계동)",26437,주식회사휴먼생활건강,2026-03-27 14:50:46,I,2026-03-29 00:20:01,건강기능식품유통전문판매업,282056.56954552,427706.667298414,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
10,건강기능식품유통전문판매업,07_22_02_P,3230000,3230000-135-2026-00005,2026-03-25,,01,영업/정상,01,영업,,,,,,,138-806,서울특별시 송파구 가락동 ***-* 리치하우스,"서울특별시 송파구 중대로**길 **-**, ***호 (가락동, 리치하우스)",05832,닥터콘다,2026-03-27 09:26:19,I,2026-03-29 00:20:01,건강기능식품유통전문판매업,210924.948282715,443228.099804253,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
13,건강기능식품유통전문판매업,07_22_02_P,3030000,3030000-135-2024-00005,2024-04-26,,03,폐업,02,폐업,2026-03-27,,,,,132.60,133-848,서울특별시 성동구 용답동 **-*,"서울특별시 성동구 용답**길 *-*, *층 A-**호 (용답동)",04804,레스트아트,2026-03-27 08:34:27,U,2026-03-29 02:40:00,건강기능식품유통전문판매업,204481.098687431,451174.365026424,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,0,,,,
14,건강기능식품유통전문판매업,07_22_02_P,3970000,3970000-135-2021-00001,2021-01-26,,01,영업/정상,01,영업,,,,,031 600 8540,,427-060,경기도 과천시 과천동 ***-*,"경기도 과천시 양지마을로 **, *층 (과천동)",13813,주식회사 퀀텀아카데미,2026-03-27 17:49:19,U,2026-03-29 02:40:00,건강기능식품유통전문판매업,199638.481025689,438553.969145318,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
15,건강기능식품유통전문판매업,07_22_02_P,3220000,3220000-135-2026-00017,2026-02-27,,01,영업/정상,01,영업,,,,,,4.00,135-868,서울특별시 강남구 삼성동 **-*,"서울특별시 강남구 봉은사로 ***, *층 (삼성동)",06096,주식회사 에스디랑,2026-03-27 12:31:01,U,2026-03-29 02:40:00,건강기능식품유통전문판매업,204377.539371534,445582.398728238,건강기능식품유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,4,,,,
