번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총직원수,본사직원수,공장사무직직원수,공장판매직직원수,공장생산직직원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지,
1,유통전문판매업,07_22_17_P,3030000,3030000-113-2025-00051,2025-08-04,,01,영업/정상,01,영업,,,,,,6.60,133-823,서울특별시 성동구 성수동1가 656-410 홍성빌딩,"서울특별시 성동구 왕십리로 38, 홍성빌딩 3층 (성수동1가)",04773,(주)위글로우,2026-03-27 11:01:35,I,2026-03-29 00:20:01,유통전문판매업,203843.501676692,448746.104640885,유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,0,,,,
8,유통전문판매업,07_22_17_P,3010000,3010000-113-2008-00012,2008-04-17,,01,영업/정상,01,영업,,,,,0237868382,606.00,100-151,서울특별시 중구 충정로1가 75-1 농협중앙회 중앙본부 사무실,"서울특별시 중구 새문안로 16, 농협중앙회 중앙본부 사무실 5층 (충정로1가)",04516,농협경제지주 주식회사 (축산물도매분사),2026-03-27 16:35:02,I,2026-03-29 00:20:01,유통전문판매업,197143.10408516,451569.761397214,유통전문판매업,0,0,,,상수도전용,0,0,2,2,0,임대,0,0,N,606,,,,
11,유통전문판매업,07_22_17_P,4191000,4191000-113-2026-00009,2026-03-27,,01,영업/정상,01,영업,,,,,,,,강원특별자치도 원주시 단계동 1115-3 성우프라자,"강원특별자치도 원주시 천사로 12, 성우프라자 3층 302호 (단계동)",26437,주식회사휴먼생활건강,2026-03-27 14:45:07,I,2026-03-29 00:20:01,유통전문판매업,282056.56954552,427706.667298414,유통전문판매업,0,0,,,,0,0,0,0,0,,0,0,N,0,,,,
12,유통전문판매업,07_22_17_P,3990000,3990000-113-2025-00123,2025-07-17,,01,영업/정상,01,영업,,,,,,10.00,,경기도 남양주시 다산동 6143 다산 현대프리미어캠퍼스 에이에이04-028호,"경기도 남양주시 다산순환로 20, 다산 현대프리미어캠퍼스 에이에이04-028호 (다산동)",12248,주식회사 연우무역,2026-03-26 15:10:32,I,2026-03-29 00:20:01,유통전문판매업,213352.638752231,456784.268068925,유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,0,,,,
13,유통전문판매업,07_22_17_P,3990000,3990000-113-2026-00032,2026-03-27,,01,영업/정상,01,영업,,,,,07089837630,33.84,,경기도 남양주시 다산동 6063-2 지앤지 메트로타워 Ⅱ 809호,"경기도 남양주시 다산중앙로145번길 11, 지앤지 메트로타워 Ⅱ 809호 (다산동)",12248,더닿음,2026-03-27 17:35:32,I,2026-03-29 00:20:01,유통전문판매업,213272.229819334,458138.024648872,유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,0,,,,
14,유통전문판매업,07_22_17_P,3230000,3230000-113-2026-00019,2026-03-27,,01,영업/정상,01,영업,,,,,,20.00,138-200,서울특별시 송파구 문정동 83-4,"서울특별시 송파구 새말로6길 15, 1층 102호 (문정동)",05810,스윗모노,2026-03-27 17:59:03,I,2026-03-29 00:20:01,유통전문판매업,211163.833578828,442229.16953489,유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,0,,,,
19,유통전문판매업,07_22_17_P,3940000,3950000-113-2026-00014,2026-03-26,,01,영업/정상,01,영업,,,,,,78.07,412-170,경기도 고양시 덕양구 덕은동 691 덕은DMC에일린의뜰 센트럴1차 오피스텔 101동 1003호,"경기도 고양시 덕양구 으뜸로 8, 덕은DMC에일린의뜰 센트럴1차 오피스텔 101동 1003호 (덕은동)",10542,주식회사 솔트에프앤비,2026-03-27 09:25:46,I,2026-03-29 00:20:01,유통전문판매업,,,유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,78.07,,,,
20,유통전문판매업,07_22_17_P,4060000,4060000-113-2014-00008,2014-05-07,,01,영업/정상,01,영업,,,,,031 944 1250,56.17,413-170,경기도 파주시 신촌동 341-1,경기도 파주시 소라지로177번길 64 (신촌동),10863,씨케이푸드원,2026-03-27 13:17:40,U,2026-03-29 02:40:00,유통전문판매업,172911.918561374,470604.88288149,유통전문판매업,0,0,,,상수도전용,0,0,0,0,0,자가,0,0,N,0,,,,
21,유통전문판매업,07_22_17_P,3120000,3120000-113-2008-00005,2008-04-17,,03,폐업,02,폐업,2026-03-27,,,,0237868382,541.36,120-020,서울특별시 서대문구 미근동 21-1 KT&G 서대문타워 3층,"서울특별시 서대문구 충정로 60 (미근동, KT&G 서대문타워 3층)",03740,농협경제지주 주식회사 (축산물도매분사),2026-03-27 15:46:21,U,2026-03-29 02:40:00,유통전문판매업,196947.249719346,451285.825753369,유통전문판매업,0,0,,,상수도전용,0,0,2,2,0,임대,0,0,N,0,,,,
23,유통전문판매업,07_22_17_P,3930000,3930000-113-2026-00013,2026-03-17,,03,폐업,02,폐업,2026-03-27,,,,,91.00,425-829,경기도 안산시 단원구 선부동 1056-22,"경기도 안산시 단원구 석수동길 36, 3층 일부(301호) (선부동)",15211,엠에이치제이,2026-03-27 14:19:27,U,2026-03-29 02:40:00,유통전문판매업,182878.786818555,427015.298652977,유통전문판매업,0,0,,,,0,0,0,0,0,자가,0,0,N,0,,,,
