건축물동수,건축물연면적,사업장명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
0,0,행복당구장,1998-11-05,,206778.376224075,455457.573729324,당구장업,2026-04-05 23:07:59,I,03,폐업,,2011-11-17 16:33:44,,1994-09-05,131-881,,서울특별시 중랑구 중화동 312-1,,CDFH3301081994000007,3060000,사립,서울특별시 중랑구 중랑역로 89 (중화동),,03,폐업,,,
0,0,수경당구장,1999-02-25,,208443.937107463,453993.860848715,당구장업,2026-04-05 23:08:00,I,03,폐업,,2003-04-18 17:00:57,,1994-09-08,131-811,0,서울특별시 중랑구 면목동 19-41,,CDFH3301081994000008,3060000,사립,서울특별시 중랑구 용마산로 412  (면목동),,03,폐업,,,
0,0,신내,2000-06-19,,208534.770432431,455851.992916626,당구장업,2026-04-05 23:08:00,I,03,폐업,,2011-11-17 16:27:44,,1994-09-13,131-868,,서울특별시 중랑구 신내동 461-1,,CDFH3301081994000009,3060000,사립,서울특별시 중랑구 봉화산로56길 90 (신내동),,03,폐업,,,
,,킹,2004-02-25,,208416.446511424,454037.596679156,당구장업,2026-04-05 23:08:01,I,03,폐업,,2011-11-17 16:25:33,,1994-10-11,131-811,,서울특별시 중랑구 면목동 20-40,,CDFH3301081994000010,3060000,사립,서울특별시 중랑구 용마산로 415 (면목동),,03,폐업,,,
,,학사,2004-01-26,,208283.960442784,454991.405105921,당구장업,2026-04-05 23:08:01,I,03,폐업,0,2004-01-26 14:57:37,,1994-10-25,131-809,,서울특별시 중랑구 망우동 508-1,,CDFH3301081994000011,3060000,사립,서울특별시 중랑구 망우로60길 31  (망우동),,03,폐업,,,
,,응접실,2019-07-02,,206871.131075903,455500.499705087,당구장업,2026-04-05 23:08:01,I,03,폐업,,2019-07-02 09:40:37,,1994-11-03,131-881,,서울특별시 중랑구 중화동 305-45,,CDFH3301081994000012,3060000,사립,서울특별시 중랑구 봉화산로 39 (중화동),02017,03,폐업,,,
,,에이스,2020-11-24,,207733.920478367,453087.52613467,당구장업,2026-04-05 23:08:01,I,03,폐업,,2020-11-24 14:24:30,,1994-11-12,131-828,,서울특별시 중랑구 면목동 617-1,,CDFH3301081994000013,3060000,사립,서울특별시 중랑구 면목로 316 (면목동),02249,03,폐업,,,
,,가든,2020-01-03,,206711.773147364,454350.54109971,당구장업,2026-04-05 23:08:02,I,03,폐업,,2020-01-03 10:38:45,,1995-03-28,131-823,,서울특별시 중랑구 면목동 185-116,,CDFH3301081995000001,3060000,사립,서울특별시 중랑구 동일로109길 62-4 (면목동),02125,03,폐업,,,
0,0,VIP,2000-01-26,,207775.554062215,453518.328132499,당구장업,2026-04-05 23:08:02,I,03,폐업,,2011-11-17 16:20:29,,1995-04-10,131-813,,서울특별시 중랑구 면목동 428-23,,CDFH3301081995000002,3060000,사립,서울특별시 중랑구 면목로56길 8 (면목동),,03,폐업,,,
0,0,파라다이스,2000-08-19,,206694.052784096,457058.833608079,당구장업,2026-04-05 23:08:02,I,03,폐업,,2011-11-17 16:16:50,,1995-05-03,131-848,,서울특별시 중랑구 묵동 168-18,,CDFH3301081995000003,3060000,사립,서울특별시 중랑구 중랑역로 257 (묵동),,03,폐업,,,
0,0,귀빈,2000-05-31,,206823.165967179,456686.933363648,당구장업,2026-04-05 23:08:02,I,03,폐업,,2011-11-17 16:15:58,,1995-05-31,131-848,,서울특별시 중랑구 묵동 174-29,,CDFH3301081995000004,3060000,사립,서울특별시 중랑구 공릉로 18 (묵동),,03,폐업,,,
