영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,임대,목동제일참기름,즉석판매제조가공업,2006-04-06,188143.493996194,448425.979301536,2026-05-03 22:36:59,I,02,폐업,0,0,0,0,,,,0,,2001-11-08 00:00:00,2001-11-08,33.00,158-815,서울특별시 양천구 목동 738-1,N,,3140000-107-2001-00958,,3140000,,,03,폐업,즉석판매제조가공업,02-2655-0111,,,
,임대,(주)금성,즉석판매제조가공업,2012-07-03,208589.363343145,445455.90405262,2026-05-03 22:46:35,I,02,폐업,0,,,,,,,,,2012-06-21 15:14:05,2012-06-21,9.90,138-915,서울특별시 송파구 잠실동 40-1 롯데마트 지하1층,N,,3230000-107-2012-00066,,3230000,"서울특별시 송파구 올림픽로 240, 지하1층 (잠실동, 롯데마트)",05554,03,폐업,즉석판매제조가공업,,,,
,자가,강원전통식품,즉석판매제조가공업,2010-12-29,188884.075622342,447186.888604306,2026-05-03 22:37:34,I,02,폐업,0,0,0,0,,,0,0,,2007-07-06 00:00:00,2007-07-06,3.31,158-050,서울특별시 양천구 목동 916 현대백화점 지하2층,N,,3140000-107-2007-00073,0,3140000,,,03,폐업,즉석판매제조가공업,,,,
,임대,(주)미트빌,즉석판매제조가공업,2007-11-08,209039.148023482,446007.966801057,2026-05-03 22:46:03,I,02,폐업,0,0,0,0,,,,0,,2007-10-24 16:02:23,2007-10-24,2.00,138-934,서울특별시 송파구 신천동 7-12 홈플러스 잠실점,N,,3230000-107-2007-02530,,3230000,,,03,폐업,즉석판매제조가공업,,,,상수도전용
,자가,현미마을,즉석판매제조가공업,2019-07-12,211818.171399564,443446.231576639,2026-05-03 22:47:54,I,02,폐업,0,,,,,,,,,2019-07-12 13:59:41,2018-01-02,25.00,138-812,서울특별시 송파구 가락동 189-23 101호,N,,3230000-107-2018-00003,,3230000,"서울특별시 송파구 동남로18길 41, 1층 101호 (가락동)",05782,03,폐업,즉석판매제조가공업,,,,
,임대,(주)농협목우촌,즉석판매제조가공업,2017-12-27,188977.171050288,447466.355031447,2026-05-03 22:38:32,I,02,폐업,0,0,0,0,,,,0,,2017-12-27 15:24:10,2014-07-17,10.00,158-050,서울특별시 양천구 목동 917-6 (주)농협유통하나로클럽목동점 내,N,,3140000-107-2014-00033,,3140000,"서울특별시 양천구 목동동로 309, 지하1층 (목동, (주)농협유통하나로클럽목동점 내)",07997,03,폐업,즉석판매제조가공업,02-3395-5106,,,상수도전용
,,명류당티에프,즉석판매제조가공업,2018-02-13,202511.142930696,450401.303715561,2026-05-03 22:41:29,I,02,폐업,0,,,,,,,,,2018-02-14 04:15:26,2018-01-22,,133-070,서울특별시 성동구 행당동 346 행당 한진타운,N,,3030000-107-2018-00015,,3030000,"서울특별시 성동구 행당로 82, 롯데마트행당역점호 (행당동, 행당 한진타운)",04717,03,폐업,즉석판매제조가공업,070-4300-9589,,,
,임대,그녀의빵공장,즉석판매제조가공업,2019-11-11,188884.075622342,447186.888604306,2026-05-03 22:40:55,I,02,폐업,0,,,,,,,,,2019-11-12 04:15:08,2019-10-15,.00,158-724,서울특별시 양천구 목동 916 현대하이페리온 지하2층,N,,3140000-107-2019-00396,,3140000,"서울특별시 양천구 목동동로 257, 지하2층 (목동, 현대하이페리온)",07998,03,폐업,즉석판매제조가공업,,,,
,임대,매운맛에 환호하라 오떡,즉석판매제조가공업,2023-05-08,209859.942639782,444461.726013892,2026-05-03 22:49:16,I,02,폐업,0,,,,,,,,,2023-05-08 15:18:41,2022-08-05,25.00,138-854,서울특별시 송파구 송파동 98-30,N,,3230000-107-2022-00450,,3230000,"서울특별시 송파구 송파대로38길 23, 1층 (송파동)",05676,03,폐업,즉석판매제조가공업,,,,
,,재우유서방에프앤비,즉석판매제조가공업,2022-01-05,209039.148023482,446007.966801057,2026-05-03 22:49:11,I,02,폐업,0,,,,,,,,,2022-01-06 04:15:08,2021-12-21,,138-934,서울특별시 송파구 신천동 7-12 SONGPA FUN STADIUM,N,,3230000-107-2021-00885,,3230000,"서울특별시 송파구 올림픽로35가길 16, 홈플러스 잠실점 지하2층 (신천동)",05510,03,폐업,즉석판매제조가공업,,,,
,자가,황태세상,즉석판매제조가공업,2010-01-25,188248.45432693,447406.301288366,2026-05-03 22:37:52,I,02,폐업,4,,,,,,,,,2010-01-14 09:13:58,2010-01-14,4.00,158-050,서울특별시 양천구 목동 925 목동(아)7단지 상가1층 GS슈퍼내,N,,3140000-107-2010-00008,,3140000,,,03,폐업,즉석판매제조가공업,02-2648-8026,,,
기타,,마장건강원,즉석판매제조가공업,2002-02-18,203280.718210054,451843.790703425,2026-05-03 22:39:22,I,02,폐업,0,0,0,0,,기타,,0,,2001-10-30 00:00:00,1993-06-08,20.16,133-814,서울특별시 성동구 마장동 520-4,N,,3030000-107-1993-00134,,3030000,,,03,폐업,즉석판매제조가공업,,,,상수도전용
,자가,힐스예찬,즉석판매제조가공업,2023-07-07,187240.84723167,446462.488435886,2026-05-03 22:41:40,I,02,폐업,0,0,0,0,,,,0,,2023-07-10 08:59:52,2020-04-17,31.35,158-070,서울특별시 양천구 신정동 1323 목동힐스테이트,N,,3140000-107-2020-00619,,3140000,"서울특별시 양천구 중앙로36길 15, 상가 2동 105호 (신정동, 목동힐스테이트)",08083,03,폐업,즉석판매제조가공업,,,,
,임대,진삼영농조합,즉석판매제조가공업,2020-06-19,209743.127751758,444471.707885238,2026-05-03 22:48:36,I,02,폐업,0,,,,,,,,,2020-06-20 04:15:09,2020-05-20,3.30,138-850,서울특별시 송파구 송파동 95-39,N,,3230000-107-2020-00401,,3230000,"서울특별시 송파구 가락로 137, 2층 (송파동)",05668,03,폐업,즉석판매제조가공업,,,,
,임대,중소기업유통사업단,즉석판매제조가공업,2019-10-06,208836.192051204,445807.727388799,2026-05-03 22:48:27,I,02,폐업,0,,,,,,,,,2019-10-07 04:15:10,2019-09-23,3.30,138-727,서울특별시 송파구 신천동 7-18 롯데캐슬골드,N,,3230000-107-2019-00769,,3230000,"서울특별시 송파구 올림픽로 269 (신천동, 롯데캐슬골드)",05510,03,폐업,즉석판매제조가공업,031-966-3852,,,
,,(주)해심,즉석판매제조가공업,2016-06-29,202511.142930696,450401.303715561,2026-05-03 22:41:10,I,02,폐업,0,,,,,,,,,2016-06-30 04:15:24,2016-06-01,,133-070,서울특별시 성동구 행당동 346,N,,3030000-107-2016-00032,,3030000,"서울특별시 성동구 행당로 82, 지하3층 (행당동, 롯데마트 행당점내)",04717,03,폐업,즉석판매제조가공업,,,,
,임대,경북영농조합(장원),즉석판매제조가공업,2019-10-12,188729.190478822,447572.610039376,2026-05-03 22:40:52,I,02,폐업,0,,,,,,,,,2019-10-13 04:15:09,2019-09-11,.00,158-050,서울특별시 양천구 목동 919-7 홈플러스목동점 1층,N,,3140000-107-2019-00339,,3140000,"서울특별시 양천구 목동서로 170, 홈플러스목동점 1층 (목동)",,03,폐업,즉석판매제조가공업,,,,
,,(주)동농,즉석판매제조가공업,2016-11-29,201494.627293774,458136.342274236,2026-05-03 22:35:54,I,02,폐업,0,,,,,,,,,2016-11-30 04:15:30,2016-11-01,,142-100,서울특별시 강북구 미아동 1359 삼양시장 롯데마트 삼양점,N,,3080000-107-2016-00098,,3080000,"서울특별시 강북구 삼양로 247 (미아동, 삼양시장 롯데마트 삼양점)",01110,03,폐업,즉석판매제조가공업,02-6246-3200,,,
,,명류당티에프,즉석판매제조가공업,2018-02-24,201494.627293774,458136.342274236,2026-05-03 22:36:12,I,02,폐업,0,,,,,,,,,2018-02-25 04:15:25,2018-01-29,,142-100,서울특별시 강북구 미아동 1359 롯데마트삼양점,N,,3080000-107-2018-00012,,3080000,"서울특별시 강북구 삼양로 247, 롯데마트삼양점 (미아동)",01110,03,폐업,즉석판매제조가공업,070-4300-9589,,,
