영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,자가,원일통상운수(주),식품운반업,,189277.761702183,444671.551731639,2026-05-03 22:32:21,I,01,영업,0,0,0,0,,,0,0,,2023-07-31 16:45:35,2007-04-30,8.00,152-864,서울특별시 구로구 구로동 ***-* 구로공구상가 **동 ***호,N,,3160000-117-2007-00002,0,3160000,서울특별시 구로구 구로중앙로 *** (구로동),08212,01,영업/정상,식품운반업,02-2612-4199,,,
,임대,(주)태영로지스,식품운반업,,189277.761702183,444671.551731639,2026-05-03 22:32:21,I,01,영업,0,1,,,,,,,,2019-08-01 15:07:12,2010-07-07,27.50,152-864,서울특별시 구로구 구로동 ***-* 구로공구상가 D블럭 **동 ***호,N,,3160000-117-2010-00002,,3160000,"서울특별시 구로구 구로중앙로 ***, **동 ***호 (구로동, 구로공구상가 D블록)",08212,01,영업/정상,식품운반업,02-2671-8188,,,상수도전용
,자가,(주)승진로지스,식품운반업,,190410.047738361,443953.502895004,2026-05-03 22:32:21,I,01,영업,0,0,0,0,,,,0,,2025-08-28 13:42:55,2010-12-28,44.70,152-842,서울특별시 구로구 구로동 ***-* 선경오피스텔,N,,3160000-117-2010-00004,,3160000,"서울특별시 구로구 공원로 *, 선경오피스텔 ****호 (구로동)",08298,01,영업/정상,식품운반업,,,,
,임대,(주)신성운수,식품운반업,,190349.885855531,444836.673561831,2026-05-03 22:32:22,I,01,영업,0,,,,,,,,,2025-08-08 13:59:10,2011-09-28,10.00,152-770,서울특별시 구로구 구로동 ** 신도림포스빌 ****호,N,,3160000-117-2011-00001,,3160000,"서울특별시 구로구 새말로 ***, ****호 (구로동, 신도림포스빌)",08289,01,영업/정상,식품운반업,02-2671-4544,,,
,자가,(주)미림종합식품,식품운반업,,185597.365131252,443512.054817763,2026-05-03 22:32:22,I,01,영업,0,,,,,,,,,2018-02-19 17:26:22,2014-01-09,6.60,152-894,서울특별시 구로구 오류동 **-** *층,N,,3160000-117-2014-00001,,3160000,"서울특별시 구로구 경인로**길 ** (오류동, *층)",08255,01,영업/정상,식품운반업,,,,
,자가,(주)삼성로직스,식품운반업,,190349.885855531,444836.673561831,2026-05-03 22:32:22,I,01,영업,0,,,,,,,,,2017-01-17 14:59:37,2017-01-17,21.66,152-770,서울특별시 구로구 구로동 ** 신도림포스빌 ***호,N,,3160000-117-2017-00001,,3160000,"서울특별시 구로구 새말로 ***, ***호 (구로동, 신도림포스빌)",08289,01,영업/정상,식품운반업,02-862-2449,,,
,자가,(주)신진월드물류,식품운반업,,189133.785005948,444562.755976432,2026-05-03 22:32:22,I,01,영업,0,,,,,,,,,2018-02-01 16:37:30,2018-02-01,18.41,152-723,서울특별시 구로구 구로동 ***-* 구로기계공구상가 **동 ***-*호,N,,3160000-117-2018-00001,,3160000,"서울특별시 구로구 구로중앙로 ***, 구로기계공구상가 **동 ***-*호 (구로동)",08212,01,영업/정상,식품운반업,,,,
,임대,광성물류(주),식품운반업,,189133.785005948,444562.755976432,2026-05-03 22:32:22,I,01,영업,0,,,,,,,,,2018-11-16 11:03:32,2018-11-16,4.50,152-723,서울특별시 구로구 구로동 ***-* 구로기계공구상가,N,,3160000-117-2018-00003,,3160000,"서울특별시 구로구 구로중앙로 ***, 구로기계공구상가 **동 ***호 (구로동)",08212,01,영업/정상,식품운반업,,,,
,자가,새산통운(주),식품운반업,,189133.785005948,444562.755976432,2026-05-03 22:32:22,I,01,영업,0,,,,,,,,,2020-09-14 11:12:23,2020-09-14,24.76,152-723,서울특별시 구로구 구로동 ***-* 구로기계공구상가,N,,3160000-117-2020-00001,,3160000,"서울특별시 구로구 구로중앙로 ***, 구로기계공구상가 **동 ***호 (구로동)",08212,01,영업/정상,식품운반업,,,,
,,한성운송,식품운반업,,185923.430331064,443800.48261851,2026-05-03 22:32:22,I,01,영업,0,0,0,0,,,,0,,2021-08-09 20:10:54,2021-08-09,,152-889,서울특별시 구로구 오류동 *-***,N,,3160000-117-2021-00001,,3160000,서울특별시 구로구 고척로*길 ** (오류동),08269,01,영업/정상,식품운반업,,,,
,자가,송암운송,식품운반업,,184993.304568268,443899.93914531,2026-05-03 22:32:22,I,01,영업,0,,,,,,,,,2022-12-27 10:59:58,2022-12-27,4.20,152-883,서울특별시 구로구 궁동 ***-** 강남그린아파트,N,,3160000-117-2022-00003,,3160000,"서울특별시 구로구 오리로**길 **, ***호 (궁동, 강남그린아파트)",08249,01,영업/정상,식품운반업,,,,
,임대,주식회사 티케이로지스,식품운반업,,190586.019686377,442101.685544921,2026-05-03 22:32:22,I,01,영업,0,0,0,0,,,,0,,2024-12-19 17:09:39,2024-12-19,32.97,152-848,서울특별시 구로구 구로동 ***-*,N,,3160000-117-2024-00001,,3160000,"서울특별시 구로구 디지털로**길 **, 알동 ***호 (구로동)",08389,01,영업/정상,식품운반업,02-897-3697,,,
,임대,에코화물,식품운반업,,185960.164604807,443636.812899057,2026-05-03 22:32:22,I,01,영업,0,,,,,,,,,2025-07-09 10:58:26,2025-07-09,29.43,152-894,서울특별시 구로구 오류동 **-* 이좋은집,N,,3160000-117-2025-00001,,3160000,"서울특별시 구로구 경인로**나길 **, 이좋은집 ****호 (오류동)",08271,01,영업/정상,식품운반업,,,,
,임대,(주)안일수산,식품운반업,,194430.235350385,445836.993606646,2026-05-03 22:34:07,I,01,영업,0,0,0,0,,,,0,,2021-01-06 10:49:36,2017-06-15,6.60,156-703,서울특별시 동작구 노량진동 **-* 노량진수산시장내 지하*층 가공처리장 *호,N,,3190000-117-2017-00001,,3190000,"서울특별시 동작구 노들로 ***, 가공처리장동 지하*층 *호 (노량진동, 노량진수산시장내)",06900,01,영업/정상,식품운반업,02-2254-8835,,,상수도전용
,자가,동임수산(주),식품운반업,,194430.235350385,445836.993606646,2026-05-03 22:34:07,I,01,영업,0,,,,,,,,,2025-07-02 14:37:37,2025-07-02,25.50,156-813,서울특별시 동작구 노량진동 *** 노량진 수산물 도매시장,N,,3190000-117-2025-00001,,3190000,"서울특별시 동작구 노들로 ***, 노량진 수산물 도매시장 *층 ***호 (노량진동)",06900,01,영업/정상,식품운반업,02-2254-7068,,,
,임대,케이푸드서비스,식품운반업,,201803.62404929,454867.240191258,2026-05-03 22:31:34,I,01,영업,0,0,0,0,,,,0,,2025-01-14 15:38:05,2020-07-30,19.80,136-053,서울특별시 성북구 동선동*가 **,N,,3070000-117-2020-00001,,3070000,"서울특별시 성북구 동소문로**길 **, ***호 (동선동*가)",02840,01,영업/정상,식품운반업,,,,
,,다미 운송,식품운반업,,200464.042606805,456442.263531728,2026-05-03 22:31:34,I,01,영업,0,0,0,0,,,,0,,2022-06-03 13:41:59,2022-06-03,,136-850,서울특별시 성북구 정릉동 ***-*,N,,3070000-117-2022-00001,,3070000,"서울특별시 성북구 솔샘로*가길 **, ***호 (정릉동)",02709,01,영업/정상,식품운반업,,,,
,임대,(주)늘사랑회디엔씨,식품운반업,,203850.238737873,463117.539126587,2026-05-03 22:32:19,I,01,영업,0,,,,,,,,,2015-04-10 13:53:49,2012-07-19,68.00,132-821,서울특별시 도봉구 도봉동 ***-** *층,N,,3090000-117-2012-00001,,3090000,"서울특별시 도봉구 도봉로***가길 **-*, *층 (도봉동)",01329,01,영업/정상,식품운반업,070-8281-5541,,,
,자가,(주)예닮마을,식품운반업,,202502.499650058,463010.156333841,2026-05-03 22:32:19,I,01,영업,0,,,,,,,,,2014-12-02 14:29:24,2014-12-02,66.00,132-833,서울특별시 도봉구 방학동 ***-*,N,,3090000-117-2014-00001,,3090000,서울특별시 도봉구 시루봉로**길 **-* (방학동),01314,01,영업/정상,식품운반업,02-997-4009,,,
,자가,N-Food,식품운반업,,203252.687186353,462082.723322338,2026-05-03 22:32:19,I,01,영업,0,,,,,,,,,2023-09-15 13:22:09,2023-09-15,16.83,132-858,서울특별시 도봉구 쌍문동 *-*,N,,3090000-117-2023-00001,,3090000,"서울특별시 도봉구 방학로*길 **, 지하*층 (쌍문동)",01393,01,영업/정상,식품운반업,,,,
,자가,(주)진성푸드,식품운반업,,204169.847670316,464814.717432497,2026-05-03 22:32:19,I,01,영업,0,,,,,,,,,2023-11-13 10:15:41,2023-11-13,9.30,132-800,서울특별시 도봉구 도봉동 **-* 도봉한신아파트,N,,3090000-117-2023-00002,,3090000,"서울특별시 도봉구 도봉로***나길 **, 도봉한신아파트 *동 ***호 (도봉동)",01318,01,영업/정상,식품운반업,,,,
