축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,축산물판매업,목동축산물백화점,식육판매업,,188688.879646658,446994.404068885,2026-05-03 22:33:44,I,0002,폐업,2011-10-31 14:00:55,,2009-09-21,60,,서울특별시 양천구 목동 406-244,식육판매업,314000000920090052,3140000,000,서울특별시 양천구 오목로 315 (목동),,,03,폐업,,,02-2646-8668
,축산물판매업,경화통상,축산물수입판매업,,,,2026-05-03 22:32:56,I,0002,폐업,2002-12-10 15:50:01,,1997-06-10,0,,서울특별시 성동구 마장동     513- 23    통   반                                              동     호,축산물수입판매업,303000000919970023,3030000,000,,,,03,폐업,,,
,축산물판매업,동광상사,식육판매업,,,,2026-05-03 22:32:34,I,0002,폐업,2002-12-10 15:26:08,,1990-01-17,0,,서울특별시 성동구 마장동     481-  6    통   반                                              동     호,식육판매업,303000000919900002,3030000,000,,,,03,폐업,,,02945703
,축산물판매업,가락축산,식육판매업,,,,2026-05-03 22:32:55,I,0002,폐업,2002-12-10 15:48:58,,1996-12-13,0,,서울특별시 성동구 마장동     487- 54    통   반                                              동     호,식육판매업,303000000919960214,3030000,000,,,,03,폐업,,,
,축산물판매업,서울축산,식육판매업,,,,2026-05-03 22:32:59,I,0002,폐업,2002-12-10 15:58:25,,1998-12-04,0,,서울특별시 성동구 마장동     480-  5    통   반                                              동     호,식육판매업,303000000919980147,3030000,000,,,,03,폐업,,,22825801
,축산물판매업,한일상사,식육판매업,,,,2026-05-03 22:32:56,I,0002,폐업,2002-12-10 15:50:04,,1997-06-27,0,,서울특별시 성동구 마장동     439-  9    통   반                                              동     호,식육판매업,303000000919970026,3030000,000,,,,03,폐업,,,
,축산물판매업,삼진,식육판매업,,,,2026-05-03 22:32:34,I,0002,폐업,2002-12-10 15:26:41,,1990-06-11,0,,서울특별시 성동구 마장동     480-  5    통   반                                              동     호,식육판매업,303000000919900021,3030000,000,,,,03,폐업,,,
,축산물판매업,JS F&B,식육판매업,,185188.061458688,447213.716978878,2026-05-03 22:33:19,I,0002,폐업,2011-06-14 10:26:00,,2006-03-03,21.5,,서울특별시 양천구 신월동 207-23 1층,식육판매업,314000000920060008,3140000,000,"서울특별시 양천구 남부순환로64길 21-2 (신월동,1층)",,,03,폐업,,,
,축산물판매업,매일직판장슈퍼,식육판매업,,,,2026-05-03 22:32:54,I,0002,폐업,2002-12-10 15:47:24,,1996-08-22,0,,서울특별시 성동구 금호동2가     519-  0    통   반                                              동     호,식육판매업,303000000919960166,3030000,000,,,,03,폐업,,,22320917
,축산물판매업,전국축산,식육판매업,,,,2026-05-03 22:32:51,I,0002,폐업,2002-12-10 15:39:29,,1995-06-23,0,,서울특별시 성동구 마장동     511-  5    통   반                                              동     호,식육판매업,303000000919950050,3030000,000,,,,03,폐업,,,
,축산물판매업,현대축산,식육판매업,,,,2026-05-03 22:32:51,I,0002,폐업,2002-12-10 15:38:26,,1995-03-06,0,,서울특별시 성동구 마장동     481- 64    통   반                                              동     호,식육판매업,303000000919950016,3030000,000,,,,03,폐업,,,
,축산물판매업,천일2호,식육부산물전문판매업,,,,2026-05-03 22:32:45,I,0002,폐업,2002-12-10 15:32:12,,1992-05-19,0,,서울특별시 성동구 마장동     509- 12    통   반                                              동     호,식육부산물전문판매업,303000000919920096,3030000,000,,,,03,폐업,,,
,축산물판매업,신성,식육판매업,,,,2026-05-03 22:32:22,I,0002,폐업,2002-12-10 15:11:01,,1980-11-03,0,,서울특별시 성동구 하왕십리동     999-125    통   반                                              동     호,식육판매업,303000000919800001,3030000,000,,,,03,폐업,,,
,축산물판매업,휘파람마트,식육판매업,,186020.509761348,446940.326860903,2026-05-03 22:33:53,I,0002,폐업,2011-12-02 16:53:46,,2011-06-29,23.4,,서울특별시 양천구 신월동 484-1 경창프라자 101호~104호,식육판매업,314000000920110026,3140000,000,"서울특별시 양천구 중앙로53길 65 (신월동,경창프라자 101호~104호)",,,03,폐업,,,
,축산물판매업,중앙8호,식육부산물전문판매업,,,,2026-05-03 22:32:45,I,0002,폐업,2002-12-10 15:31:51,,1992-05-06,0,,서울특별시 성동구 마장동     761- 26    통   반                                              동     호,식육부산물전문판매업,303000000919920089,3030000,000,,,,03,폐업,,,
,축산물판매업,신동아정육점,식육판매업,,,,2026-05-03 22:32:48,I,0002,폐업,2002-12-10 15:36:03,,1994-01-11,0,,서울특별시 성동구 행당동     342- 81    통   반 신동아상가                               지하동 9호 호,식육판매업,303000000919940003,3030000,000,,,,03,폐업,,,02955500
,축산물판매업,대성,식육판매업,,,,2026-05-03 22:32:22,I,0002,폐업,2002-12-10 15:12:01,,1981-11-17,0,,서울특별시 성동구 마장동     433-  6    통   반                                              동     호,식육판매업,303000000919810028,3030000,000,,,,03,폐업,,,02921181
,축산물판매업,(주)대호미트월드,식육판매업,,203267.452236462,451809.252754477,2026-05-03 22:32:51,I,0000,정상,2022-01-25 10:58:24,,1995-07-04,112.4,,"서울특별시 성동구 마장동 520-17 3층, 지하1층",식육판매업,303000000919950054,3030000,L00,"서울특별시 성동구 고산자로 326-17, 3층,지하1층 (마장동)",04749,,01,영업/정상,,,02-2299-4858
,축산물판매업,하경축산,식육판매업,,203468.157700489,451893.842040998,2026-05-03 22:32:39,I,0000,정상,2022-01-10 10:45:22,,1990-11-01,20.16,,서울특별시 성동구 마장동 481-18,식육판매업,303000000919900056,3030000,000,,,,01,영업/정상,,,
,축산물판매업,가람축산,식육판매업,,203175.683068675,451962.969797929,2026-05-03 22:36:53,I,0000,정상,2023-04-13 16:05:52,,2015-12-03,79.4,,서울특별시 성동구 마장동 469-19 지하1층,식육판매업,303000000920150153,3030000,000,"서울특별시 성동구 청계천로10다길 61-1, 지하1층 (마장동)",04704,,01,영업/정상,,,
,축산물판매업,청정한돈,식육판매업,,203713.046733034,451664.106801326,2026-05-03 22:36:59,I,0000,정상,2026-01-20 15:41:44,,2017-04-06,36.51,,서울특별시 성동구 마장동 770-1 103호,식육판매업,303000000920170037,3030000,000,"서울특별시 성동구 마장로39길 24, 103호 (마장동)",04756,,01,영업/정상,,,
,축산물판매업,(주)예림축산,식육판매업,,203476.673352505,452047.319156114,2026-05-03 22:36:06,I,0000,정상,2022-01-14 09:50:40,,2011-01-11,59.15,,서울특별시 성동구 마장동 506-7,식육판매업,303000000920110018,3030000,L00,"서울특별시 성동구 마장로33길 57, 3층 (마장동)",04748,,01,영업/정상,,,22934801
,축산물판매업,우리축산,식육판매업,,201656.883424665,450134.979726814,2026-05-03 22:35:42,I,0000,정상,2025-08-25 17:32:24,,2007-04-06,56,,서울특별시 성동구 금호동2가 483 뜨락피아노학원,식육판매업,303000000920070010,3030000,000,"서울특별시 성동구 금호산길 60, 뜨락피아노학원 1층 (금호동2가)",04726,,01,영업/정상,,,22366164
,축산물판매업,대창물산,식육판매업,,203245.259477101,451682.810226747,2026-05-03 22:32:49,I,0004,말소,2014-11-27 09:06:19,,1994-07-28,17.25,,서울특별시 성동구 마장동 519-3,식육판매업,303000000919940038,3030000,000,,,,04,취소/말소/만료/정지/중지,,,22992794
,축산물판매업,동남수입전문점,축산물수입판매업,,,,2026-05-03 22:33:13,I,0000,정상,2003-05-20 09:09:56,,2000-12-22,0,,서울특별시 성동구 마장동     503-  5 1층,축산물수입판매업,303000000920000217,3030000,000,,,,01,영업/정상,,,22975255
,축산물판매업,성은미트,식육판매업,,203300.732129738,451764.345799895,2026-05-03 22:33:29,I,0000,정상,2022-01-25 10:58:55,,2001-08-21,0,,서울특별시 성동구 마장동 513-5 1층,식육판매업,303000000920010138,3030000,000,"서울특별시 성동구 마장로33길 25, 1층 (마장동)",04749,,01,영업/정상,,,22822000
,축산물판매업,미소식당,축산물유통전문판매업,,186334.263661231,446738.379574739,2026-05-03 22:34:24,I,0000,정상,2016-02-19 14:52:11,,2016-02-19,11.5,,서울특별시 양천구 신월동 507-1 101호,축산물유통전문판매업,314000000920160004,3140000,000,"서울특별시 양천구 오목로 76, 101호 (신월동, 대림프라자및아파트)",08028,,01,영업/정상,,,26065592
,축산물판매업,(주)제이앤제이코퍼레이션스,축산물유통전문판매업,,203209.457162273,451553.461590274,2026-05-03 22:37:12,I,0000,정상,2022-06-22 15:50:29,,2020-12-10,12,,서울특별시 성동구 마장동 517 동방빌딩 307씨호,축산물유통전문판매업,303000000920200097,3030000,L00,"서울특별시 성동구 고산자로 300, 동방빌딩 307씨호 (마장동)",04749,,01,영업/정상,,,
,축산물판매업,주식회사 텐센트무역,식육판매업,,203409.193342214,452113.499202093,2026-05-03 22:37:13,I,0000,정상,2024-02-15 14:35:21,,2021-02-16,38,,서울특별시 성동구 마장동 503-6 남일빌딩 305호,식육판매업,303000000920210009,3030000,L00,"서울특별시 성동구 마장로33길 75, 남일빌딩 305호 (마장동)",04748,,01,영업/정상,,,
,축산물판매업,주식회사 브로미트,식육판매업,,202901.701690024,451918.266804636,2026-05-03 22:35:57,I,0000,정상,2024-06-20 09:06:13,,2009-12-30,17.7,,서울특별시 성동구 마장동 443-20 1층,식육판매업,303000000920090084,3030000,L00,"서울특별시 성동구 청계천로10나길 9 (마장동,1층)",,,01,영업/정상,,,02-2299-7995
,축산물판매업,더나은축산,식육판매업,,203140.276864394,452116.187204484,2026-05-03 22:37:03,I,0000,정상,2023-02-08 17:40:06,,2018-01-26,55.3,,서울특별시 성동구 마장동 465-6,식육판매업,303000000920180011,3030000,000,"서울특별시 성동구 청계천로10가길 72-17, 1층 (마장동)",04704,,01,영업/정상,,,
,축산물판매업,(주)미트대명사,식육판매업,,203073.902542762,451990.645343687,2026-05-03 22:35:50,I,0000,정상,2022-01-14 09:15:20,,2009-05-01,56.88,,서울특별시 성동구 마장동 463-7,식육판매업,303000000920090021,3030000,L00,"서울특별시 성동구 청계천로10나길 48, 1층 (마장동)",04704,,01,영업/정상,,,22982159
,축산물판매업,CS,식육판매업,,169019.164932026,447868.724675941,2026-05-03 23:11:18,I,0000,정상,2026-05-02 07:04:06,,2026-05-02,3.24,,인천광역시 서구 청라동 162-15 청라비전프라자,식육판매업,356000000920260024,3560000,000,"인천광역시 서구 중봉대로 594, 청라비전프라자 8층 805호일부호 (청라동)",22736,,01,영업/정상,,,
,축산물판매업,주식회사 그릿업,축산물유통전문판매업,,204743.677915464,449357.9464135,2026-05-03 22:37:42,I,0000,정상,2026-03-10 09:08:54,,2026-03-10,2.6,,서울특별시 성동구 성수동2가 289-21 제이제이빌딩,축산물유통전문판매업,303000000920260012,3030000,L00,"서울특별시 성동구 아차산로7길 15-1, 제이제이빌딩 3층 362호 (성수동2가)",04793,,01,영업/정상,,,
,축산물판매업,(주)신선에프앤씨,식육부산물전문판매업,,203488.693815496,451857.292627287,2026-05-03 22:37:42,I,0000,정상,2026-04-17 13:51:15,,2026-04-17,54.55,,서울특별시 성동구 마장동 481-51,식육부산물전문판매업,303000000920260021,3030000,L00,"서울특별시 성동구 마장로35나길 7-17, 1층 (마장동)",04752,,01,영업/정상,,,
,축산물판매업,(주)신선에프앤씨,축산물유통전문판매업,,203488.693815496,451857.292627287,2026-05-03 22:37:42,I,0000,정상,2026-04-17 13:52:19,,2026-04-17,7.56,,서울특별시 성동구 마장동 481-51,축산물유통전문판매업,303000000920260022,3030000,L00,"서울특별시 성동구 마장로35나길 7-17, 1층 (마장동)",04752,,01,영업/정상,,,
,축산물판매업,삼풍축산,식육판매업,,,,2026-05-03 22:32:40,I,0002,폐업,2002-12-10 15:28:11,,1991-02-01,0,,서울특별시 성동구 마장동     522-  3    통   반                                              동     호,식육판매업,303000000919910003,3030000,000,,,,03,폐업,,,
,축산물판매업,태진식품,식육판매업,,,,2026-05-03 22:32:32,I,0002,폐업,2002-12-10 15:22:57,,1988-08-26,0,,서울특별시 성동구 마장동     520- 17    통   반                                              동     호,식육판매업,303000000919880022,3030000,000,,,,03,폐업,,,
,축산물판매업,한우마트정육점,식육판매업,,187412.030051052,445546.556343923,2026-05-03 22:33:08,I,0002,폐업,2011-08-12 16:45:25,,2001-05-04,16.8,,서울특별시 양천구 신정동 325 목동(아) 11단지 A상가 113호,식육판매업,314000000920010017,3140000,000,"서울특별시 양천구 목동동로 10 (신정동,목동(아) 11단지 A상가 113호)",,,03,폐업,,,
,축산물판매업,에이앤케이실업,축산물수입판매업,,,,2026-05-03 22:33:02,I,0002,폐업,2002-12-10 16:03:09,,1999-11-17,1292,,서울특별시 성동구 마장동     507-  5    통   반                                              동     호,축산물수입판매업,303000000919990110,3030000,000,,,,03,폐업,,,22971128
,축산물판매업,한성축산,식육판매업,,,,2026-05-03 22:32:30,I,0002,폐업,2002-12-10 15:20:45,,1987-02-19,0,,서울특별시 성동구 마장동     510-  1    통   반                                              동     호,식육판매업,303000000919870005,3030000,010,,,,03,폐업,,,02944097
,축산물판매업,한빛축산,식육판매업,,,,2026-05-03 22:33:16,I,0002,폐업,2002-12-10 16:14:31,,2001-01-11,260.45,,서울특별시 성동구 마장동     514-  5    통   반                                              동     호,식육판매업,303000000920010011,3030000,000,,,,03,폐업,,,
,축산물판매업,(주)로즈미트,식육판매업,,203296.496631819,451940.439276116,2026-05-03 22:36:11,I,0002,폐업,2012-05-02 17:17:15,,2011-03-10,16.67,,서울특별시 성동구 마장동 521-2 대동빌딩 301호,식육판매업,303000000920110060,3030000,L00,"서울특별시 성동구 마장로31길 37-1, 301호 (마장동,대동빌딩)",,,03,폐업,,,22818342
,축산물판매업,산동식품,식육판매업,,203424.394795961,451955.265898176,2026-05-03 22:32:26,I,0002,폐업,2013-03-19 16:01:41,,1985-08-28,0,,서울특별시 성동구 마장동 509-1,식육판매업,303000000919850017,3030000,000,서울특별시 성동구 고산자로24길 17 (마장동),,,03,폐업,,,
,축산물판매업,일동축산,식육판매업,,,,2026-05-03 22:32:51,I,0002,폐업,2003-01-20 13:37:06,,1995-03-14,0,,서울특별시 성동구 마장동     509- 12    통   반                                              동     호,식육판매업,303000000919950020,3030000,000,,,,03,폐업,,,
,축산물판매업,성수제8종합직매장,식육판매업,,,,2026-05-03 22:32:24,I,0002,폐업,2002-12-10 15:12:59,,1982-06-22,0,,서울특별시 성동구 성수동1가     670- 55    통   반                                              동     호,식육판매업,303000000919820037,3030000,000,,,,03,폐업,,,
,축산물판매업,평원유통,식육판매업,,,,2026-05-03 22:32:49,I,0002,폐업,2002-12-10 15:36:34,,1994-05-27,0,,서울특별시 성동구 마장동     761-  8    통   반                                              동     호,식육판매업,303000000919940019,3030000,000,,,,03,폐업,,,02983308
,축산물판매업,중앙상회,식육부산물전문판매업,,,,2026-05-03 22:32:44,I,0002,폐업,2002-12-10 15:30:44,,1992-04-25,0,,서울특별시 성동구 마장동     481- 64    통   반                                              동     호,식육부산물전문판매업,303000000919920049,3030000,000,,,,03,폐업,,,
,축산물판매업,에이앤케이실업,축산물수입판매업,,,,2026-05-03 22:32:57,I,0002,폐업,2002-12-10 15:54:20,,1998-06-26,0,,서울특별시 성동구 홍익동     210-  0    통   반                                              동     호,축산물수입판매업,303000000919980044,3030000,000,,,,03,폐업,,,
,축산물판매업,훈이네,식육판매업,,,,2026-05-03 22:32:54,I,0002,폐업,2002-12-10 15:44:59,,1996-06-14,0,,서울특별시 성동구 옥수동     497-  0    통   반                                              동     호,식육판매업,303000000919960099,3030000,000,,,,03,폐업,,,
,축산물판매업,진흥축산,식육판매업,,,,2026-05-03 22:32:52,I,0002,폐업,2002-12-10 15:41:09,,1995-11-06,0,,서울특별시 성동구 마장동     481- 25    통   반                                              동     호,식육판매업,303000000919950091,3030000,000,,,,03,폐업,,,
,축산물판매업,금옥상회,식육부산물전문판매업,,203364.671555638,451938.269355322,2026-05-03 22:32:43,I,0002,폐업,2013-10-08 15:47:20,,1992-04-16,0,,서울특별시 성동구 마장동 510-8,식육부산물전문판매업,303000000919920021,3030000,000,서울특별시 성동구 고산자로24길 12-1 (마장동),,,03,폐업,,,
,축산물판매업,동산정육점,식육판매업,,,,2026-05-03 22:32:33,I,0002,폐업,2002-12-10 15:25:08,,1989-09-23,0,,서울특별시 성동구 마장동     360- 18    통   반                                              동     호,식육판매업,303000000919890044,3030000,000,,,,03,폐업,,,02920677
,축산물판매업,대망유통,식육판매업,,,,2026-05-03 22:32:48,I,0002,폐업,2002-12-10 15:34:50,,1993-07-14,0,,서울특별시 성동구 마장동     514- 15    통   반                                              동     호,식육판매업,303000000919930057,3030000,000,,,,03,폐업,,,04846911
,축산물판매업,농장유통,식육판매업,,203457.418095604,452024.541779156,2026-05-03 22:36:21,I,0002,폐업,2013-03-26 16:14:58,,2012-06-25,40.11,,서울특별시 성동구 마장동 506-9,식육판매업,303000000920120069,3030000,000,"서울특별시 성동구 고산자로26길 19, 4층 2-1호 (마장동)",04748,,03,폐업,,,
,축산물판매업,주경축산,식육부산물전문판매업,,,,2026-05-03 22:33:08,I,0002,폐업,2002-12-10 16:08:12,,2000-07-12,0,,서울특별시 성동구 마장동     509-  4    통   반                                              동     호,식육부산물전문판매업,303000000920000107,3030000,000,,,,03,폐업,,,
,축산물판매업,삼양우유성수대리점,우유류판매업,,,,2026-05-03 22:32:42,I,0002,폐업,2002-12-10 15:28:59,,1992-03-18,0,,서울특별시 성동구 성수동1가     274-  2    통   반                                              동     호,우유류판매업,303000000919920003,3030000,000,,,,03,폐업,,,
,축산물판매업,돈부산물,식육부산물전문판매업,,,,2026-05-03 22:32:53,I,0002,폐업,2002-12-10 15:43:16,,1996-03-19,0,,서울특별시 성동구 마장동     480- 10    통   반                                              동     호,식육부산물전문판매업,303000000919960051,3030000,000,,,,03,폐업,,,
,축산물판매업,주식회사 소온,축산물유통전문판매업,,202973.279055788,451829.953806217,2026-05-03 22:37:42,I,0000,정상,2026-01-26 08:53:13,,2026-01-26,11,,서울특별시 성동구 마장동 479-39,축산물유통전문판매업,303000000920260005,3030000,L00,"서울특별시 성동구 무학로14길 40-1, 1층 (마장동)",04705,,01,영업/정상,,,
,축산물판매업,주식회사 육바연에프앤비,축산물유통전문판매업,,203086.926717868,451149.392095853,2026-05-03 22:37:42,I,0000,정상,2026-01-21 17:33:14,,2026-01-21,28.47,,서울특별시 성동구 도선동 21-1 케이 타워,축산물유통전문판매업,303000000920260004,3030000,L00,"서울특별시 성동구 고산자로 255, 케이 타워 11층 (도선동)",04709,,01,영업/정상,,,070-5014-5403
,축산물판매업,주식회사 신호에프엔디,식육판매업,,203155.638632247,452103.524242384,2026-05-03 22:37:42,I,0000,정상,2026-01-16 13:19:05,,2026-01-16,18.29,,서울특별시 성동구 마장동 465-13,식육판매업,303000000920260003,3030000,L00,"서울특별시 성동구 청계천로10가길 72-24, 1층 (마장동)",04704,,01,영업/정상,,,
,축산물판매업,성현미트,식육판매업,,203504.946696491,452077.310492167,2026-05-03 22:35:55,I,0000,정상,2022-01-14 09:18:39,,2009-10-20,61.88,,서울특별시 성동구 마장동 501-1 강원사건물 B동 201호,식육판매업,303000000920090059,3030000,L00,"서울특별시 성동구 마장로33길 67, 비동 201호 (마장동, 강원사빌딩)",04748,,01,영업/정상,,,
,축산물판매업,원포크,식육판매업,,203734.689327235,451610.783597013,2026-05-03 22:33:20,I,0004,말소,2014-01-07 13:38:24,,2001-04-30,107.11,,서울특별시 성동구 마장동 771,식육판매업,303000000920010073,3030000,000,,,,04,취소/말소/만료/정지/중지,,,22955332
