영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,자가,성심유통,집단급식소 식품판매업,,193860.58211819,451975.128845845,2026-05-03 22:32:44,I,01,영업,0,,,,,,,,,2026-04-17 15:37:48,2026-04-17,47.92,120-824,서울특별시 서대문구 연희동 92-18 연희빌딩,N,,3120000-122-2026-00001,,3120000,"서울특별시 서대문구 증가로 18, 연희빌딩 4층 400호 (연희동)",03698,01,영업/정상,집단급식소 식품판매업,,,,
,임대,(주)제풀,집단급식소 식품판매업,2025-12-18,192257.243841324,453575.150155302,2026-05-03 22:32:42,I,02,폐업,0,0,0,0,,,,8,,2025-12-18 11:25:45,2008-03-18,371.08,120-815,서울특별시 서대문구 북가좌동 338-16 제풀빌딩,N,,3120000-122-2008-00001,,3120000,"서울특별시 서대문구 증가로32안길 35, 제풀빌딩 지하1층,1층,2층 (북가좌동)",03676,03,폐업,집단급식소 식품판매업,02-304-2840,,,상수도전용
,임대,정원유통,집단급식소 식품판매업,,187718.801171032,444056.996752313,2026-05-03 22:31:45,I,01,영업,0,,,,,,,,,2026-03-09 10:58:09,2026-03-09,33.80,152-827,서울특별시 구로구 고척동 83-6 동국종합상가,N,,3160000-122-2026-00006,,3160000,"서울특별시 구로구 중앙로3길 49, 동국종합상가 A동 4층 417호 (고척동)",08227,01,영업/정상,집단급식소 식품판매업,,,,
,임대,호현메디칼,집단급식소 식품판매업,,194842.930491204,454149.536385846,2026-05-03 22:32:42,I,01,영업,0,0,0,0,,,,0,,2024-12-30 16:25:44,2008-08-27,48.00,120-859,서울특별시 서대문구 홍제동 330-282 1층,N,,3120000-122-2008-00004,,3120000,"서울특별시 서대문구 통일로39가길 40 (홍제동, 1층)",03636,01,영업/정상,집단급식소 식품판매업,02-336-1630,,,상수도전용
,자가,삼성그린유통,집단급식소 식품판매업,,195463.148511085,455201.994071747,2026-05-03 22:32:43,I,01,영업,0,0,0,0,,,,0,,2021-03-19 14:13:45,2008-09-22,45.00,120-841,서울특별시 서대문구 홍은동 9-144,N,,3120000-122-2008-00009,,3120000,서울특별시 서대문구 포방터길 56-1 (홍은동),03606,01,영업/정상,집단급식소 식품판매업,02-379-1393,,,
,임대,농협경제지주 주식회사 (축산물도매분사),집단급식소 식품판매업,2026-03-27,196947.249719346,451285.825753369,2026-05-03 22:32:43,I,02,폐업,0,0,0,0,,,,0,,2026-03-27 15:46:49,2010-11-12,18.39,120-020,서울특별시 서대문구 미근동 21-1 KT&G 서대문타워 3층,N,,3120000-122-2010-00002,,3120000,"서울특별시 서대문구 충정로 60 (미근동, KT&G 서대문타워 3층)",03740,03,폐업,집단급식소 식품판매업,02-3786-8405,,,
,,우진,집단급식소 식품판매업,,195154.508441475,453738.597175924,2026-05-03 22:32:43,I,01,영업,0,0,0,0,,,,0,,2026-03-09 13:33:37,2013-06-03,6.60,120-859,서울특별시 서대문구 홍제동 158-3 홍신교회,N,,3120000-122-2013-00003,,3120000,"서울특별시 서대문구 모래내로 463, 홍신교회 3층 (홍제동)",03646,01,영업/정상,집단급식소 식품판매업,02-3143-4152,,,
,임대,(주)정수에프앤디,집단급식소 식품판매업,,192148.494812569,452804.534828722,2026-05-03 22:32:43,I,01,영업,0,0,0,0,,,,1,,2024-09-12 15:00:08,2015-09-07,30.24,120-813,서울특별시 서대문구 북가좌동 456 북가좌동 휴먼빌아파트,N,,3120000-122-2015-00002,,3120000,"서울특별시 서대문구 거북골로18가길 25, 상가동 102호 (북가좌동, 북가좌동 휴먼빌아파트)",03691,01,영업/정상,집단급식소 식품판매업,,,,상수도전용
,임대,키즈앤팜,집단급식소 식품판매업,,195210.976152545,454712.523935496,2026-05-03 22:32:43,I,01,영업,0,0,0,0,,,,0,,2021-03-19 14:15:33,2018-07-13,48.07,120-100,서울특별시 서대문구 홍은동 48-63 2층,N,,3120000-122-2018-00002,,3120000,"서울특별시 서대문구 홍은중앙로 37, 2층 (홍은동)",03611,01,영업/정상,집단급식소 식품판매업,02-6954-1833,,,상수도전용
,자가,서울TMS,집단급식소 식품판매업,,192480.825508167,453359.893909092,2026-05-03 22:32:44,I,01,영업,0,0,0,0,,,,0,,2021-03-19 14:26:36,2018-08-28,38.29,120-812,서울특별시 서대문구 북가좌동 281-3 1층,N,,3120000-122-2018-00005,,3120000,"서울특별시 서대문구 증가로24나길 42, 1층 (북가좌동)",03669,01,영업/정상,집단급식소 식품판매업,,,,
