영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,(주)풀무원푸드앤컬처 한전아트센터,위탁급식영업,,202406.470363348,442611.972829952,2026-05-03 22:32:48,I,01,영업,1085,,,,,,,,,2026-04-24 16:06:08,2026-04-24,"1,085.00",137-862,서울특별시 서초구 서초동 1355 한전아트센터 1층,N,,3210000-120-2026-00004,,3210000,"서울특별시 서초구 효령로72길 60, 한전아트센터 1층 (서초동)",06732,01,영업/정상,위탁급식영업,,,,
,,굿모닝푸드시스템 연세휴데이케어점,위탁급식영업,2026-01-16,185111.042883853,447449.272851288,2026-05-03 22:32:21,I,02,폐업,12.02,,,,,,,,,2026-01-16 09:17:06,2025-07-31,12.02,158-830,서울특별시 양천구 신월동 205-44,N,,3140000-120-2025-00006,,3140000,"서울특별시 양천구 남부순환로 434, 2,3층 (신월동)",07915,03,폐업,위탁급식영업,,,,
,,해비치호텔앤드리조트 현대기아차본사지점,위탁급식영업,,203705.426304066,440222.152896766,2026-05-03 22:32:48,I,01,영업,2370.5,,,,,,,,,2026-02-20 17:35:07,2026-02-20,"2,370.50",137-938,서울특별시 서초구 양재동 231 현대기아자동차빌딩,N,,3210000-120-2026-00001,,3210000,"서울특별시 서초구 헌릉로 12, 현대기아자동차빌딩 B1F층 (양재동)",06797,01,영업/정상,위탁급식영업,,,,
,,(주)아워홈 LG전자 양재R&D캠퍼스점,위탁급식영업,,202312.132971726,440889.827977598,2026-05-03 22:32:48,I,01,영업,786.77,,,,,,,,,2026-04-10 10:02:49,2026-04-10,786.77,137-900,서울특별시 서초구 우면동 16 LG전자 양재 R&D 캠퍼스 지하1층,N,,3210000-120-2026-00003,,3210000,"서울특별시 서초구 바우뫼로 38, LG전자 양재 R&D 캠퍼스 지하1층 (우면동)",06763,01,영업/정상,위탁급식영업,,,,
,,(주)이유에프에스 진명여고점,위탁급식영업,,188086.891311996,446851.631109314,2026-05-03 22:32:21,I,01,영업,1339,,,,,,,,,2026-03-10 09:52:46,2026-03-10,"1,339.00",158-050,서울특별시 양천구 목동 927-6 진명여고,N,,3140000-120-2026-00004,,3140000,"서울특별시 양천구 목동로 170, 진명여고 (목동)",08002,01,영업/정상,위탁급식영업,,,,
,,(주)현대그린푸드 KB골든라이프케어 서초빌리지,위탁급식영업,2026-02-03,201763.704251168,440329.599232677,2026-05-03 22:32:47,I,02,폐업,118,,,,,,,,,2026-02-03 16:35:57,2023-12-29,118.00,137-901,서울특별시 서초구 우면동 700 지하2층,N,,3210000-120-2023-00016,,3210000,"서울특별시 서초구 형촌2길 33, 지하2층 (우면동)",06765,03,폐업,위탁급식영업,02-2135-2676,,,
,,티엔티푸드(주) 에이티움점,위탁급식영업,2025-12-22,201931.035648412,444753.949531403,2026-05-03 22:32:47,I,02,폐업,133.65,,,,,,,,,2025-12-22 15:34:12,2024-05-23,133.65,137-810,서울특별시 서초구 반포동 738-41 2층,N,,3210000-120-2024-00007,,3210000,"서울특별시 서초구 사평대로55길 20, 2층 (반포동)",06541,03,폐업,위탁급식영업,031-796-0819,,,
,,(주)아워홈 우면점,위탁급식영업,2026-01-26,202312.132971726,440889.827977598,2026-05-03 22:32:32,I,02,폐업,36,,,,0,,,,,2026-01-26 14:09:15,2003-10-17,36.00,137-900,서울특별시 서초구 우면동 16 지하 1층,N,0,3210000-120-2003-00043,,3210000,"서울특별시 서초구 바우뫼로 38, 지하 1층 (우면동)",06763,03,폐업,위탁급식영업,080-234-7575,,,상수도전용
,,한울경영,위탁급식영업,2025-12-18,201094.177003593,443922.437062807,2026-05-03 22:32:40,I,02,폐업,40,,,,,,,,,2025-12-18 17:08:52,2011-02-18,40.00,137-882,서울특별시 서초구 서초동 1685-10 한울빌딩 지하1층,N,,3210000-120-2011-00004,,3210000,"서울특별시 서초구 서초중앙로 176, 지하1층 (서초동, 한울빌딩)",06600,03,폐업,위탁급식영업,02-532-9871,,,
,,(주)엘에스씨푸드 대일관광고등학교,위탁급식영업,,185353.618295812,445442.213533129,2026-05-03 22:32:21,I,01,영업,233,,,,,,,,,2023-03-02 14:15:08,2023-03-02,233.00,158-070,서울특별시 양천구 신정동 1318-3 대일관광고등학교,N,,3140000-120-2023-00002,,3140000,"서울특별시 양천구 신정이펜1로 11, 대일관광고등학교 (신정동)",08051,01,영업/정상,위탁급식영업,,,,
,,(주)엘에스씨푸드 강서고등학교,위탁급식영업,,188116.996242954,448247.895331407,2026-05-03 22:32:21,I,01,영업,181.2,,,,,,,,,2025-03-14 14:44:18,2024-02-22,181.20,158-815,서울특별시 양천구 목동 735 강서고등학교.영도중학교,N,,3140000-120-2024-00001,,3140000,"서울특별시 양천구 목동중앙남로 27, 강서고등학교.영도중학교 (목동)",07958,01,영업/정상,위탁급식영업,02-3392-0455,,,
,,가람푸드써비스(유) 양정중고지점,위탁급식영업,,189954.811054416,448087.597969923,2026-05-03 22:32:21,I,01,영업,1017,,,,,,,,,2025-02-20 15:36:45,2024-02-23,"1,017.00",158-879,서울특별시 양천구 목동 911-2 양정중학교.양정고등학교,N,,3140000-120-2024-00002,,3140000,"서울특별시 양천구 안양천로 1039, 양정중학교.양정고등학교 1층 (목동)",07985,01,영업/정상,위탁급식영업,,,,
,,델리 중소기업유통센터점,위탁급식영업,,188977.171050288,447466.355031447,2026-05-03 22:32:21,I,01,영업,210,,,,,,,,,2024-03-07 10:10:20,2024-03-04,210.00,158-050,서울특별시 양천구 목동 917-6 중소기업유통센터(행복한백화점),N,,3140000-120-2024-00003,,3140000,"서울특별시 양천구 목동동로 309, 중소기업유통센터(행복한백화점) 지하1층 (목동)",07997,01,영업/정상,위탁급식영업,02-3453-0840,,,
,,(주)정오아카데미 광영여자고등학교점,위탁급식영업,,184383.822944091,448400.817278971,2026-05-03 22:32:21,I,01,영업,863.3,,,,,,,,,2024-04-01 16:59:25,2024-03-05,863.30,158-823,"서울특별시 양천구 신월동 43-3 광영고등학교,광영여자고등학교,광영유치원",N,,3140000-120-2024-00004,,3140000,"서울특별시 양천구 남부순환로30길 17, 광영고등학교,광영여자고등학교,광영유치원 5층 (신월동)",07909,01,영업/정상,위탁급식영업,02-2697-5553,,,
,,(주)동원홈푸드 삼성화재서비스 목동점,위탁급식영업,,188572.016057016,447304.797406592,2026-05-03 22:32:21,I,01,영업,610.3,,,,,,,,,2024-09-30 16:23:18,2024-09-30,610.30,158-050,서울특별시 양천구 목동 923-12 삼성화재서비스빌딩,N,,3140000-120-2024-00005,,3140000,"서울특별시 양천구 목동동로 233-3, 삼성화재서비스빌딩 6층 (목동)",07995,01,영업/정상,위탁급식영업,,,,
,,(주)제이엠푸드에스 신월실버요양원,위탁급식영업,,185444.060673275,447512.371736581,2026-05-03 22:32:21,I,01,영업,100.93,,,,,,,,,2024-12-30 13:32:25,2024-12-30,100.93,158-831,서울특별시 양천구 신월동 226-8 승욱빌딩,Y,,3140000-120-2024-00006,,3140000,"서울특별시 양천구 곰달래로 30, 승욱빌딩 지하1층 (신월동)",07925,01,영업/정상,위탁급식영업,02-2697-6281,,,
,,가람푸드써비스(유)신서고지점,위탁급식영업,2026-02-26,187548.778359298,446853.401221945,2026-05-03 22:32:21,I,02,폐업,545,,,,,,,,,2026-02-26 13:20:27,2025-02-25,545.00,158-860,서울특별시 양천구 신정동 984-1 신서고등학교,N,,3140000-120-2025-00001,,3140000,"서울특별시 양천구 은행정로 42, 신서고등학교 (신정동)",08021,03,폐업,위탁급식영업,02-573-8215,,,
,,프로젝트100 데이케어센터,위탁급식영업,,187520.306766633,446450.347274241,2026-05-03 22:32:21,I,01,영업,19.8,,,,,,,,,2025-06-23 14:28:57,2025-06-23,19.80,158-861,서울특별시 양천구 신정동 1023-12,N,,3140000-120-2025-00003,,3140000,"서울특별시 양천구 은행정로 5, 5층 (신정동)",08086,01,영업/정상,위탁급식영업,,,,
,,삼성웰스토리(주)시대인재서울목동W관,위탁급식영업,,188344.714956921,446998.822550306,2026-05-03 22:32:21,I,01,영업,337.02,,,,,,,,,2026-01-13 14:39:07,2025-07-18,337.02,158-806,서울특별시 양천구 목동 408-116,N,,3140000-120-2025-00004,,3140000,"서울특별시 양천구 오목로 284, 1층 (목동)",08003,01,영업/정상,위탁급식영업,,,,
,,삼성웰스토리(주)시대인재서울목동,위탁급식영업,,188584.345447275,447255.070457495,2026-05-03 22:32:21,I,01,영업,166.74,,,,,,,,,2026-01-13 14:36:03,2025-07-18,166.74,158-050,서울특별시 양천구 목동 923-14 드림타워,N,,3140000-120-2025-00005,,3140000,"서울특별시 양천구 목동동로 233-1, 드림타워 지하층 124~127호 (목동)",07995,01,영업/정상,위탁급식영업,,,,
