영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,주식회사 이룸팩토리,집단급식소 식품판매업,,166753.838053272,461230.208468975,2026-04-07 21:13:22,I,01,영업,0,0,0,0,,,,0,,2026-04-06 17:28:26,2021-06-02,27.96,415-845,경기도 김포시 양촌읍 양곡리 393-11,N,,4090000-122-2021-00008,,4090000,"경기도 김포시 양촌읍 양곡1로 25, 1층 전면우측호",10059,01,영업/정상,집단급식소 식품판매업,,,,
,임대,드림푸드시스템서울,집단급식소 식품판매업,2026-04-13,194410.448211681,455226.580044901,2026-04-14 03:03:03,U,02,폐업,3.3,,,,,,,,,2026-04-13 14:16:57,2022-01-19,32.76,122-773,서울특별시 은평구 녹번동 277 대림아파트,N,,3110000-122-2022-00001,,3110000,"서울특별시 은평구 통일로 586, 1층 101호 (녹번동, 대림아파트)",03374,03,폐업,집단급식소 식품판매업,02-1833-6791,,,
,자가,주식회사 서준,집단급식소 식품판매업,,220267.297651018,445591.546676468,2026-04-11 21:43:21,I,01,영업,0,,,,,,,,,2026-04-10 15:41:40,2026-04-10,248.74,465-250,경기도 하남시 하산곡동 272,N,,4040000-122-2026-00004,,4040000,"경기도 하남시 산곡동로86번길 46, 1층 (하산곡동)",13025,01,영업/정상,집단급식소 식품판매업,,,,
,자가,코스모물산,집단급식소 식품판매업,,208126.886571062,412132.07816691,2026-04-11 21:43:20,I,01,영업,0,,,,,,,,,2026-04-10 14:31:45,2026-04-10,6.60,,경기도 화성시 동탄구 영천동 834-2,N,,5770000-122-2026-00015,,5530000,"경기도 화성시 동탄구 동탄기흥로 559, 1층 110호의 일부호 (영천동)",18469,01,영업/정상,집단급식소 식품판매업,,,,상수도전용
,자가,꿀항아리놀터,집단급식소 식품판매업,,167840.27187292,448018.449718988,2026-04-10 22:43:30,I,01,영업,3.3,,,,,,,,,2026-04-09 14:59:12,2026-04-09,3.30,,인천광역시 서구 청라동 152-1 청라호수공원프라자 R24호,N,,3560000-122-2026-00009,,3560000,"인천광역시 서구 크리스탈로 100, 청라호수공원프라자 7층 708호 일부호 (청라동)",22760,01,영업/정상,집단급식소 식품판매업,,,,
,,주식회사 자람푸드,집단급식소 식품판매업,2026-04-06,203701.224180559,464701.232531947,2026-04-07 03:03:03,U,02,폐업,0,0,0,0,,,,0,,2026-04-06 17:00:05,2021-06-02,38.00,132-815,서울특별시 도봉구 도봉동 575-2 1층,N,,3090000-122-2021-00001,,3090000,"서울특별시 도봉구 도봉로181길 57, 1층 (도봉동)",01304,03,폐업,집단급식소 식품판매업,02-303-4490,,,
,자가,주식회사 아이들,집단급식소 식품판매업,2026-04-10,220267.297651018,445591.546676468,2026-04-11 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-10 15:36:16,2025-08-06,248.74,465-250,경기도 하남시 하산곡동 272,N,,4040000-122-2025-00016,,4040000,"경기도 하남시 산곡동로86번길 46, 1층 (하산곡동)",13025,03,폐업,집단급식소 식품판매업,,,,
,자가,덕산,집단급식소 식품판매업,,220034.747833278,447084.519932546,2026-04-09 21:43:20,I,01,영업,0,,,,,,,,,2026-04-08 14:12:15,2026-04-08,33.00,465-250,경기도 하남시 하산곡동 31-3,N,,4040000-122-2026-00003,,4040000,"경기도 하남시 검단산로124번길 22, 1층 일부호 (하산곡동)",13024,01,영업/정상,집단급식소 식품판매업,,,,
,임대,대성슈퍼,집단급식소 식품판매업,,361179.000937676,415481.731442702,2026-04-14 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-13 15:51:56,2026-04-08,49.50,,강원특별자치도 정선군 사북읍 사북리 366-122,N,,4291000-122-2026-00001,,4291000,강원특별자치도 정선군 사북읍 사북중앙로 17-14,26153,01,영업/정상,집단급식소 식품판매업,,,,
,임대,드림푸드시스템서울,집단급식소 식품판매업,,189520.465145926,453685.460423342,2026-04-14 22:16:37,I,01,영업,0,,,,,,,,,2026-04-13 14:20:11,2022-01-19,25.74,121-270,서울특별시 마포구 상암동 1736 상암월드컵파크10단지 상가동 211호,N,,3130000-122-2022-00008,,3130000,"서울특별시 마포구 월드컵북로 502-36, 상가동 211호 (상암동, 상암월드컵파크10단지)",03918,01,영업/정상,집단급식소 식품판매업,02-1833-6791,,,
,자가,주식회사 엄지푸드,집단급식소 식품판매업,,220810.409500077,443239.894410115,2026-04-14 21:43:45,I,01,영업,0,,,,,,,,,2026-04-13 13:56:24,2026-04-13,20.00,465-260,경기도 하남시 상산곡동 258-4,N,,4040000-122-2026-00005,,4040000,"경기도 하남시 하남대로186번길 48, 2층 일부호 (상산곡동)",13026,01,영업/정상,집단급식소 식품판매업,,,,
,자가,우주에프에스 주식회사,집단급식소 식품판매업,,263250.540593552,484452.409041204,2026-04-14 21:13:21,I,01,영업,0,,,,,,,,,2026-04-13 16:43:35,2026-04-13,4.00,,강원특별자치도 춘천시 온의동 542-2,N,,4181000-122-2026-00004,,4181000,"강원특별자치도 춘천시 충혼길52번길 10, 드림타워 3층 303-154호 (온의동)",24437,01,영업/정상,집단급식소 식품판매업,,,,
