사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
펫 친구,,205902.328977367,419250.238350975,2026-04-07 03:03:03,U,0000,정상,,2026-04-06 11:00:57,,2018-10-08,0,,경기도 수원시 영통구 하동 **** 휴먼시아아파트,374000005020180119,3740000,000,"경기도 수원시 영통구 광교호수로 **, ****동 ***호 (하동, 휴먼시아아파트)",16513,,01,영업/정상,,,
Pet244나1384,2026-04-07,200750.455125653,449638.824308081,2026-04-08 03:03:03,U,0002,폐업,,2026-04-07 13:13:07,,2025-11-19,0,,서울특별시 중구 신당동 *** 남산타운,301000005020250004,3010000,000,"서울특별시 중구 다산로 **, *동 ***호 (신당동, 남산타운)",04595,,03,폐업,,,
도란독,,187712.598836101,447791.897411216,2026-04-10 22:02:51,I,0000,정상,,2026-04-09 14:13:11,,2026-04-09,0,,서울특별시 강서구 화곡동 ***-** 용경빌딩 *층,315000005020260003,3150000,000,"서울특별시 강서구 곰달래로 ***, 용경빌딩 *층 (화곡동)",07741,,01,영업/정상,,,
pet31고1646,,185360.51293686,448434.294102419,2026-04-10 22:02:51,I,0000,정상,,2026-04-09 14:34:05,,2026-04-09,0,,서울특별시 강서구 화곡동 ****-** *층,315000005020260004,3150000,000,"서울특별시 강서구 화곡로**길 **-**, *층 (화곡동)",07718,,01,영업/정상,,,
pet221더7333,,201215.878160704,454367.577780192,2026-04-14 22:02:50,I,0000,정상,,2026-04-13 13:34:44,,2026-04-13,0,,서울특별시 성북구 동소문동*가 *** 돈암 동일하이빌,307000005020260002,3070000,000,"서울특별시 성북구 보문로**길 **, ***동 ***호 (동소문동*가, 돈암 동일하이빌)",02846,,01,영업/정상,,,
65고7747,,205159.849466987,478221.757758216,2026-04-14 21:32:52,I,0000,정상,,2026-04-13 17:59:33,,2026-04-13,0,,경기도 양주시 덕계동 *** 양주덕계현진에버빌*단지 ***동 ***호,559000005020260005,5590000,000,"경기도 양주시 고덕로 ***, ***동 ***호 (덕계동, 양주덕계현진에버빌*단지)",11460,,01,영업/정상,,,
pet40구4101,,179829.971852525,446127.721419228,2026-04-11 21:02:50,I,0000,정상,,2026-04-10 10:39:16,,2026-04-10,0,,경기도 부천시 오정구 삼정동 ***-* 월드신풍맨션,386000005020260001,3860000,000,"경기도 부천시 오정구 평천로***번길 **, 월드신풍맨션 *동 ***호 (삼정동, 월드신풍맨션)",14495,,01,영업/정상,,,
pet135마7463,,176347.49999176,456255.918853938,2026-04-11 21:02:53,I,0000,정상,,2026-04-10 08:26:19,,2026-04-10,0,,경기도 김포시 풍무동 **** 풍무 푸르지오,409000005020260009,4090000,000,"경기도 김포시 유현로 ***, ***동 ****호 (풍무동, 풍무 푸르지오)",10113,,01,영업/정상,,,
pet321머5697,,172228.567315013,460991.338861642,2026-04-11 21:02:53,I,0000,정상,,2026-04-10 08:28:32,,2026-04-10,0,,경기도 김포시 운양동 ****-**,409000005020260010,4090000,000,"경기도 김포시 모담공원로**번길 **, ***호 (운양동)",10078,,01,영업/정상,,,
pet ***도 ****,,210575.849151526,460354.532842334,2026-04-11 03:03:03,U,0000,정상,,2026-04-10 15:21:04,,2026-03-19,0,,경기도 남양주시 별내동 ****,399000005020260005,3990000,000,"경기도 남양주시 별내*로 **-**, ****동 ****호 (별내동)",12112,,01,영업/정상,,,
댕글댕글 놀이터,,214191.180119405,438085.903311538,2026-04-09 21:32:54,I,0000,정상,,2026-04-08 09:41:09,,2026-04-08,0,,경기도 성남시 중원구 금광동 ***,378000005020260003,3780000,000,"경기도 성남시 중원구 광명로 ***, **층 (금광동)",13181,,01,영업/정상,,,
pet17보8322,,,,2026-04-09 21:32:51,I,0000,정상,,2026-04-08 13:56:41,,2026-04-08,0,,경기도 안양시 만안구 석수동 *** 석수아이파크,383000005020260003,3830000,000,"경기도 안양시 만안구 충훈로 **, ***동 ****호 (석수동, 석수아이파크)",13973,,01,영업/정상,,,
