영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,술먹는 하마 노래바,룸살롱,2026-04-10,197519.480472315,450619.07098399,2026-04-11 03:03:03,U,02,폐업,66.06,,,,,,,,,2026-04-10 15:16:40,2001-08-21,66.06,100-800,서울특별시 중구 남대문로5가 63-20 1층,N,,3010000-102-2001-13826,,3010000,"서울특별시 중구 세종대로 7 (남대문로5가, 1층)",04512,03,폐업,룸살롱,02-776-4463,,,
,,하트노래,룸살롱,,201394.713957557,454544.984917895,2026-04-09 03:03:03,U,01,영업,94.08,,,,0,,,,,2026-04-08 15:43:00,2004-06-21,94.08,136-054,서울특별시 성북구 동선동4가 7 외 1필지,Y,0,3070000-102-2004-00001,,3070000,"서울특별시 성북구 아리랑로 4 (동선동4가,외 1필지)",02829,01,영업/정상,룸살롱,02-927-7776,,,상수도전용
,,아테네,룸살롱,,186740.149802339,450055.044430138,2026-04-08 03:03:03,U,01,영업,231.59,,,,,,,,,2026-04-07 13:30:30,1988-06-23,231.59,157-928,서울특별시 강서구 화곡동 1117-17 한서의원 지하 1층,N,,3150000-102-1988-00736,,3150000,"서울특별시 강서구 화곡로 324, 한서의원 지하 1층 (화곡동)",07658,01,영업/정상,룸살롱,02-2601-9997,,,상수도전용
,,별빛,기타,,199325.013411554,451250.997023543,2026-04-14 03:03:03,U,01,영업,39.67,,,,,,,,,2026-04-13 12:00:01,2009-07-21,39.67,100-300,서울특별시 중구 초동 40-4 지상2층,N,,3010000-102-2009-00003,,3010000,"서울특별시 중구 충무로 26-1 (초동,지상2층)",04556,01,영업/정상,기타,,,,
,,주식회사 라운딩,카바레,,194929.750810335,450514.690947083,2026-04-10 03:03:03,U,01,영업,539.9,,,,,,,,,2026-04-09 16:28:45,1986-12-23,539.90,120-809,서울특별시 서대문구 대현동 101-17 지하1층 나호,Y,,3120000-102-1986-09728,,3120000,"서울특별시 서대문구 신촌로 155, 지하1층 나호 (대현동)",03766,01,영업/정상,카바레,,,,
,,타이밍1,룸살롱,,204604.129228143,444915.497841808,2026-04-07 03:03:03,U,01,영업,583.76,,,,,,,,,2026-04-06 17:23:06,2010-12-08,583.76,135-877,서울특별시 강남구 삼성동 143-35,N,,3220000-102-2010-00014,,3220000,"서울특별시 강남구 테헤란로69길 8, 지상4층,지상5층 (삼성동)",06159,01,영업/정상,룸살롱,,,,
,,타이밍,룸살롱,,204604.129228143,444915.497841808,2026-04-07 03:03:03,U,01,영업,583.76,,,,,,,,,2026-04-06 17:21:30,2011-11-03,583.76,135-877,서울특별시 강남구 삼성동 143-35,N,,3220000-102-2011-00016,,3220000,"서울특별시 강남구 테헤란로69길 8, 지상2층, 지상3층 (삼성동)",06159,01,영업/정상,룸살롱,,,,
,,스마일,룸살롱,,191690.8808747,446122.774558898,2026-04-07 03:03:03,U,01,영업,95,,,,,,,,,2026-04-06 13:53:17,1993-09-27,95.00,150-033,서울특별시 영등포구 영등포동3가 9-23 지하1층,Y,,3180000-102-1993-02669,,3180000,"서울특별시 영등포구 영중로4길 3-1 (영등포동3가,지하1층)",07304,01,영업/정상,룸살롱,02-675-1974,,,
유흥업소밀집지역,,동경노래,룸살롱,,210491.688890281,443508.221246366,2026-04-07 03:03:03,U,01,영업,195.67,,,,,,,,,2026-04-06 16:05:26,2015-10-02,195.67,138-805,서울특별시 송파구 가락동 99-1 지상1층 104호 - 108호,N,,3230000-102-2015-00011,,3230000,"서울특별시 송파구 송파대로28길 12 (가락동, 지상1층 104호-108호)",05719,01,영업/정상,룸살롱,,,,상수도전용
,,찬스나이트,고고(디스코)클럽,,212111.336830711,448059.842030801,2026-04-10 03:03:03,U,01,영업,1037.66,,,,,,,,,2026-04-09 15:27:46,1990-04-25,"1,037.66",134-814,서울특별시 강동구 길동 459-2,Y,,3240000-102-1990-05563,,3240000,"서울특별시 강동구 천호대로 1135, 지1층 (길동)",05355,01,영업/정상,고고(디스코)클럽,02-477-0010,,,
학교정화(상대),,좋은날,룸살롱,,193798.948251805,446579.652565611,2026-04-14 03:03:03,U,01,영업,55.44,,,,,,,,,2026-04-13 13:41:08,2011-09-09,55.44,150-733,"서울특별시 영등포구 여의도동 43 미원빌딩 316,317호",N,,3180000-102-2011-00007,,3180000,"서울특별시 영등포구 국제금융로 공중 70, 3층 316,317호 (여의도동, 미원빌딩)",,01,영업/정상,룸살롱,,,,상수도전용
