영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,국민푸드,식품제조가공업,,188599.565125803,414075.217919547,2026-04-07 03:03:03,U,01,영업,136,0,0,0,,,,0,,2026-04-06 18:11:35,2008-08-05,198.00,,경기도 화성시 효행구 비봉면 양노리 137 1층,N,,5530000-106-2008-00036,,5530000,"경기도 화성시 효행구 비봉면 미륵골로 123, 1층",18284,01,영업/정상,식품제조가공업,,,,상수도전용
,자가,푸디스트R&D가공센터,기타 식품제조가공업,,197195.627802108,449965.42368773,2026-04-11 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-10 16:30:43,2024-02-22,163.47,140-827,서울특별시 용산구 서계동 53,N,,3020000-106-2024-00001,,3020000,"서울특별시 용산구 청파로 363, 푸디스트빌딩 1층 (서계동)",04303,01,영업/정상,기타 식품제조가공업,02-2174-2628,,,
기타,,씨제이제일제당(주),식품제조가공업,,188923.906304468,444156.604961623,2026-04-10 03:03:03,U,01,영업,29556.6,0,0,0,0,자율,,0,,2026-04-09 11:54:39,1996-07-22,"29,556.60",152-866,서울특별시 구로구 구로동 636-1,N,0,3160000-106-1996-00319,,3160000,서울특별시 구로구 경인로 518 (구로동),08278,01,영업/정상,식품제조가공업,02-2630-4701,,,상수도전용
,,(주)베러스쿱크리머리,기타 식품제조가공업,,214227.918946017,481872.023126906,2026-04-11 03:03:03,U,01,영업,1939.62,,,,,,,,,2026-04-10 09:44:15,2025-03-12,"1,939.62",487-816,"경기도 포천시 가산면 방축리 523-1 외1필지 1층, 3층",N,,5600000-106-2025-00002,,5600000,"경기도 포천시 가산면 가산로73번길 42, 1층, 3층",11168,01,영업/정상,기타 식품제조가공업,,,,상수도전용
,,대한상사,기타 식품제조가공업,,210958.926329475,443389.804303595,2026-04-10 03:03:03,U,01,영업,0,,,,,,,,,2026-04-09 13:06:16,2024-06-27,20.00,138-806,서울특별시 송파구 가락동 120-20,N,,3230000-106-2024-00011,,3230000,"서울특별시 송파구 송이로26길 3, 403호 (가락동)",05832,01,영업/정상,기타 식품제조가공업,,,,
,,씨제이제일제당(주),식품제조가공업,,167771.380020709,439842.138139522,2026-04-08 03:03:03,U,01,영업,13014.65,0,0,0,,,,0,,2026-04-07 14:34:48,1973-12-11,"66,218.77",400-103,인천광역시 중구 신흥동3가 7-121,N,,3490000-106-1973-00001,,3490000,인천광역시 중구 아암대로 20 (신흥동3가),22332,01,영업/정상,식품제조가공업,032-890-9340,,,
,자가,씨제이제일제당(주),식품제조가공업,,166767.508712755,437648.939305631,2026-04-08 03:03:03,U,01,영업,1994.8,0,0,0,,,,0,,2026-04-07 14:37:24,1979-08-02,"42,373.20",400-103,인천광역시 중구 신흥동3가 64,N,,3490000-106-1979-00001,,3490000,인천광역시 중구 서해대로140번길 49 (신흥동3가),22341,01,영업/정상,식품제조가공업,032-890-9544,,,상수도전용
,,씨제이제일제당(주),식품제조가공업,,165509.01008669,439651.998814635,2026-04-08 03:03:03,U,01,영업,398.24,0,0,0,,,,0,,2026-04-07 14:44:13,1980-09-29,"11,059.95",400-800,인천광역시 중구 항동7가 45,N,,3490000-106-1980-00001,,3490000,인천광역시 중구 축항대로87번길 30 (항동7가),22347,01,영업/정상,식품제조가공업,032-890-9515,,,
,,삼양사,식품제조가공업,,166466.623273986,437269.510155371,2026-04-11 03:03:03,U,01,영업,11608.03,0,0,0,,,,0,,2026-04-10 10:47:39,1987-06-18,"38,587.57",400-103,인천광역시 중구 신흥동3가 62-3,N,,3490000-106-1987-00001,,3490000,인천광역시 중구 축항대로290번길 121 (신흥동3가),22341,01,영업/정상,식품제조가공업,032-880-8114,,,
,,씨제이제일제당(주),식품제조가공업,,166522.956174494,437913.682507523,2026-04-08 03:03:03,U,01,영업,255.24,0,0,0,,,,0,,2026-04-07 14:46:26,1987-11-20,"14,077.69",400-103,인천광역시 중구 신흥동3가 51,N,,3490000-106-1987-00002,,3490000,인천광역시 중구 서해대로 168 (신흥동3가),22341,01,영업/정상,식품제조가공업,032-890-9928,,,
