영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,샐러디임학역점,기타 휴게음식점,2026-04-09,176808.039396009,449253.75886372,2026-04-10 03:03:03,U,02,폐업,42.12,,,,,,,,,2026-04-09 14:12:06,2022-03-07,42.12,407-814,인천광역시 계양구 임학동 67-6 진빌딩 102호,N,,3550000-104-2022-00020,,3550000,"인천광역시 계양구 장제로875번길 1, 진빌딩 1층 102호 (임학동)",21034,03,폐업,기타 휴게음식점,,,,
,,과일다방,일반조리판매,,172919.707499151,435452.457207252,2026-04-11 03:03:03,U,01,영업,36.98,,,,,,,,,2026-04-10 13:20:11,2022-06-20,36.98,406-710,인천광역시 연수구 연수동 532 경남아파트 상가 상가동 1호,N,,3520000-104-2022-00118,,3520000,"인천광역시 연수구 원인재로 310, 경남아파트 상가 상가동 지상1층 1호 (연수동)",21937,01,영업/정상,일반조리판매,,,,
,,지에스25마포역점,일반조리판매,2026-04-17,194975.639603389,448569.55182505,2026-04-08 03:03:03,U,02,폐업,3.3,,,,,,,,,2026-04-07 11:35:12,2016-09-12,3.30,121-875,서울특별시 마포구 용강동 51-8,N,,3130000-104-2016-00306,,3130000,"서울특별시 마포구 토정로 320 (용강동, 지에스25편의점내 1층일부)",04165,03,폐업,일반조리판매,,,,
아파트지역,,씨유평택장당제일점,편의점,2026-04-07,205165.054823936,394080.449669572,2026-04-08 03:03:03,U,02,폐업,3,,,,,기타,,,,2026-04-07 14:58:45,2021-03-29,3.00,459-020,경기도 평택시 장당동 631 제일하이빌1차아파트 상가동 111호,N,,3910029-104-2021-00036,,3910000,"경기도 평택시 경기대로 1155, 111호 (장당동, 제일하이빌1차아파트)",17785,03,폐업,편의점,,,,상수도전용
,,김종구부산어묵,일반조리판매,2026-04-10,177692.445011698,435885.502080795,2026-04-11 03:03:03,U,02,폐업,46.35,,,,,,,,,2026-04-10 16:02:00,2020-11-09,46.35,405-260,"인천광역시 남동구 서창동 687-3 ,1층A-103호",N,,3530000-104-2020-00254,,3530000,"인천광역시 남동구 서창남순환로 223, 1층 A-103호 (서창동)",21614,03,폐업,일반조리판매,,,,
,,냥냥쩝쩝,기타 휴게음식점,2026-04-06,204691.361240878,454229.269726288,2026-04-07 03:03:03,U,02,폐업,26.4,,,,,,,,,2026-04-06 16:36:03,2022-01-28,26.40,130-872,서울특별시 동대문구 회기동 62-17,N,,3050000-104-2022-00010,,3050000,"서울특별시 동대문구 회기로26길 22, 1층 (회기동)",02460,03,폐업,기타 휴게음식점,,,,
,,롯데쇼핑(주) 본점 3층 바샤커피,커피숍,,198259.65357739,451392.198218657,2026-04-11 03:03:03,U,01,영업,110.5,,,,,,,,,2026-04-10 17:39:46,2025-04-09,110.50,100-070,서울특별시 중구 소공동 1 롯데백화점 본점,N,,3010000-104-2025-00115,,3010000,"서울특별시 중구 남대문로 81, 롯데백화점 본점 3층 (소공동)",04533,01,영업/정상,커피숍,02-2118-2222,,,
,,CU강릉옹심이마을점,편의점,2026-04-09,370911.238699117,475131.131549799,2026-04-10 03:03:03,U,02,폐업,7.2,,,,,,,,,2026-04-09 10:48:19,2023-04-25,7.20,,강원특별자치도 강릉시 병산동 364-1,N,,4201000-104-2023-00064,,4201000,"강원특별자치도 강릉시 공항길 37, 1층 (병산동)",25617,03,폐업,편의점,,,,상수도전용
,,무무무,커피숍,,185155.842605148,450116.305666474,2026-04-09 03:03:03,U,01,영업,145.71,,,,,,,,,2026-04-08 14:12:49,2023-05-16,145.71,157-829,서울특별시 강서구 내발산동 681-1 코이노니아 스테이 1층 101호,N,,3150000-104-2023-00106,,3150000,"서울특별시 강서구 강서로47길 60, 1층 101호 (내발산동, 코이노니아 스테이)",07633,01,영업/정상,커피숍,,,,상수도전용
,,컴포즈커피 신사세로수길점,커피숍,,202066.602429708,446916.228862633,2026-04-10 03:03:03,U,01,영업,46.53,,,,,,,,,2026-04-09 10:58:11,2023-09-08,46.53,135-890,서울특별시 강남구 신사동 549-6,N,,3220000-104-2023-00499,,3220000,"서울특별시 강남구 논현로175길 58, 지상1층 101호 (신사동)",06029,01,영업/정상,커피숍,02-6406-4845,,,
