영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,시립용인포레어린이집,어린이집,,215194.543319454,414816.215977905,2026-04-11 03:03:03,U,01,영업,45.14,,,,,,0,0,,2026-04-10 14:12:20,2026-03-04,45.14,449-060,경기도 용인시 처인구 삼가동 447-15,N,,5620000-105-2026-00005,0,4050000,"경기도 용인시 처인구 중부대로 1168, 관리동 1층 일부 (삼가동)",17091,01,영업/정상,어린이집,,,,
,,서연구내식당,산업체,,171483.562420151,442126.503385559,2026-04-08 03:03:03,U,01,영업,132,,,,,,0,0,,2026-04-07 13:34:47,2026-03-30,132.00,404-817,인천광역시 서구 가좌동 541-10 가좌동공장5 1층 일부호,N,,3560000-105-2026-00008,0,3560000,"인천광역시 서구 가재울로 33, 가좌동공장5 1층 일부호 (가좌동)",22829,01,영업/정상,산업체,,,,
,자가,강서구립마곡어르신복지관,사회복지시설,,184287.948661856,451626.508051156,2026-04-07 22:13:02,I,01,영업,72.7,,,,,,0,2,,2026-04-06 17:23:08,2026-04-06,234.33,157-210,서울특별시 강서구 마곡동 743-2,N,,3150000-105-2026-00001,0,3150000,"서울특별시 강서구 마곡중앙5로 43, 1층 (마곡동)",07798,01,영업/정상,사회복지시설,,,,
,,우아한2어린이집,어린이집,,209703.305642047,445736.631885845,2026-04-07 22:13:01,I,01,영업,21.71,,,,,,0,0,,2026-04-06 13:45:59,2026-04-06,78.11,138-828,서울특별시 송파구 방이동 61-5,N,,3230000-105-2026-00007,0,3230000,서울특별시 송파구 오금로13길 25 (방이동),05547,01,영업/정상,어린이집,,,,
,,프랜시스파커어학원,기타 집단급식소,,172128.333251763,461262.941306652,2026-04-07 21:13:02,I,01,영업,26.96,,,,,,0,0,,2026-04-06 14:54:11,2026-04-06,26.96,415-050,경기도 김포시 운양동 1307-3,N,,4090000-105-2026-00003,0,4090000,"경기도 김포시 김포한강1로 250, 4층 401~404호 (운양동)",10078,01,영업/정상,기타 집단급식소,,,,
,,시립꽃뜰어린이집,어린이집,,,,2026-04-08 21:43:00,I,01,영업,24.64,,,,,,0,0,,2026-04-07 17:08:00,2026-04-07,24.64,413-100,경기도 파주시 동패동 2287,N,,4060000-105-2026-00017,0,4060000,"경기도 파주시 청석로 140, 단지내 어린이집호 (동패동)",10956,01,영업/정상,어린이집,,,,
,,횡성효주간보호센터,사회복지시설,,287921.479494786,444652.261306895,2026-04-08 21:13:02,I,01,영업,35,,,,,,0,0,,2026-04-07 16:19:32,2026-04-07,71.60,,강원특별자치도 횡성군 횡성읍 북천리 63-2,N,,4261000-105-2026-00001,0,4261000,"강원특별자치도 횡성군 횡성읍 섬강로 140, 지하1층",25215,01,영업/정상,사회복지시설,,,,
,,다인창의스쿨어린이집,어린이집,,195640.454073461,418322.285508498,2026-04-09 21:43:01,I,01,영업,0,,,,,,0,0,,2026-04-08 13:49:05,2026-04-08,.00,441-884,경기도 수원시 권선구 호매실동 464-1,N,,3760000-105-2026-00003,0,3740000,"경기도 수원시 권선구 칠보로125번길 28, 3층 (호매실동)",16399,01,영업/정상,어린이집,031-296-0581,,,
,,평촌트리지아 라온어린이집,어린이집,,195702.352096687,431136.185811752,2026-04-09 21:43:02,I,01,영업,0,,,,,,,,,2026-04-08 16:47:41,2026-04-08,,431-837,경기도 안양시 동안구 호계동 926-4 평촌트리지아아파트 2단지,N,,3850000-105-2026-00002,,3830000,"경기도 안양시 동안구 귀인로 110 (호계동, 평촌트리지아아파트 2단지)",14081,01,영업/정상,어린이집,031-477-7760,,,
,,고양시립새별어린이집,어린이집,,,,2026-04-09 21:13:02,I,01,영업,25.03,,,,,,0,0,,2026-04-08 10:58:03,2026-04-08,25.03,412-020,경기도 고양시 덕양구 성사동 877 A106호,N,,3950000-105-2026-00003,0,3940000,"경기도 고양시 덕양구 고양대로 1415, A106호 (성사동)",10464,01,영업/정상,어린이집,031-994-2922,,,
,,시립은행에피트어린이집,어린이집,,,,2026-04-09 21:43:00,I,01,영업,22.7,,,,,,0,0,,2026-04-08 13:57:31,2026-04-08,22.70,429-060,경기도 시흥시 은행동 694 신천역 에피트 아파트,N,,4010000-105-2026-00005,0,4010000,"경기도 시흥시 시흥대로 1110, 202동 1층 일부호 (은행동, 신천역 에피트 아파트)",14950,01,영업/정상,어린이집,,,,
,,나이스,산업체,,207290.492742634,471022.225710293,2026-04-14 21:43:05,I,01,영업,174.6,,,,,,0,0,,2026-04-13 14:26:04,2026-04-13,174.60,480-859,경기도 의정부시 용현동 528-8 B동,N,,3820000-105-2026-00002,0,3820000,"경기도 의정부시 산단로68번길 141, 나이스B동 지상1층 (용현동)",11787,01,영업/정상,산업체,,,,상수도전용
,,파주365한방병원,병원,,178941.187198305,469151.542209982,2026-04-14 21:43:05,I,01,영업,75,,,,,,0,4,,2026-04-13 14:49:15,2026-04-13,98.20,413-190,경기도 파주시 와동동 1426 월드타워9,N,,4060000-105-2026-00018,0,4060000,"경기도 파주시 와석순환로 507, 월드타워9 2층 211호 (와동동)",10896,01,영업/정상,병원,,,,
,,연남어린이집,어린이집,,192723.481520332,451301.048490151,2026-04-09 03:03:03,U,01,영업,16.83,,,,,,0,0,,2026-04-08 17:35:07,2026-02-11,16.83,121-867,서울특별시 마포구 연남동 370-6 연남어린이집,N,,3130000-105-2026-00001,0,3130000,"서울특별시 마포구 연남로7길 32-10, 연남어린이집 (연남동)",03975,01,영업/정상,어린이집,,,,
,,김포 담소정,산업체,,176556.105294051,457465.907687556,2026-04-14 03:03:03,U,01,영업,91.2,,,,,,0,0,,2026-04-13 17:37:02,2026-04-09,547.20,415-800,경기도 김포시 사우동 118-2,N,,4090000-105-2026-00004,0,4090000,경기도 김포시 사우로 125 (사우동),10112,01,영업/정상,산업체,,,,
,,화물기개조정비시설 샤프테크닉스케이 구내식당,기타 집단급식소,,,,2026-04-09 03:03:03,U,01,영업,523.02,,,,,,0,0,,2026-04-08 15:35:59,2026-04-02,523.02,400-004,"인천광역시 중구 운서동 2957-12 , 3층",N,,3490000-105-2026-00005,0,3490000,,,01,영업/정상,기타 집단급식소,,,,상수도전용
,,롯데쇼핑(주) 서울역 아울렛점,산업체,,197229.761422932,450418.159244379,2026-04-08 03:03:03,U,01,영업,0,,,,,,0,0,,2026-04-07 15:16:59,2013-01-11,294.20,100-162,서울특별시 중구 봉래동2가 122-11 롯데쇼핑(주) 서울역아울렛점,N,,3010000-105-2013-00001,0,3010000,"서울특별시 중구 한강대로 405 (봉래동2가, 롯데쇼핑(주) 서울역아울렛점)",04509,01,영업/정상,산업체,02-771-2500,,,
,,SK텔레콤 카페테리아,산업체,,198614.978577595,451577.838950867,2026-04-14 03:03:03,U,01,영업,0,,,,,,0,0,,2026-04-13 17:57:40,2020-10-27,477.40,100-999,서울특별시 중구 을지로2가 11 SK텔레콤빌딩,N,,3010000-105-2020-00009,0,3010000,"서울특별시 중구 을지로 65, SK텔레콤빌딩 지하2층 (을지로2가)",04539,01,영업/정상,산업체,,,,
,,서울시청직장어린이집,어린이집,,197672.213473779,451336.718396022,2026-04-10 03:03:03,U,01,영업,0,,,,,,0,0,,2026-04-09 16:52:17,2023-03-14,26.50,100-813,서울특별시 중구 서소문동 37,N,,3010000-105-2023-00002,0,3010000,"서울특별시 중구 서소문로11길 24, 지하1층 (서소문동)",04515,01,영업/정상,어린이집,,,,
,,빛의자녀어린이집,어린이집,,212730.176874712,441741.508563494,2026-04-09 03:03:03,U,01,영업,22.68,,,,,,0,0,,2026-04-08 15:47:07,2026-03-26,33.13,138-926,서울특별시 송파구 장지동 891,N,,3230000-105-2026-00006,0,3230000,"서울특별시 송파구 위례순환로 377, 빛의자녀어린이집 B동 (장지동)",05851,01,영업/정상,어린이집,,,,
,,한국철도공사,공공기관,,206034.094965709,455876.231869346,2026-04-07 03:03:03,U,01,영업,230,,,,,,0,0,,2026-04-06 09:42:44,2026-03-12,230.00,130-827,서울특별시 동대문구 이문동 7 한국철도공사 이문차량사업소,N,,3050000-105-2026-00003,0,3050000,"서울특별시 동대문구 한천로58길 81-91, 한국철도공사 이문차량사업소 (이문동)",02421,01,영업/정상,공공기관,,,,상수도전용
,,골든케어널싱홈주식회사,사회복지시설,,,,2026-04-11 03:03:03,U,01,영업,35.89,,,,,,0,0,,2026-04-10 14:23:29,2026-03-12,69.95,449-928,경기도 용인시 처인구 마평동 128-40,N,,5620000-105-2026-00006,0,4050000,"경기도 용인시 처인구 중부대로1762번길 27, 2층 일부 (마평동)",17143,01,영업/정상,사회복지시설,,,,상수도전용
,,로얄라이프케어요양원,사회복지시설,,,,2026-04-08 03:03:03,U,01,영업,45.22,,,,,,0,0,,2026-04-07 19:49:22,2026-03-25,94.35,449-928,경기도 용인시 처인구 마평동 128-37,N,,5620000-105-2026-00009,0,4050000,"경기도 용인시 처인구 중부대로1762번길 23, 지하1층 일부 (마평동)",17143,01,영업/정상,사회복지시설,031-328-0855,,,
,,A+다산365주야간보호센터,사회복지시설,,214999.580893325,456181.23698554,2026-04-09 03:03:03,U,01,영업,22.42,,,,,,0,0,,2026-04-08 17:54:37,2026-04-02,343.85,,"경기도 남양주시 다산동 6205-3 강산타워 주1동 603호 일부, 605호",N,,3990000-105-2026-00006,0,3990000,"경기도 남양주시 다산지금로16번길 87, 강산타워 주1동 603호 일부, 605호 (다산동)",12284,01,영업/정상,사회복지시설,,,,
,,구립 스카이포레 어린이집,어린이집,,,,2026-04-11 22:13:02,I,01,영업,16.5,,,,,,0,14,,2026-04-10 15:48:20,2026-04-10,152.30,157-220,서울특별시 강서구 방화동 909 방화 스카이 포레,N,,3150000-105-2026-00002,0,3150000,"서울특별시 강서구 개화동로21길 22, 104동 1층 (방화동, 방화 스카이 포레)",07611,01,영업/정상,어린이집,,,,상수도전용
,,엘지전자 양재R&D캠퍼스,산업체,,202312.132971726,440889.827977598,2026-04-11 22:13:02,I,01,영업,311.52,,,,,,0,0,,2026-04-10 10:10:43,2026-04-10,786.77,137-900,서울특별시 서초구 우면동 16 LG전자 양재 R&D 캠퍼스 지하1층,N,,3210000-105-2026-00003,0,3210000,"서울특별시 서초구 바우뫼로 38, LG전자 양재 R&D 캠퍼스 지하1층 (우면동)",06763,01,영업/정상,산업체,,,,
,,트로이 크리스천 국제학교,학교,,168984.230105835,429640.187634204,2026-04-11 23:03:17,I,01,영업,287.07,,,,,,0,1,,2026-04-10 17:03:09,2026-04-10,287.07,406-081,인천광역시 연수구 송도동 206-3 1동 일부호,N,,3520000-105-2026-00003,0,3520000,"인천광역시 연수구 송도미래로11번길 64, 1동 지상4층 일부호 (송도동)",21988,01,영업/정상,학교,,,,
,,주식회사 삼우로지스,산업체,,166601.021167631,444414.061309871,2026-04-11 22:43:11,I,01,영업,122.1,,,,,,0,0,,2026-04-10 16:05:15,2026-04-10,363.00,404-210,인천광역시 서구 원창동 393-53,N,,3560000-105-2026-00009,0,3560000,"인천광역시 서구 북항로207번길 80, 10층 일부 (원창동)",22856,01,영업/정상,산업체,,,,
,,배꽃너싱홈,사회복지시설,,176474.56061584,431112.315075371,2026-04-11 21:43:01,I,01,영업,105.4,,,,,,0,0,,2026-04-10 17:53:46,2026-04-10,105.40,,경기도 시흥시 배곧동 18-15,N,,4010000-105-2026-00006,0,4010000,"경기도 시흥시 배곧5로 66-10, 주건축물B동 지1층 일부호 (배곧동)",15010,01,영업/정상,사회복지시설,,,,
,,용인솔빛초중학교,학교,,,,2026-04-11 03:03:03,U,01,영업,402.48,,,,,,,,,2026-04-10 14:25:29,2026-02-27,"1,156.55",449-070,경기도 용인시 처인구 역북동 824 용인솔빛초 · 중학교,N,,5620000-105-2026-00003,,4050000,"경기도 용인시 처인구 낙은로 98, 용인솔빛초중학교 지하1층 (역북동)",17045,01,영업/정상,학교,,,,상수도전용
