영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,달곰베이커리,제과점영업,,183250.616351954,442943.824259077,2026-04-14 03:03:03,U,01,영업,25.83,,,,,,,,,2026-04-13 09:53:51,2026-03-20,25.83,,경기도 부천시 원미구 역곡동 97-6 에이빌하우스 105호,N,,3871000-121-2026-00003,,3860000,"경기도 부천시 원미구 지봉로 111, 1층 105호 (역곡동, 에이빌하우스)",14668,01,영업/정상,제과점영업,,,,
,,블랑제리 청계천점,제과점영업,,201823.908977364,452076.818664092,2026-04-14 03:03:03,U,01,영업,132,,,,,,,,,2026-04-13 13:50:53,2008-07-23,132.00,100-440,서울특별시 중구 황학동 2545 지하2층,N,,3010000-121-2008-00149,,3010000,"서울특별시 중구 청계천로 400 (황학동, 지하2층)",04572,01,영업/정상,제과점영업,02-2048-5230,,,상수도전용
,,블랑제리 왕십리점,제과점영업,,203321.562330114,451001.868687869,2026-04-14 03:03:03,U,01,영업,132,,,,,,,,,2026-04-13 16:47:22,2013-06-10,132.00,133-866,서울특별시 성동구 행당동 168-200 지상2층,N,,3030000-121-2013-00011,,3030000,"서울특별시 성동구 왕십리광장로 17, 지상2층 (행당동, 왕십리민자역사)",04750,01,영업/정상,제과점영업,02-2200-1020,,,
,,블랑제리 왕십리점,제과점영업,,203321.562330114,451001.868687869,2026-04-14 03:03:03,U,01,영업,6.6,,,,,,,,,2026-04-13 16:50:05,2016-03-10,6.60,133-866,서울특별시 성동구 행당동 168-151,N,,3030000-121-2016-00004,,3030000,"서울특별시 성동구 왕십리광장로 17, 2층 (행당동)",04750,01,영업/정상,제과점영업,02-2200-1020,,,
,,블랑제리용산점,제과점영업,,196762.077394917,447480.039577359,2026-04-14 03:03:03,U,01,영업,163.3,,,,0,,,,,2026-04-13 11:40:29,2004-10-06,163.30,140-780,서울특별시 용산구 한강로3가 40-999 이마트 지하2층,N,0,3020000-121-2004-00007,,3020000,"서울특별시 용산구 한강대로23길 55, 지하2층 (한강로3가, 이마트)",04377,01,영업/정상,제과점영업,02-2012-1264,,,
기타,,블랑제리1용산점,제과점영업,,196762.077394917,447480.039577359,2026-04-14 03:03:03,U,01,영업,4,,,,,,,,,2026-04-13 11:43:19,2015-03-04,4.00,140-780,서울특별시 용산구 한강로3가 40-999 지상2층,N,,3020000-121-2015-00003,,3020000,"서울특별시 용산구 한강대로23길 55, 지하2층 (한강로3가, 이마트)",04377,01,영업/정상,제과점영업,02-2012-1264,,,
,,(주)신세계푸드베이커리장안점,제과점영업,,205423.969491537,451556.210578255,2026-04-14 03:03:03,U,01,영업,92.6,,,,,,,,,2026-04-13 16:37:25,2017-06-14,92.60,130-100,서울특별시 동대문구 장안동 580,Y,,3050000-121-2017-00002,,3050000,"서울특별시 동대문구 한천로 42, 지하1층 (장안동, 위더스빌)",02631,01,영업/정상,제과점영업,,,,
,,(주)신세계푸드베이커리장안점(2),제과점영업,,205423.969491537,451556.210578255,2026-04-14 03:03:03,U,01,영업,6.6,,,,,,,,,2026-04-13 16:34:54,2017-12-28,6.60,130-100,서울특별시 동대문구 장안동 580 위더스빌,N,,3050000-121-2017-00009,,3050000,"서울특별시 동대문구 한천로 42, 지하1층 (장안동, 위더스빌)",02631,01,영업/정상,제과점영업,,,,
,,(주)신세계푸드 블랑제리 묵동점,제과점영업,,206777.731391054,456837.219624564,2026-04-14 03:03:03,U,01,영업,75.4,,,,,,,,,2026-04-13 14:31:06,2011-01-20,75.40,131-848,서울특별시 중랑구 묵동 170-1 이마트묵동점 지하2층 B201호,N,,3060000-121-2011-00001,,3060000,"서울특별시 중랑구 동일로 932, 지하2층 B201호 (묵동, 묵동이마트묵동점)",02033,01,영업/정상,제과점영업,02-948-1074,,,
,,(주)신세계푸드 블랑제리 묵동점,제과점영업,,206777.731391054,456837.219624564,2026-04-14 03:03:03,U,01,영업,9.9,,,,,,,,,2026-04-13 14:25:47,2013-03-18,9.90,131-848,서울특별시 중랑구 묵동 170-1,N,,3060000-121-2013-00003,,3060000,"서울특별시 중랑구 동일로 932 (묵동, 170-1, 이마트 묵동점 지하2층)",02033,01,영업/정상,제과점영업,02-948-1074,,,
