영업장주변구분명,건물소유구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,사조푸디스트(주) 탐라영재관,위탁급식영업,,186920.98482785,451175.097220108,2026-04-14 22:13:16,I,01,영업,509.6,,,,,,,,,2026-04-13 15:09:24,2026-04-13,509.60,157-807,서울특별시 강서구 가양동 1480-6 탐라영재관,N,,3150000-120-2026-00007,,3150000,"서울특별시 강서구 양천로57길 10-10, 탐라영재관 지하1층 (가양동)",07526,01,영업/정상,위탁급식영업,,,,상수도전용
,,유진푸드,위탁급식영업,,250827.910659979,444344.314660257,2026-04-14 21:44:47,I,01,영업,817.57,,,,,,,,,2026-04-13 11:32:24,2026-04-13,817.57,476-841,경기도 양평군 용문면 다문리 453-8,N,,4170000-120-2026-00004,,4170000,"경기도 양평군 용문면 연수로 209, B6 식당동 1층",12516,01,영업/정상,위탁급식영업,031-773-7760,,,상수도전용
,,대한에프에쓰에쓰(주) 신일정밀,위탁급식영업,,369440.639261677,475631.802404258,2026-04-14 03:03:03,U,01,영업,129.4,,,,,,,,,2026-04-13 09:47:42,2026-03-23,129.40,,강원특별자치도 강릉시 입암동 21-10,N,,4201000-120-2026-00005,,4201000,"강원특별자치도 강릉시 강변로 582, 2층 (입암동)",25573,01,영업/정상,위탁급식영업,02-2141-0207,,,
,,사조푸디스트 주식회사,위탁급식영업,,201400.824438273,451528.012185815,2026-04-14 03:03:03,U,01,영업,61.6,,,,,,,,,2026-04-13 16:06:41,2016-09-19,61.60,100-879,"서울특별시 중구 흥인동 86 2,3층",N,,3010000-120-2016-00012,,3010000,"서울특별시 중구 다산로 258 (흥인동, 2,3층)",04570,01,영업/정상,위탁급식영업,02-2174-6084,,,
,,푸디스트 씨젠,위탁급식영업,,206325.349431713,452184.2101607,2026-04-14 03:03:03,U,01,영업,360.71,,,,,,,,,2026-04-13 16:26:19,2025-10-15,360.71,130-840,서울특별시 동대문구 장안동 368-1 씨젠 메디칼 타워,N,,3050000-120-2025-00008,,3050000,"서울특별시 동대문구 답십리로 288, 씨젠 메디칼 타워 2층 (장안동)",02637,01,영업/정상,위탁급식영업,,,,
,,푸디스트 주식회사 삼광의료재단점,위탁급식영업,,203512.608253645,442322.761195191,2026-04-14 03:03:03,U,01,영업,117.35,,,,,,,,,2026-04-13 17:29:39,2008-03-31,117.35,137-886,서울특별시 서초구 양재동 7-41 지하1층,N,,3210000-120-2008-00007,,3210000,"서울특별시 서초구 바우뫼로41길 58, 지하1층 (양재동)",06741,01,영업/정상,위탁급식영업,,,,
,,삼성웰스토리(주)시대인재서울신관,위탁급식영업,,205291.089117778,443785.001948647,2026-04-14 03:03:03,U,01,영업,2118.32,,,,,,,,,2026-04-13 12:01:00,2025-07-18,"1,173.04",135-835,서울특별시 강남구 대치동 611 강남대학교 카이로스빌딩,N,,3220000-120-2025-00014,,3220000,"서울특별시 강남구 삼성로51길 11, 강남대학교 카이로스빌딩 지상1층, 지하1층 (대치동)",06280,01,영업/정상,위탁급식영업,031-5171-1533,,,
,,푸디스트(주)소노휴 양평점,위탁급식영업,,247062.604055608,440894.530372369,2026-04-14 03:03:03,U,01,영업,47.4,,,,,,,,,2026-04-13 15:47:22,2025-02-28,47.40,476-892,경기도 양평군 개군면 공세리 389-7 대명양평콘도미니엄,N,,4170000-120-2025-00002,,4170000,경기도 양평군 개군면 신내길7번길 55,12566,01,영업/정상,위탁급식영업,02-2174-2800,,,지하수전용
,,천사실버홈,위탁급식영업,,268838.162199878,490476.472118767,2026-04-14 03:03:03,U,01,영업,28.48,,,,,,,,,2026-04-13 16:52:00,2024-09-24,28.48,,강원특별자치도 춘천시 동면 지내리 303-4,N,,4181000-120-2024-00006,,4181000,"강원특별자치도 춘천시 동면 가산로 116-9, 1층",24211,01,영업/정상,위탁급식영업,,,,상수도전용
,,신성푸드서비스 동양엘앤피지점,위탁급식영업,,222049.988285659,390608.927805088,2026-04-14 03:03:03,U,01,영업,210,,,,,,,,,2026-04-13 09:15:59,2024-04-25,210.00,456-370,경기도 안성시 신건지동 57 삼성금박카드라인,N,,4080000-120-2024-00004,,4080000,"경기도 안성시 공단로 49, 2층 (신건지동)",17575,01,영업/정상,위탁급식영업,,,,상수도전용
